Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
992,20,10-03-2019 11:00,Little Caesars Arena,Detroit Pistons,Chicago Bulls,131,108,Detroit Pistons
993,20,10-03-2019 14:30,AmericanAirlines Arena,Miami Heat,Toronto Raptors,104,125,Toronto Raptors
994,20,10-03-2019 14:30,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,106,89,Philadelphia 76ers
995,20,10-03-2019 17:00,State Farm Arena,Atlanta Hawks,New Orleans Pelicans,128,116,Atlanta Hawks
996,20,10-03-2019 17:00,FedExForum,Memphis Grizzlies,Orlando Magic,105,97,Memphis Grizzlies
997,20,10-03-2019 18:00,American Airlines Center,Dallas Mavericks,Houston Rockets,93,94,Houston Rockets
998,20,10-03-2019 19:00,Target Center,Minnesota Timberwolves,New York Knicks,103,92,Minnesota Timberwolves
999,20,10-03-2019 19:00,AT+ACY-T Center,San Antonio Spurs,Milwaukee Bucks,121,114,San Antonio Spurs
1000,20,10-03-2019 19:30,ORACLE Arena,Golden State Warriors,Phoenix Suns,111,115,Phoenix Suns
1001,20,11-03-2019 18:00,Quicken Loans Arena,Cleveland Cavaliers,Toronto Raptors,126,101,Cleveland Cavaliers
1002,20,11-03-2019 18:00,Capital One Arena,Washington Wizards,Sacramento Kings,121,115,Washington Wizards
1003,20,11-03-2019 18:30,Barclays Center,Brooklyn Nets,Detroit Pistons,103,75,Brooklyn Nets
1004,20,11-03-2019 19:00,Toyota Center,Houston Rockets,Charlotte Hornets,118,106,Houston Rockets
1005,20,11-03-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Oklahoma City Thunder,89,98,Oklahoma City Thunder
1006,20,11-03-2019 21:30,Staples Center,LA Clippers,Boston Celtics,140,115,LA Clippers
1007,20,12-03-2019 18:00,Bankers Life Fieldhouse,Indiana Pacers,New York Knicks,103,98,Indiana Pacers
1008,20,12-03-2019 18:00,Wells Fargo Center,Philadelphia 76ers,Cleveland Cavaliers,106,99,Philadelphia 76ers
1009,20,12-03-2019 19:00,United Center,Chicago Bulls,Los Angeles Lakers,107,123,Los Angeles Lakers
1010,20,12-03-2019 19:00,Smoothie King Center,New Orleans Pelicans,Milwaukee Bucks,113,130,Milwaukee Bucks
1011,20,12-03-2019 19:00,American Airlines Center,Dallas Mavericks,San Antonio Spurs,105,112,San Antonio Spurs
1012,20,12-03-2019 21:30,Pepsi Center,Denver Nuggets,Minnesota Timberwolves,133,107,Denver Nuggets
1013,20,12-03-2019 21:30,Staples Center,LA Clippers,Portland Trail Blazers,104,125,Portland Trail Blazers
1015,20,13-03-2019 18:00,Capital One Arena,Washington Wizards,Orlando Magic,100,90,Washington Wizards
1017,20,13-03-2019 18:00,Chesapeake Energy Arena,Oklahoma City Thunder,Brooklyn Nets,108,96,Oklahoma City Thunder
1014,20,13-03-2019 18:30,AmericanAirlines Arena,Miami Heat,Detroit Pistons,108,74,Miami Heat
1016,20,13-03-2019 18:30,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,132,111,Atlanta Hawks
1018,20,13-03-2019 20:30,Toyota Center,Houston Rockets,Golden State Warriors,104,106,Golden State Warriors
1019,20,13-03-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Utah Jazz,97,114,Utah Jazz
1020,20,14-03-2019 18:00,Bankers Life Fieldhouse,Indiana Pacers,Oklahoma City Thunder,108,106,Indiana Pacers
1021,20,14-03-2019 18:00,Amway Center,Orlando Magic,Cleveland Cavaliers,120,91,Orlando Magic
1022,20,14-03-2019 18:30,TD Garden,Boston Celtics,Sacramento Kings,126,120,Boston Celtics
1023,21,14-03-2019 19:00,Scotiabank Arena,Toronto Raptors,Los Angeles Lakers,111,98,Toronto Raptors
1024,21,14-03-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,120,100,Utah Jazz
1025,21,14-03-2019 21:30,Pepsi Center,Denver Nuggets,Dallas Mavericks,100,99,Denver Nuggets
1026,21,15-03-2019 18:00,Little Caesars Arena,Detroit Pistons,Los Angeles Lakers,111,97,Detroit Pistons
1027,21,15-03-2019 18:00,Wells Fargo Center,Philadelphia 76ers,Sacramento Kings,123,114,Philadelphia 76ers
1028,21,15-03-2019 18:00,Capital One Arena,Washington Wizards,Charlotte Hornets,110,116,Charlotte Hornets
1029,21,15-03-2019 19:00,AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,98,113,Milwaukee Bucks
1030,21,15-03-2019 19:00,Toyota Center,Houston Rockets,Phoenix Suns,108,102,Houston Rockets
1031,21,15-03-2019 19:00,Smoothie King Center,New Orleans Pelicans,Portland Trail Blazers,110,122,Portland Trail Blazers
1032,21,15-03-2019 19:30,AT+ACY-T Center,San Antonio Spurs,New York Knicks,109,83,San Antonio Spurs
1033,21,15-03-2019 21:30,Staples Center,LA Clippers,Chicago Bulls,128,121,LA Clippers
1034,21,16-03-2019 11:30,TD Garden,Boston Celtics,Atlanta Hawks,129,120,Boston Celtics
1035,21,16-03-2019 18:00,Capital One Arena,Washington Wizards,Memphis Grizzlies,135,128,Washington Wizards
1036,21,16-03-2019 18:00,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,136,138,Phoenix Suns
1037,21,16-03-2019 19:30,American Airlines Center,Dallas Mavericks,Cleveland Cavaliers,121,116,Dallas Mavericks
1038,21,16-03-2019 19:30,Chesapeake Energy Arena,Oklahoma City Thunder,Golden State Warriors,88,110,Golden State Warriors
1039,21,16-03-2019 19:30,AT+ACY-T Center,San Antonio Spurs,Portland Trail Blazers,108,103,San Antonio Spurs
1040,21,16-03-2019 20:00,Pepsi Center,Denver Nuggets,Indiana Pacers,102,100,Denver Nuggets
1041,21,16-03-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Brooklyn Nets,114,98,Utah Jazz
1042,21,17-03-2019 11:00,Madison Square Garden,New York Knicks,Los Angeles Lakers,124,123,New York Knicks
1043,21,17-03-2019 12:00,AmericanAirlines Arena,Miami Heat,Charlotte Hornets,93,75,Miami Heat
1044,21,17-03-2019 14:30,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,125,130,Philadelphia 76ers
1045,21,17-03-2019 15:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,110,107,Detroit Pistons
1046,21,17-03-2019 17:00,Amway Center,Orlando Magic,Atlanta Hawks,101,91,Orlando Magic
1047,21,17-03-2019 17:00,Golden 1 Center,Sacramento Kings,Chicago Bulls,129,102,Sacramento Kings
1048,21,17-03-2019 20:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,117,102,Houston Rockets
1049,21,17-03-2019 20:00,Staples Center,LA Clippers,Brooklyn Nets,119,116,LA Clippers
1050,21,18-03-2019 18:00,Quicken Loans Arena,Cleveland Cavaliers,Detroit Pistons,126,119,Cleveland Cavaliers
1051,21,18-03-2019 18:00,Capital One Arena,Washington Wizards,Utah Jazz,95,116,Utah Jazz
1052,21,18-03-2019 18:30,TD Garden,Boston Celtics,Denver Nuggets,105,114,Denver Nuggets
1053,21,18-03-2019 18:30,Scotiabank Arena,Toronto Raptors,New York Knicks,128,92,Toronto Raptors
1054,21,18-03-2019 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Miami Heat,107,116,Miami Heat
1055,21,18-03-2019 19:00,AT+ACY-T Center,San Antonio Spurs,Golden State Warriors,111,105,San Antonio Spurs
1056,21,18-03-2019 19:30,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,125,129,New Orleans Pelicans
1057,21,18-03-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Chicago Bulls,101,116,Chicago Bulls
1058,21,18-03-2019 21:30,Moda Center,Portland Trail Blazers,Indiana Pacers,106,98,Portland Trail Blazers
1059,21,19-03-2019 18:00,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,114,118,Philadelphia 76ers
1060,21,19-03-2019 18:30,State Farm Arena,Atlanta Hawks,Houston Rockets,105,121,Houston Rockets
1061,21,19-03-2019 19:00,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,115,101,Milwaukee Bucks
1062,21,19-03-2019 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,107,117,Golden State Warriors
1063,21,19-03-2019 21:00,Golden 1 Center,Sacramento Kings,Brooklyn Nets,121,123,Brooklyn Nets
1064,21,19-03-2019 21:30,Staples Center,LA Clippers,Indiana Pacers,115,109,LA Clippers
1065,21,20-03-2019 18:00,Quicken Loans Arena,Cleveland Cavaliers,Milwaukee Bucks,107,102,Cleveland Cavaliers
1066,21,20-03-2019 18:00,Amway Center,Orlando Magic,New Orleans Pelicans,119,96,Orlando Magic
1067,21,20-03-2019 18:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,118,115,Philadelphia 76ers
1068,21,20-03-2019 18:30,Madison Square Garden,New York Knicks,Utah Jazz,116,137,Utah Jazz
1069,21,20-03-2019 19:00,United Center,Chicago Bulls,Washington Wizards,126,120,Chicago Bulls
1070,21,20-03-2019 19:00,FedExForum,Memphis Grizzlies,Houston Rockets,126,125,Memphis Grizzlies
1071,21,20-03-2019 19:30,AT+ACY-T Center,San Antonio Spurs,Miami Heat,105,110,Miami Heat
1072,21,20-03-2019 20:30,Chesapeake Energy Arena,Oklahoma City Thunder,Toronto Raptors,114,123,Toronto Raptors
1073,21,20-03-2019 21:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,126,118,Portland Trail Blazers
1074,21,21-03-2019 18:00,Spectrum Center,Charlotte Hornets,Minnesota Timberwolves,113,106,Charlotte Hornets
1075,21,21-03-2019 18:00,Capital One Arena,Washington Wizards,Denver Nuggets,108,113,Denver Nuggets
1076,21,21-03-2019 18:30,State Farm Arena,Atlanta Hawks,Utah Jazz,117,114,Atlanta Hawks
1077,22,21-03-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Detroit Pistons,98,118,Detroit Pistons
1078,22,21-03-2019 21:00,Golden 1 Center,Sacramento Kings,Dallas Mavericks,116,100,Sacramento Kings
1079,22,21-03-2019 21:30,ORACLE Arena,Golden State Warriors,Indiana Pacers,112,89,Golden State Warriors
1080,22,22-03-2019 18:00,Amway Center,Orlando Magic,Memphis Grizzlies,123,119,Orlando Magic
1081,22,22-03-2019 18:30,Quicken Loans Arena,Cleveland Cavaliers,LA Clippers,108,110,LA Clippers
1082,22,22-03-2019 18:30,Madison Square Garden,New York Knicks,Denver Nuggets,93,111,Denver Nuggets
1083,22,22-03-2019 18:30,Scotiabank Arena,Toronto Raptors,Oklahoma City Thunder,109,116,Oklahoma City Thunder
1084,22,22-03-2019 19:00,Toyota Center,Houston Rockets,San Antonio Spurs,111,105,Houston Rockets
1085,22,22-03-2019 19:30,Fiserv Forum,Milwaukee Bucks,Miami Heat,116,87,Milwaukee Bucks
1086,22,22-03-2019 21:30,Staples Center,Los Angeles Lakers,Brooklyn Nets,106,111,Brooklyn Nets
1087,22,23-03-2019 17:00,Spectrum Center,Charlotte Hornets,Boston Celtics,124,117,Charlotte Hornets
1088,22,23-03-2019 18:00,Capital One Arena,Washington Wizards,Miami Heat,108,113,Miami Heat
1089,22,23-03-2019 18:30,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,129,127,Atlanta Hawks
1090,22,23-03-2019 19:00,United Center,Chicago Bulls,Utah Jazz,83,114,Utah Jazz
1091,22,23-03-2019 19:00,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,99,112,Minnesota Timberwolves
1092,22,23-03-2019 19:30,ORACLE Arena,Golden State Warriors,Dallas Mavericks,91,126,Dallas Mavericks
1093,22,23-03-2019 21:00,Moda Center,Portland Trail Blazers,Detroit Pistons,117,112,Portland Trail Blazers
1094,22,23-03-2019 21:00,Golden 1 Center,Sacramento Kings,Phoenix Suns,112,103,Sacramento Kings
1095,22,24-03-2019 11:00,Madison Square Garden,New York Knicks,LA Clippers,113,124,LA Clippers
1096,22,24-03-2019 15:30,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,127,105,Milwaukee Bucks
1097,22,24-03-2019 16:00,Bankers Life Fieldhouse,Indiana Pacers,Denver Nuggets,124,88,Indiana Pacers
1098,22,24-03-2019 17:00,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,114,115,Charlotte Hornets
1099,22,24-03-2019 18:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,90,113,Houston Rockets
1100,22,24-03-2019 18:30,TD Garden,Boston Celtics,San Antonio Spurs,96,115,San Antonio Spurs
1101,22,24-03-2019 19:30,ORACLE Arena,Golden State Warriors,Detroit Pistons,121,114,Golden State Warriors
1102,22,24-03-2019 20:30,Staples Center,Los Angeles Lakers,Sacramento Kings,111,106,Los Angeles Lakers
1103,22,25-03-2019 18:00,Amway Center,Orlando Magic,Philadelphia 76ers,119,98,Orlando Magic
1104,22,25-03-2019 19:00,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,115,103,Memphis Grizzlies
1105,22,25-03-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Phoenix Suns,125,92,Utah Jazz
1106,22,25-03-2019 21:00,Moda Center,Portland Trail Blazers,Brooklyn Nets,148,144,Portland Trail Blazers
1107,22,26-03-2019 18:00,Spectrum Center,Charlotte Hornets,San Antonio Spurs,125,116,Charlotte Hornets
1108,22,26-03-2019 18:00,Quicken Loans Arena,Cleveland Cavaliers,Boston Celtics,106,116,Boston Celtics
1109,22,26-03-2019 18:30,AmericanAirlines Arena,Miami Heat,Orlando Magic,99,104,Orlando Magic
1110,22,26-03-2019 18:30,Scotiabank Arena,Toronto Raptors,Chicago Bulls,112,103,Toronto Raptors
1111,22,26-03-2019 19:00,Fiserv Forum,Milwaukee Bucks,Houston Rockets,108,94,Milwaukee Bucks
1112,22,26-03-2019 19:00,Target Center,Minnesota Timberwolves,LA Clippers,111,122,LA Clippers
1113,22,26-03-2019 19:00,Smoothie King Center,New Orleans Pelicans,Atlanta Hawks,120,130,Atlanta Hawks
1114,22,26-03-2019 19:30,American Airlines Center,Dallas Mavericks,Sacramento Kings,121,125,Sacramento Kings
1115,22,26-03-2019 20:00,Pepsi Center,Denver Nuggets,Detroit Pistons,95,92,Denver Nuggets
1116,22,26-03-2019 21:30,Staples Center,Los Angeles Lakers,Washington Wizards,124,106,Los Angeles Lakers
1117,22,27-03-2019 19:00,United Center,Chicago Bulls,Portland Trail Blazers,98,118,Portland Trail Blazers
1118,22,27-03-2019 19:00,FedExForum,Memphis Grizzlies,Golden State Warriors,103,118,Golden State Warriors
1119,22,27-03-2019 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Indiana Pacers,107,99,Oklahoma City Thunder
1120,22,27-03-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Washington Wizards,121,124,Washington Wizards
1121,22,27-03-2019 21:30,Vivint Smart Home Arena,Utah Jazz,Los Angeles Lakers,115,100,Utah Jazz
1122,22,28-03-2019 18:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,115,98,Detroit Pistons
1123,22,28-03-2019 18:00,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,123,110,Philadelphia 76ers
1124,22,28-03-2019 18:30,AmericanAirlines Arena,Miami Heat,Dallas Mavericks,105,99,Miami Heat
1125,22,28-03-2019 18:30,Madison Square Garden,New York Knicks,Toronto Raptors,92,117,Toronto Raptors
1126,23,28-03-2019 19:00,Toyota Center,Houston Rockets,Denver Nuggets,112,85,Houston Rockets
1127,23,28-03-2019 19:00,Fiserv Forum,Milwaukee Bucks,LA Clippers,128,118,Milwaukee Bucks
1128,23,28-03-2019 19:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,121,118,New Orleans Pelicans
1129,23,28-03-2019 19:30,AT+ACY-T Center,San Antonio Spurs,Cleveland Cavaliers,116,110,San Antonio Spurs
1130,23,29-03-2019 18:00,TD Garden,Boston Celtics,Indiana Pacers,114,112,Boston Celtics
1131,23,29-03-2019 18:30,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,98,118,Portland Trail Blazers
1132,23,29-03-2019 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,131,130,Minnesota Timberwolves
1133,23,29-03-2019 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Denver Nuggets,105,115,Denver Nuggets
1134,23,29-03-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Washington Wizards,128,124,Utah Jazz
1135,23,29-03-2019 21:30,Staples Center,Los Angeles Lakers,Charlotte Hornets,129,115,Los Angeles Lakers
1136,23,30-03-2019 14:30,Staples Center,LA Clippers,Cleveland Cavaliers,132,108,LA Clippers
1137,23,30-03-2019 17:00,Barclays Center,Brooklyn Nets,Boston Celtics,110,96,Brooklyn Nets
1138,23,30-03-2019 17:00,Toyota Center,Houston Rockets,Sacramento Kings,119,108,Houston Rockets
1139,23,30-03-2019 18:00,Little Caesars Arena,Detroit Pistons,Portland Trail Blazers,99,90,Detroit Pistons
1140,23,30-03-2019 18:00,Bankers Life Fieldhouse,Indiana Pacers,Orlando Magic,116,121,Orlando Magic
1141,23,30-03-2019 18:30,Madison Square Garden,New York Knicks,Miami Heat,92,100,Miami Heat
1142,23,30-03-2019 19:00,United Center,Chicago Bulls,Toronto Raptors,101,124,Toronto Raptors
1143,23,30-03-2019 19:00,Target Center,Minnesota Timberwolves,Philadelphia 76ers,109,118,Philadelphia 76ers
1144,23,30-03-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Memphis Grizzlies,115,120,Memphis Grizzlies
1145,23,31-03-2019 11:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,136,135,Atlanta Hawks
1146,23,31-03-2019 14:30,Chesapeake Energy Arena,Oklahoma City Thunder,Dallas Mavericks,103,106,Dallas Mavericks
1147,23,31-03-2019 17:00,Smoothie King Center,New Orleans Pelicans,Los Angeles Lakers,102,130,Los Angeles Lakers
1148,23,31-03-2019 18:00,AT+ACY-T Center,San Antonio Spurs,Sacramento Kings,106,113,Sacramento Kings
1149,23,31-03-2019 19:00,Pepsi Center,Denver Nuggets,Washington Wizards,90,95,Washington Wizards
1150,23,31-03-2019 19:30,ORACLE Arena,Golden State Warriors,Charlotte Hornets,137,90,Golden State Warriors
1151,23,31-03-2019 21:30,Staples Center,LA Clippers,Memphis Grizzlies,113,96,LA Clippers
1152,23,01-04-2019 18:00,Bankers Life Fieldhouse,Indiana Pacers,Detroit Pistons,111,102,Indiana Pacers
1153,23,01-04-2019 18:30,TD Garden,Boston Celtics,Miami Heat,110,105,Boston Celtics
1154,23,01-04-2019 18:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,121,131,Milwaukee Bucks
1155,23,01-04-2019 18:30,Madison Square Garden,New York Knicks,Chicago Bulls,113,105,New York Knicks
1156,23,01-04-2019 18:30,Scotiabank Arena,Toronto Raptors,Orlando Magic,121,109,Toronto Raptors
1157,23,01-04-2019 19:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,122,132,Portland Trail Blazers
1158,23,01-04-2019 19:30,American Airlines Center,Dallas Mavericks,Philadelphia 76ers,122,102,Dallas Mavericks
1159,23,01-04-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Charlotte Hornets,111,102,Utah Jazz
1160,23,01-04-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Cleveland Cavaliers,122,113,Phoenix Suns
1161,23,02-04-2019 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Los Angeles Lakers,119,103,Oklahoma City Thunder
1162,23,02-04-2019 19:30,AT+ACY-T Center,San Antonio Spurs,Atlanta Hawks,117,111,San Antonio Spurs
1163,23,02-04-2019 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,105,130,Houston Rockets
1164,23,02-04-2019 21:30,ORACLE Arena,Golden State Warriors,Denver Nuggets,116,102,Golden State Warriors
1165,23,03-04-2019 18:00,Little Caesars Arena,Detroit Pistons,Indiana Pacers,89,108,Indiana Pacers
1166,23,03-04-2019 18:00,Amway Center,Orlando Magic,New York Knicks,114,100,Orlando Magic
1167,23,03-04-2019 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,114,115,Chicago Bulls
1168,23,03-04-2019 18:30,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,130,122,Atlanta Hawks
1169,23,03-04-2019 18:30,Barclays Center,Brooklyn Nets,Toronto Raptors,105,115,Toronto Raptors
1170,23,03-04-2019 18:30,AmericanAirlines Arena,Miami Heat,Boston Celtics,102,112,Boston Celtics
1171,23,03-04-2019 19:00,Smoothie King Center,New Orleans Pelicans,Charlotte Hornets,109,115,Charlotte Hornets
1172,23,03-04-2019 19:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,108,110,Minnesota Timberwolves
1173,23,03-04-2019 20:00,Pepsi Center,Denver Nuggets,San Antonio Spurs,113,85,Denver Nuggets
1174,23,03-04-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,Utah Jazz,97,118,Utah Jazz
1175,23,03-04-2019 21:00,Moda Center,Portland Trail Blazers,Memphis Grizzlies,116,89,Portland Trail Blazers
1176,23,03-04-2019 21:30,Staples Center,LA Clippers,Houston Rockets,103,135,Houston Rockets
1177,24,04-04-2019 19:00,Wells Fargo Center,Philadelphia 76ers,Milwaukee Bucks,122,128,Milwaukee Bucks
1178,24,04-04-2019 21:00,Golden 1 Center,Sacramento Kings,Cleveland Cavaliers,117,104,Sacramento Kings
1179,24,04-04-2019 21:30,Staples Center,Los Angeles Lakers,Golden State Warriors,90,108,Golden State Warriors
1180,24,05-04-2019 18:00,Spectrum Center,Charlotte Hornets,Toronto Raptors,113,111,Charlotte Hornets
1181,24,05-04-2019 18:00,Amway Center,Orlando Magic,Atlanta Hawks,149,113,Orlando Magic
1182,24,05-04-2019 18:00,Capital One Arena,Washington Wizards,San Antonio Spurs,112,129,San Antonio Spurs
1183,24,05-04-2019 19:00,Bankers Life Fieldhouse,Indiana Pacers,Boston Celtics,97,117,Boston Celtics
1184,24,05-04-2019 19:00,Toyota Center,Houston Rockets,New York Knicks,120,96,Houston Rockets
1185,24,05-04-2019 19:00,Target Center,Minnesota Timberwolves,Miami Heat,111,109,Minnesota Timberwolves
1186,24,05-04-2019 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Detroit Pistons,123,110,Oklahoma City Thunder
1187,24,05-04-2019 19:30,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,112,122,Memphis Grizzlies
1188,24,05-04-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Sacramento Kings,119,98,Utah Jazz
1189,24,05-04-2019 21:00,Talking Stick Resort Arena,Phoenix Suns,New Orleans Pelicans,133,126,Phoenix Suns
1190,24,05-04-2019 21:30,Pepsi Center,Denver Nuggets,Portland Trail Blazers,119,110,Denver Nuggets
1191,24,05-04-2019 21:30,ORACLE Arena,Golden State Warriors,Cleveland Cavaliers,120,114,Golden State Warriors
1192,24,05-04-2019 21:30,Staples Center,LA Clippers,Los Angeles Lakers,117,122,Los Angeles Lakers
1193,24,06-04-2019 16:00,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,128,133,Brooklyn Nets
1194,24,06-04-2019 19:00,United Center,Chicago Bulls,Philadelphia 76ers,96,116,Philadelphia 76ers
1195,24,07-04-2019 11:00,Scotiabank Arena,Toronto Raptors,Miami Heat,117,109,Toronto Raptors
1196,24,07-04-2019 14:00,Quicken Loans Arena,Cleveland Cavaliers,San Antonio Spurs,90,112,San Antonio Spurs
1197,24,07-04-2019 14:30,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,126,132,Oklahoma City Thunder
1198,24,07-04-2019 15:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,91,104,Charlotte Hornets
1199,24,07-04-2019 16:00,Bankers Life Fieldhouse,Indiana Pacers,Brooklyn Nets,96,108,Brooklyn Nets
1200,24,07-04-2019 17:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,127,129,Dallas Mavericks
1201,24,07-04-2019 18:00,Fiserv Forum,Milwaukee Bucks,Atlanta Hawks,115,107,Milwaukee Bucks
1204,24,07-04-2019 18:00,Toyota Center,Houston Rockets,Phoenix Suns,149,113,Houston Rockets
1202,24,07-04-2019 18:30,TD Garden,Boston Celtics,Orlando Magic,108,116,Orlando Magic
1203,24,07-04-2019 18:30,Madison Square Garden,New York Knicks,Washington Wizards,113,110,New York Knicks
1205,24,07-04-2019 19:30,ORACLE Arena,Golden State Warriors,LA Clippers,131,104,Golden State Warriors
1206,24,07-04-2019 20:00,Moda Center,Portland Trail Blazers,Denver Nuggets,115,108,Portland Trail Blazers
1207,24,07-04-2019 20:00,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,129,133,New Orleans Pelicans
1208,24,07-04-2019 20:30,Staples Center,Los Angeles Lakers,Utah Jazz,113,109,Los Angeles Lakers
1209,24,09-04-2019 18:00,Quicken Loans Arena,Cleveland Cavaliers,Charlotte Hornets,97,124,Charlotte Hornets
1210,24,09-04-2019 18:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,100,93,Detroit Pistons
1211,24,09-04-2019 18:00,Capital One Arena,Washington Wizards,Boston Celtics,110,116,Boston Celtics
1212,24,09-04-2019 18:30,AmericanAirlines Arena,Miami Heat,Philadelphia 76ers,122,99,Miami Heat
1213,24,09-04-2019 19:00,United Center,Chicago Bulls,New York Knicks,86,96,New York Knicks
1214,24,09-04-2019 19:00,Target Center,Minnesota Timberwolves,Toronto Raptors,100,120,Toronto Raptors
1215,24,09-04-2019 19:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,103,112,Golden State Warriors
1216,24,09-04-2019 19:30,American Airlines Center,Dallas Mavericks,Phoenix Suns,120,109,Dallas Mavericks
1217,24,09-04-2019 20:00,Vivint Smart Home Arena,Utah Jazz,Denver Nuggets,118,108,Utah Jazz
1218,24,09-04-2019 20:30,Chesapeake Energy Arena,Oklahoma City Thunder,Houston Rockets,112,111,Oklahoma City Thunder
1219,24,09-04-2019 21:30,Staples Center,Los Angeles Lakers,Portland Trail Blazers,101,104,Portland Trail Blazers
1220,24,10-04-2019 19:00,State Farm Arena,Atlanta Hawks,Indiana Pacers,134,135,Indiana Pacers
1221,24,10-04-2019 19:00,Barclays Center,Brooklyn Nets,Miami Heat,113,94,Brooklyn Nets
1222,24,10-04-2019 19:00,Spectrum Center,Charlotte Hornets,Orlando Magic,114,122,Orlando Magic
1223,24,10-04-2019 19:00,Madison Square Garden,New York Knicks,Detroit Pistons,89,115,Detroit Pistons
1224,24,10-04-2019 19:00,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,125,109,Philadelphia 76ers
1225,24,10-04-2019 19:00,FedExForum,Memphis Grizzlies,Golden State Warriors,132,117,Memphis Grizzlies
1226,24,10-04-2019 19:00,Fiserv Forum,Milwaukee Bucks,Oklahoma City Thunder,116,127,Oklahoma City Thunder
1227,24,10-04-2019 19:00,AT+ACY-T Center,San Antonio Spurs,Dallas Mavericks,105,94,San Antonio Spurs
1228,24,10-04-2019 21:30,Pepsi Center,Denver Nuggets,Minnesota Timberwolves,99,95,Denver Nuggets
1229,24,10-04-2019 21:30,Staples Center,LA Clippers,Utah Jazz,143,137,LA Clippers
1230,24,10-04-2019 21:30,Moda Center,Portland Trail Blazers,Sacramento Kings,136,131,Portland Trail Blazers
