Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
251,5,21-11-2022 19:00,Fiserv Forum,Milwaukee Bucks,Portland Trail Blazers,119,111,Milwaukee Bucks
252,5,21-11-2022 19:00,Target Center,Minnesota Timberwolves,Miami Heat,105,101,Minnesota Timberwolves
253,5,21-11-2022 19:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,128,83,New Orleans Pelicans
254,5,21-11-2022 19:00,Paycom Center,Oklahoma City Thunder,New York Knicks,119,129,New York Knicks
255,5,21-11-2022 21:30,Crypto.com Arena,LA Clippers,Utah Jazz,121,114,LA Clippers
256,5,22-11-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,115,106,Philadelphia 76ers
257,5,22-11-2022 19:00,FedExForum,Memphis Grizzlies,Sacramento Kings,109,113,Sacramento Kings
258,5,22-11-2022 20:00,Ball Arena,Denver Nuggets,Detroit Pistons,108,110,Detroit Pistons
259,5,22-11-2022 21:00,Footprint Center,Phoenix Suns,Los Angeles Lakers,115,105,Phoenix Suns
260,5,23-11-2022 18:00,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,107,101,Charlotte Hornets
261,5,23-11-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Portland Trail Blazers,114,96,Cleveland Cavaliers
262,5,23-11-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Minnesota Timberwolves,101,115,Minnesota Timberwolves
263,5,23-11-2022 18:30,State Farm Arena,Atlanta Hawks,Sacramento Kings,115,106,Atlanta Hawks
264,5,23-11-2022 18:30,TD Garden,Boston Celtics,Dallas Mavericks,125,112,Boston Celtics
265,5,23-11-2022 18:30,Miami-Dade Arena,Miami Heat,Washington Wizards,113,105,Miami Heat
266,5,23-11-2022 18:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,98,112,Brooklyn Nets
267,5,23-11-2022 19:00,Fiserv Forum,Milwaukee Bucks,Chicago Bulls,113,118,Chicago Bulls
268,5,23-11-2022 19:00,Paycom Center,Oklahoma City Thunder,Denver Nuggets,126,131,Denver Nuggets
269,5,23-11-2022 19:00,AT&T Center,San Antonio Spurs,New Orleans Pelicans,110,129,New Orleans Pelicans
270,5,23-11-2022 20:00,Vivint Arena,Utah Jazz,Detroit Pistons,116,125,Detroit Pistons
271,5,23-11-2022 21:00,Chase Center,Golden State Warriors,LA Clippers,124,107,Golden State Warriors
272,6,25-11-2022 16:00,Spectrum Center,Charlotte Hornets,Minnesota Timberwolves,110,108,Charlotte Hornets
273,6,25-11-2022 18:00,Amway Center,Orlando Magic,Philadelphia 76ers,99,107,Philadelphia 76ers
274,6,25-11-2022 18:30,Madison Square Garden,New York Knicks,Portland Trail Blazers,129,132,Portland Trail Blazers
275,6,25-11-2022 19:00,TD Garden,Boston Celtics,Sacramento Kings,122,104,Boston Celtics
276,6,25-11-2022 19:00,Gainbridge Fieldhouse,Indiana Pacers,Brooklyn Nets,128,117,Indiana Pacers
277,6,25-11-2022 19:00,Miami-Dade Arena,Miami Heat,Washington Wizards,110,107,Miami Heat
278,6,25-11-2022 19:00,Toyota Center,Houston Rockets,Atlanta Hawks,128,122,Houston Rockets
279,6,25-11-2022 19:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,132,111,Memphis Grizzlies
280,6,25-11-2022 19:00,Fiserv Forum,Milwaukee Bucks,Cleveland Cavaliers,117,102,Milwaukee Bucks
281,6,25-11-2022 19:00,Paycom Center,Oklahoma City Thunder,Chicago Bulls,123,119,Oklahoma City Thunder
282,6,25-11-2022 19:00,AT&T Center,San Antonio Spurs,Los Angeles Lakers,94,105,Los Angeles Lakers
283,6,25-11-2022 20:00,Footprint Center,Phoenix Suns,Detroit Pistons,108,102,Phoenix Suns
284,6,25-11-2022 21:00,Chase Center,Golden State Warriors,Utah Jazz,129,118,Golden State Warriors
285,6,25-11-2022 21:30,Crypto.com Arena,LA Clippers,Denver Nuggets,104,114,Denver Nuggets
286,6,26-11-2022 16:00,Scotiabank Arena,Toronto Raptors,Dallas Mavericks,105,100,Toronto Raptors
287,6,26-11-2022 19:00,Toyota Center,Houston Rockets,Oklahoma City Thunder,118,105,Houston Rockets
288,6,26-11-2022 19:00,AT&T Center,San Antonio Spurs,Los Angeles Lakers,138,143,Los Angeles Lakers
289,6,26-11-2022 20:00,Footprint Center,Phoenix Suns,Utah Jazz,113,112,Phoenix Suns
290,6,27-11-2022 14:00,Barclays Center,Brooklyn Nets,Portland Trail Blazers,111,97,Brooklyn Nets
291,6,27-11-2022 14:30,Target Center,Minnesota Timberwolves,Golden State Warriors,114,137,Golden State Warriors
292,6,27-11-2022 15:00,Crypto.com Arena,LA Clippers,Indiana Pacers,114,100,LA Clippers
293,6,27-11-2022 16:00,State Farm Arena,Atlanta Hawks,Miami Heat,98,106,Miami Heat
294,6,27-11-2022 17:00,TD Garden,Boston Celtics,Washington Wizards,130,121,Boston Celtics
295,6,27-11-2022 17:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,94,102,Cleveland Cavaliers
296,6,27-11-2022 17:00,Madison Square Garden,New York Knicks,Memphis Grizzlies,123,127,Memphis Grizzlies
297,6,27-11-2022 17:00,Amway Center,Orlando Magic,Philadelphia 76ers,103,133,Philadelphia 76ers
298,6,27-11-2022 19:00,Fiserv Forum,Milwaukee Bucks,Dallas Mavericks,124,115,Milwaukee Bucks
299,6,28-11-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,104,101,Philadelphia 76ers
300,6,28-11-2022 18:00,Capital One Arena,Washington Wizards,Minnesota Timberwolves,142,127,Washington Wizards
301,6,28-11-2022 18:30,TD Garden,Boston Celtics,Charlotte Hornets,140,105,Boston Celtics
302,6,28-11-2022 18:30,Barclays Center,Brooklyn Nets,Orlando Magic,109,102,Brooklyn Nets
303,6,28-11-2022 18:30,Scotiabank Arena,Toronto Raptors,Cleveland Cavaliers,100,88,Toronto Raptors
304,6,28-11-2022 19:00,Smoothie King Center,New Orleans Pelicans,Oklahoma City Thunder,105,101,New Orleans Pelicans
305,6,28-11-2022 20:00,Ball Arena,Denver Nuggets,Houston Rockets,129,113,Denver Nuggets
306,6,28-11-2022 20:00,Vivint Arena,Utah Jazz,Chicago Bulls,107,114,Chicago Bulls
307,6,28-11-2022 21:00,Golden 1 Center,Sacramento Kings,Phoenix Suns,117,122,Phoenix Suns
308,6,28-11-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Indiana Pacers,115,116,Indiana Pacers
309,6,29-11-2022 18:00,Little Caesars Arena,Detroit Pistons,New York Knicks,110,140,New York Knicks
310,6,29-11-2022 18:30,American Airlines Center,Dallas Mavericks,Golden State Warriors,116,113,Dallas Mavericks
311,6,29-11-2022 21:00,Moda Center,Portland Trail Blazers,LA Clippers,112,118,LA Clippers
312,6,30-11-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Philadelphia 76ers,113,85,Cleveland Cavaliers
313,6,30-11-2022 18:00,Amway Center,Orlando Magic,Atlanta Hawks,108,125,Atlanta Hawks
314,6,30-11-2022 18:30,TD Garden,Boston Celtics,Miami Heat,134,121,Boston Celtics
315,6,30-11-2022 18:30,Barclays Center,Brooklyn Nets,Washington Wizards,113,107,Brooklyn Nets
316,6,30-11-2022 18:30,Madison Square Garden,New York Knicks,Milwaukee Bucks,103,109,Milwaukee Bucks
317,6,30-11-2022 19:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,109,101,Minnesota Timberwolves
318,6,30-11-2022 19:00,Smoothie King Center,New Orleans Pelicans,Toronto Raptors,126,108,New Orleans Pelicans
319,6,30-11-2022 19:00,Paycom Center,Oklahoma City Thunder,San Antonio Spurs,119,111,Oklahoma City Thunder
320,6,30-11-2022 20:00,Ball Arena,Denver Nuggets,Houston Rockets,120,100,Denver Nuggets
321,6,30-11-2022 20:00,Footprint Center,Phoenix Suns,Chicago Bulls,132,113,Phoenix Suns
322,6,30-11-2022 20:00,Vivint Arena,Utah Jazz,LA Clippers,125,112,Utah Jazz
323,6,30-11-2022 21:00,Golden 1 Center,Sacramento Kings,Indiana Pacers,137,114,Sacramento Kings
324,6,30-11-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Portland Trail Blazers,128,109,Los Angeles Lakers
325,7,01-12-2022 18:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,131,125,Detroit Pistons
326,7,02-12-2022 18:00,Spectrum Center,Charlotte Hornets,Washington Wizards,117,116,Charlotte Hornets
327,7,02-12-2022 18:30,State Farm Arena,Atlanta Hawks,Denver Nuggets,117,109,Atlanta Hawks
328,7,02-12-2022 18:30,TD Garden,Boston Celtics,Miami Heat,116,120,Miami Heat
329,7,02-12-2022 18:30,Barclays Center,Brooklyn Nets,Toronto Raptors,114,105,Brooklyn Nets
330,7,02-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Orlando Magic,107,96,Cleveland Cavaliers
331,7,02-12-2022 18:30,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,129,133,Los Angeles Lakers
332,7,02-12-2022 19:00,FedExForum,Memphis Grizzlies,Philadelphia 76ers,117,109,Memphis Grizzlies
333,7,02-12-2022 19:00,AT&T Center,San Antonio Spurs,New Orleans Pelicans,99,117,New Orleans Pelicans
334,7,02-12-2022 20:00,Footprint Center,Phoenix Suns,Houston Rockets,121,122,Houston Rockets
335,7,02-12-2022 20:00,Vivint Arena,Utah Jazz,Indiana Pacers,139,119,Utah Jazz
336,7,02-12-2022 21:00,Chase Center,Golden State Warriors,Chicago Bulls,119,111,Golden State Warriors
337,7,03-12-2022 11:30,Madison Square Garden,New York Knicks,Dallas Mavericks,100,121,Dallas Mavericks
338,7,03-12-2022 15:00,Crypto.com Arena,LA Clippers,Sacramento Kings,96,123,Sacramento Kings
339,7,03-12-2022 17:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,96,105,Milwaukee Bucks
340,7,03-12-2022 19:00,Scotiabank Arena,Toronto Raptors,Orlando Magic,121,108,Toronto Raptors
341,7,03-12-2022 19:00,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,128,135,Oklahoma City Thunder
342,7,03-12-2022 19:30,Chase Center,Golden State Warriors,Houston Rockets,120,101,Golden State Warriors
343,7,03-12-2022 20:00,Vivint Arena,Utah Jazz,Portland Trail Blazers,111,116,Portland Trail Blazers
344,7,04-12-2022 14:30,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,121,106,New Orleans Pelicans
345,7,04-12-2022 15:00,AT&T Center,San Antonio Spurs,Phoenix Suns,95,133,Phoenix Suns
346,7,04-12-2022 17:00,Barclays Center,Brooklyn Nets,Boston Celtics,92,103,Boston Celtics
347,7,04-12-2022 17:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,112,122,Memphis Grizzlies
348,7,04-12-2022 17:00,Madison Square Garden,New York Knicks,Cleveland Cavaliers,92,81,New York Knicks
349,7,04-12-2022 17:00,Capital One Arena,Washington Wizards,Los Angeles Lakers,119,130,Los Angeles Lakers
350,7,04-12-2022 17:00,Golden 1 Center,Sacramento Kings,Chicago Bulls,110,101,Sacramento Kings
351,7,04-12-2022 20:00,Moda Center,Portland Trail Blazers,Indiana Pacers,116,100,Portland Trail Blazers
352,7,05-12-2022 18:00,Spectrum Center,Charlotte Hornets,LA Clippers,117,119,LA Clippers
353,7,05-12-2022 18:00,Amway Center,Orlando Magic,Milwaukee Bucks,102,109,Milwaukee Bucks
354,7,05-12-2022 18:30,State Farm Arena,Atlanta Hawks,Oklahoma City Thunder,114,121,Oklahoma City Thunder
355,7,05-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Boston Celtics,110,116,Boston Celtics
356,7,05-12-2022 19:00,Toyota Center,Houston Rockets,Philadelphia 76ers,132,123,Houston Rockets
357,7,05-12-2022 19:00,FedExForum,Memphis Grizzlies,Miami Heat,101,93,Memphis Grizzlies
358,7,05-12-2022 19:30,American Airlines Center,Dallas Mavericks,Phoenix Suns,130,111,Dallas Mavericks
359,7,05-12-2022 21:00,Chase Center,Golden State Warriors,Indiana Pacers,104,112,Indiana Pacers
360,7,06-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Los Angeles Lakers,116,102,Cleveland Cavaliers
361,7,06-12-2022 18:30,Miami-Dade Arena,Miami Heat,Detroit Pistons,96,116,Detroit Pistons
362,7,06-12-2022 21:00,Ball Arena,Denver Nuggets,Dallas Mavericks,115,116,Dallas Mavericks
363,7,07-12-2022 18:00,Amway Center,Orlando Magic,LA Clippers,116,111,Orlando Magic
364,7,07-12-2022 18:30,Barclays Center,Brooklyn Nets,Charlotte Hornets,122,116,Brooklyn Nets
365,7,07-12-2022 18:30,Madison Square Garden,New York Knicks,Atlanta Hawks,113,89,New York Knicks
366,7,07-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Los Angeles Lakers,126,113,Toronto Raptors
367,7,07-12-2022 19:00,United Center,Chicago Bulls,Washington Wizards,115,111,Chicago Bulls
368,7,07-12-2022 19:00,FedExForum,Memphis Grizzlies,Oklahoma City Thunder,123,102,Memphis Grizzlies
369,7,07-12-2022 19:00,Fiserv Forum,Milwaukee Bucks,Sacramento Kings,126,113,Milwaukee Bucks
370,7,07-12-2022 19:00,Target Center,Minnesota Timberwolves,Indiana Pacers,121,115,Minnesota Timberwolves
371,7,07-12-2022 19:00,Smoothie King Center,New Orleans Pelicans,Detroit Pistons,104,98,New Orleans Pelicans
372,7,07-12-2022 20:00,Vivint Arena,Utah Jazz,Golden State Warriors,124,123,Utah Jazz
373,7,07-12-2022 21:00,Footprint Center,Phoenix Suns,Boston Celtics,98,125,Boston Celtics
374,8,08-12-2022 18:30,Miami-Dade Arena,Miami Heat,LA Clippers,115,110,Miami Heat
375,8,08-12-2022 19:30,AT&T Center,San Antonio Spurs,Houston Rockets,118,109,San Antonio Spurs
376,8,08-12-2022 21:00,Moda Center,Portland Trail Blazers,Denver Nuggets,120,121,Denver Nuggets
377,8,09-12-2022 18:00,Spectrum Center,Charlotte Hornets,New York Knicks,102,121,New York Knicks
378,8,09-12-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Washington Wizards,121,111,Indiana Pacers
379,8,09-12-2022 18:00,Amway Center,Orlando Magic,Toronto Raptors,113,109,Orlando Magic
380,8,09-12-2022 18:30,Barclays Center,Brooklyn Nets,Atlanta Hawks,120,116,Brooklyn Nets
381,8,09-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Sacramento Kings,95,106,Sacramento Kings
382,8,09-12-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Los Angeles Lakers,133,122,Philadelphia 76ers
383,8,09-12-2022 19:00,FedExForum,Memphis Grizzlies,Detroit Pistons,114,103,Memphis Grizzlies
384,8,09-12-2022 19:30,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,128,117,New Orleans Pelicans
385,8,09-12-2022 20:00,Vivint Arena,Utah Jazz,Minnesota Timberwolves,108,118,Minnesota Timberwolves
386,8,09-12-2022 21:00,American Airlines Center,Dallas Mavericks,Milwaukee Bucks,105,106,Milwaukee Bucks
387,8,10-12-2022 16:00,Miami-Dade Arena,Miami Heat,San Antonio Spurs,111,115,San Antonio Spurs
388,8,10-12-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Brooklyn Nets,133,136,Brooklyn Nets
389,8,10-12-2022 18:00,Capital One Arena,Washington Wizards,LA Clippers,107,114,LA Clippers
390,8,10-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Oklahoma City Thunder,110,102,Cleveland Cavaliers
391,8,10-12-2022 19:00,United Center,Chicago Bulls,Dallas Mavericks,144,115,Chicago Bulls
392,8,10-12-2022 19:30,Chase Center,Golden State Warriors,Boston Celtics,123,107,Golden State Warriors
393,8,10-12-2022 20:00,Ball Arena,Denver Nuggets,Utah Jazz,115,110,Denver Nuggets
394,8,10-12-2022 21:00,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,124,118,Portland Trail Blazers
395,8,11-12-2022 14:30,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,129,124,New Orleans Pelicans
396,8,11-12-2022 17:00,Little Caesars Arena,Detroit Pistons,Los Angeles Lakers,117,124,Los Angeles Lakers
397,8,11-12-2022 17:00,Madison Square Garden,New York Knicks,Sacramento Kings,112,99,New York Knicks
398,8,11-12-2022 17:00,Amway Center,Orlando Magic,Toronto Raptors,111,99,Orlando Magic
399,8,11-12-2022 17:00,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,131,113,Philadelphia 76ers
400,8,11-12-2022 17:30,State Farm Arena,Atlanta Hawks,Chicago Bulls,123,122,Atlanta Hawks
401,8,11-12-2022 18:00,Toyota Center,Houston Rockets,Milwaukee Bucks,97,92,Houston Rockets
402,8,12-12-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Miami Heat,82,87,Miami Heat
403,8,12-12-2022 18:00,Capital One Arena,Washington Wizards,Brooklyn Nets,100,112,Brooklyn Nets
404,8,12-12-2022 19:00,FedExForum,Memphis Grizzlies,Atlanta Hawks,128,103,Memphis Grizzlies
405,8,12-12-2022 19:30,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,121,114,Dallas Mavericks
406,8,12-12-2022 19:30,AT&T Center,San Antonio Spurs,Cleveland Cavaliers,112,111,San Antonio Spurs
407,8,12-12-2022 21:00,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,133,112,Portland Trail Blazers
408,8,12-12-2022 21:30,Crypto.com Arena,LA Clippers,Boston Celtics,113,93,LA Clippers
409,8,13-12-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Sacramento Kings,123,103,Philadelphia 76ers
410,8,13-12-2022 18:30,Fiserv Forum,Milwaukee Bucks,Golden State Warriors,128,111,Milwaukee Bucks
411,8,13-12-2022 19:00,Toyota Center,Houston Rockets,Phoenix Suns,111,97,Houston Rockets
412,8,13-12-2022 20:00,Vivint Arena,Utah Jazz,New Orleans Pelicans,121,100,Utah Jazz
413,8,13-12-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Boston Celtics,118,122,Boston Celtics
414,8,14-12-2022 18:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,134,141,Detroit Pistons
415,8,14-12-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Golden State Warriors,125,119,Indiana Pacers
416,8,14-12-2022 18:00,Amway Center,Orlando Magic,Atlanta Hawks,135,124,Orlando Magic
417,8,14-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Sacramento Kings,123,124,Sacramento Kings
418,8,14-12-2022 18:30,United Center,Chicago Bulls,New York Knicks,120,128,New York Knicks
419,8,14-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Miami Heat,108,110,Miami Heat
420,8,14-12-2022 19:00,AT&T Center,San Antonio Spurs,Portland Trail Blazers,112,128,Portland Trail Blazers
421,8,14-12-2022 20:00,American Airlines Center,Dallas Mavericks,Cleveland Cavaliers,90,105,Cleveland Cavaliers
422,8,14-12-2022 20:00,Ball Arena,Denver Nuggets,Washington Wizards,141,128,Denver Nuggets
423,8,14-12-2022 21:00,Crypto.com Arena,LA Clippers,Minnesota Timberwolves,99,88,LA Clippers
424,9,15-12-2022 19:00,Toyota Center,Houston Rockets,Miami Heat,108,111,Miami Heat
425,9,15-12-2022 19:00,FedExForum,Memphis Grizzlies,Milwaukee Bucks,142,101,Memphis Grizzlies
426,9,15-12-2022 20:00,Vivint Arena,Utah Jazz,New Orleans Pelicans,132,129,Utah Jazz
427,9,15-12-2022 21:30,Crypto.com Arena,LA Clippers,Phoenix Suns,95,111,Phoenix Suns
428,9,16-12-2022 18:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,106,125,Atlanta Hawks
429,9,16-12-2022 18:00,Little Caesars Arena,Detroit Pistons,Sacramento Kings,113,122,Sacramento Kings
430,9,16-12-2022 18:30,TD Garden,Boston Celtics,Orlando Magic,109,117,Orlando Magic
431,9,16-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,118,112,Cleveland Cavaliers
432,9,16-12-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Golden State Warriors,118,106,Philadelphia 76ers
433,9,16-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,116,119,Brooklyn Nets
434,9,16-12-2022 19:00,United Center,Chicago Bulls,New York Knicks,91,114,New York Knicks
435,9,16-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,110,112,Minnesota Timberwolves
436,9,16-12-2022 19:30,American Airlines Center,Dallas Mavericks,Portland Trail Blazers,130,110,Dallas Mavericks
437,9,16-12-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Denver Nuggets,126,108,Los Angeles Lakers
438,9,17-12-2022 15:00,Crypto.com Arena,LA Clippers,Washington Wizards,102,93,LA Clippers
439,9,17-12-2022 16:00,Mexico City Arena,San Antonio Spurs,Miami Heat,101,111,Miami Heat
440,9,17-12-2022 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Dallas Mavericks,100,99,Cleveland Cavaliers
441,9,17-12-2022 19:00,Toyota Center,Houston Rockets,Portland Trail Blazers,95,107,Portland Trail Blazers
442,9,17-12-2022 19:00,Fiserv Forum,Milwaukee Bucks,Utah Jazz,123,97,Milwaukee Bucks
443,9,17-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Memphis Grizzlies,115,109,Oklahoma City Thunder
444,9,17-12-2022 20:00,Footprint Center,Phoenix Suns,New Orleans Pelicans,118,114,Phoenix Suns
445,9,18-12-2022 14:00,TD Garden,Boston Celtics,Orlando Magic,92,95,Orlando Magic
446,9,18-12-2022 16:00,Gainbridge Fieldhouse,Indiana Pacers,New York Knicks,106,109,New York Knicks
447,9,18-12-2022 17:00,Little Caesars Arena,Detroit Pistons,Brooklyn Nets,121,124,Brooklyn Nets
448,9,18-12-2022 17:00,Scotiabank Arena,Toronto Raptors,Golden State Warriors,110,126,Golden State Warriors
449,9,18-12-2022 18:00,Target Center,Minnesota Timberwolves,Chicago Bulls,150,126,Minnesota Timberwolves
450,9,18-12-2022 19:00,Ball Arena,Denver Nuggets,Charlotte Hornets,119,115,Denver Nuggets
451,9,18-12-2022 20:30,Crypto.com Arena,Los Angeles Lakers,Washington Wizards,119,117,Los Angeles Lakers
452,9,19-12-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Utah Jazz,122,99,Cleveland Cavaliers
453,9,19-12-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,104,101,Philadelphia 76ers
454,9,19-12-2022 18:30,State Farm Arena,Atlanta Hawks,Orlando Magic,126,125,Atlanta Hawks
455,9,19-12-2022 19:00,Toyota Center,Houston Rockets,San Antonio Spurs,105,124,San Antonio Spurs
456,9,19-12-2022 19:00,Target Center,Minnesota Timberwolves,Dallas Mavericks,116,106,Minnesota Timberwolves
457,9,19-12-2022 19:00,Smoothie King Center,New Orleans Pelicans,Milwaukee Bucks,119,128,Milwaukee Bucks
458,9,19-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Portland Trail Blazers,123,121,Oklahoma City Thunder
459,9,19-12-2022 20:00,Footprint Center,Phoenix Suns,Los Angeles Lakers,130,104,Phoenix Suns
460,9,19-12-2022 21:00,Golden 1 Center,Sacramento Kings,Charlotte Hornets,119,125,Charlotte Hornets
461,9,20-12-2022 18:00,Little Caesars Arena,Detroit Pistons,Utah Jazz,111,126,Utah Jazz
462,9,20-12-2022 18:30,Miami-Dade Arena,Miami Heat,Chicago Bulls,103,113,Chicago Bulls
463,9,20-12-2022 18:30,Madison Square Garden,New York Knicks,Golden State Warriors,132,94,New York Knicks
464,9,20-12-2022 20:00,Footprint Center,Phoenix Suns,Washington Wizards,110,113,Washington Wizards
465,9,20-12-2022 21:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,105,91,Denver Nuggets
466,9,21-12-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Milwaukee Bucks,114,106,Cleveland Cavaliers
467,9,21-12-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Detroit Pistons,113,93,Philadelphia 76ers
468,9,21-12-2022 18:30,State Farm Arena,Atlanta Hawks,Chicago Bulls,108,110,Chicago Bulls
469,9,21-12-2022 18:30,TD Garden,Boston Celtics,Indiana Pacers,112,117,Indiana Pacers
470,9,21-12-2022 18:30,Barclays Center,Brooklyn Nets,Golden State Warriors,143,113,Brooklyn Nets
471,9,21-12-2022 18:30,Madison Square Garden,New York Knicks,Toronto Raptors,106,113,Toronto Raptors
472,9,21-12-2022 19:00,Toyota Center,Houston Rockets,Orlando Magic,110,116,Orlando Magic
473,9,21-12-2022 19:00,Target Center,Minnesota Timberwolves,Dallas Mavericks,99,104,Dallas Mavericks
474,9,21-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Portland Trail Blazers,101,98,Oklahoma City Thunder
475,9,21-12-2022 21:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,134,120,Sacramento Kings
476,9,21-12-2022 21:30,Crypto.com Arena,LA Clippers,Charlotte Hornets,126,105,LA Clippers
477,10,22-12-2022 19:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,126,117,New Orleans Pelicans
478,10,22-12-2022 20:00,Vivint Arena,Utah Jazz,Washington Wizards,120,112,Utah Jazz
479,10,23-12-2022 18:00,Amway Center,Orlando Magic,San Antonio Spurs,133,113,Orlando Magic
480,10,23-12-2022 18:00,Wells Fargo Center,Philadelphia 76ers,LA Clippers,119,114,Philadelphia 76ers
481,10,23-12-2022 18:30,State Farm Arena,Atlanta Hawks,Detroit Pistons,130,105,Atlanta Hawks
482,10,23-12-2022 18:30,TD Garden,Boston Celtics,Minnesota Timberwolves,121,109,Boston Celtics
483,10,23-12-2022 18:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,118,100,Brooklyn Nets
484,10,23-12-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Toronto Raptors,107,118,Toronto Raptors
485,10,23-12-2022 18:30,Madison Square Garden,New York Knicks,Chicago Bulls,117,118,Chicago Bulls
486,10,23-12-2022 19:00,Miami-Dade Arena,Miami Heat,Indiana Pacers,108,111,Indiana Pacers
487,10,23-12-2022 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,106,112,Dallas Mavericks
488,10,23-12-2022 19:00,Paycom Center,Oklahoma City Thunder,New Orleans Pelicans,125,128,New Orleans Pelicans
489,10,23-12-2022 20:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,120,107,Denver Nuggets
490,10,23-12-2022 21:00,Footprint Center,Phoenix Suns,Memphis Grizzlies,100,125,Memphis Grizzlies
491,10,23-12-2022 21:00,Golden 1 Center,Sacramento Kings,Washington Wizards,111,125,Washington Wizards
492,10,23-12-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Charlotte Hornets,130,134,Charlotte Hornets
493,10,25-12-2022 11:00,Madison Square Garden,New York Knicks,Philadelphia 76ers,112,119,Philadelphia 76ers
494,10,25-12-2022 13:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,124,115,Dallas Mavericks
495,10,25-12-2022 16:00,TD Garden,Boston Celtics,Milwaukee Bucks,139,118,Boston Celtics
496,10,25-12-2022 19:00,Chase Center,Golden State Warriors,Memphis Grizzlies,123,109,Golden State Warriors
497,10,25-12-2022 21:30,Ball Arena,Denver Nuggets,Phoenix Suns,128,125,Denver Nuggets
498,10,26-12-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Brooklyn Nets,117,125,Brooklyn Nets
499,10,26-12-2022 18:00,Little Caesars Arena,Detroit Pistons,LA Clippers,131,142,LA Clippers
