Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
511,10,28-12-2021 19:00,Toyota Center,Houston Rockets,Los Angeles Lakers,123,132,Los Angeles Lakers
512,10,28-12-2021 19:00,Target Center,Minnesota Timberwolves,New York Knicks,88,96,New York Knicks
513,10,28-12-2021 19:00,Smoothie King Center,New Orleans Pelicans,Cleveland Cavaliers,108,104,New Orleans Pelicans
514,10,28-12-2021 21:00,Chase Center,Golden State Warriors,Denver Nuggets,86,89,Denver Nuggets
515,10,28-12-2021 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,117,111,Sacramento Kings
516,10,29-12-2021 18:00,Little Caesars Arena,Detroit Pistons,New York Knicks,85,94,New York Knicks
517,10,29-12-2021 18:00,Gainbridge Fieldhouse,Indiana Pacers,Charlotte Hornets,108,116,Charlotte Hornets
518,10,29-12-2021 18:30,TD Garden,Boston Celtics,LA Clippers,82,91,LA Clippers
519,10,29-12-2021 19:00,United Center,Chicago Bulls,Atlanta Hawks,131,117,Chicago Bulls
520,10,29-12-2021 19:00,FedExForum,Memphis Grizzlies,Los Angeles Lakers,104,99,Memphis Grizzlies
522,10,29-12-2021 20:00,Footprint Center,Phoenix Suns,Oklahoma City Thunder,115,97,Phoenix Suns
523,10,29-12-2021 21:00,Moda Center,Portland Trail Blazers,Utah Jazz,105,120,Utah Jazz
524,10,29-12-2021 21:30,Golden 1 Center,Sacramento Kings,Dallas Mavericks,95,94,Sacramento Kings
525,11,30-12-2021 18:00,Barclays Center,Brooklyn Nets,Philadelphia 76ers,102,110,Philadelphia 76ers
526,11,30-12-2021 18:00,Amway Center,Orlando Magic,Milwaukee Bucks,118,136,Milwaukee Bucks
527,11,30-12-2021 18:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,110,93,Washington Wizards
529,11,31-12-2021 12:00,TD Garden,Boston Celtics,Phoenix Suns,123,108,Boston Celtics
530,11,31-12-2021 14:00,Gainbridge Fieldhouse,Indiana Pacers,Chicago Bulls,106,108,Chicago Bulls
531,11,31-12-2021 17:00,Golden 1 Center,Sacramento Kings,Dallas Mavericks,96,112,Dallas Mavericks
532,11,31-12-2021 18:00,Toyota Center,Houston Rockets,Miami Heat,110,120,Miami Heat
533,11,31-12-2021 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Atlanta Hawks,118,121,Atlanta Hawks
534,11,31-12-2021 18:30,Scotiabank Arena,Toronto Raptors,LA Clippers,116,108,Toronto Raptors
535,11,31-12-2021 19:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,118,105,Memphis Grizzlies
536,11,31-12-2021 19:00,Paycom Center,Oklahoma City Thunder,New York Knicks,95,80,Oklahoma City Thunder
537,11,31-12-2021 20:00,Vivint Arena,Utah Jazz,Minnesota Timberwolves,120,108,Utah Jazz
538,11,31-12-2021 21:30,Crypto.com Arena,Los Angeles Lakers,Portland Trail Blazers,139,106,Los Angeles Lakers
539,11,01-01-2022 17:30,Fiserv Forum,Milwaukee Bucks,New Orleans Pelicans,136,113,Milwaukee Bucks
540,11,01-01-2022 18:00,Little Caesars Arena,Detroit Pistons,San Antonio Spurs,117,116,Detroit Pistons
541,11,01-01-2022 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,119,120,Chicago Bulls
542,11,01-01-2022 18:30,Barclays Center,Brooklyn Nets,LA Clippers,116,120,LA Clippers
543,11,01-01-2022 19:00,Toyota Center,Houston Rockets,Denver Nuggets,111,124,Denver Nuggets
544,11,01-01-2022 20:00,Vivint Arena,Utah Jazz,Golden State Warriors,116,123,Golden State Warriors
545,11,02-01-2022 14:30,Scotiabank Arena,Toronto Raptors,New York Knicks,120,105,Toronto Raptors
546,11,02-01-2022 17:00,TD Garden,Boston Celtics,Orlando Magic,116,111,Boston Celtics
547,11,02-01-2022 17:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Indiana Pacers,108,104,Cleveland Cavaliers
548,11,02-01-2022 17:00,Golden 1 Center,Sacramento Kings,Miami Heat,115,113,Sacramento Kings
549,11,02-01-2022 18:00,Spectrum Center,Charlotte Hornets,Phoenix Suns,99,133,Phoenix Suns
550,11,02-01-2022 18:00,Paycom Center,Oklahoma City Thunder,Dallas Mavericks,86,95,Dallas Mavericks
551,11,02-01-2022 20:30,Crypto.com Arena,Los Angeles Lakers,Minnesota Timberwolves,108,103,Los Angeles Lakers
552,11,03-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Houston Rockets,133,113,Philadelphia 76ers
553,11,03-01-2022 18:00,Capital One Arena,Washington Wizards,Charlotte Hornets,124,121,Washington Wizards
554,11,03-01-2022 18:30,Barclays Center,Brooklyn Nets,Memphis Grizzlies,104,118,Memphis Grizzlies
555,11,03-01-2022 19:00,United Center,Chicago Bulls,Orlando Magic,102,98,Chicago Bulls
556,11,03-01-2022 19:00,Fiserv Forum,Milwaukee Bucks,Detroit Pistons,106,115,Detroit Pistons
557,11,03-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Utah Jazz,104,115,Utah Jazz
558,11,03-01-2022 19:30,American Airlines Center,Dallas Mavericks,Denver Nuggets,103,89,Dallas Mavericks
559,11,03-01-2022 21:00,Chase Center,Golden State Warriors,Miami Heat,115,108,Golden State Warriors
560,11,03-01-2022 21:00,Moda Center,Portland Trail Blazers,Atlanta Hawks,136,131,Portland Trail Blazers
561,11,03-01-2022 21:30,Crypto.com Arena,LA Clippers,Minnesota Timberwolves,104,122,Minnesota Timberwolves
562,11,04-01-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Memphis Grizzlies,106,110,Memphis Grizzlies
563,11,04-01-2022 18:00,Scotiabank Arena,Toronto Raptors,San Antonio Spurs,129,104,Toronto Raptors
564,11,04-01-2022 18:30,Madison Square Garden,New York Knicks,Indiana Pacers,104,94,New York Knicks
565,11,04-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,110,123,Phoenix Suns
566,11,04-01-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Sacramento Kings,122,114,Los Angeles Lakers
567,11,05-01-2022 18:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,140,111,Charlotte Hornets
568,11,05-01-2022 18:00,Amway Center,Orlando Magic,Philadelphia 76ers,106,116,Philadelphia 76ers
569,11,05-01-2022 18:00,Capital One Arena,Washington Wizards,Houston Rockets,111,114,Houston Rockets
570,11,05-01-2022 18:30,TD Garden,Boston Celtics,San Antonio Spurs,97,99,San Antonio Spurs
571,11,05-01-2022 18:30,Gainbridge Fieldhouse,Indiana Pacers,Brooklyn Nets,121,129,Brooklyn Nets
572,11,05-01-2022 18:30,American Airlines Center,Dallas Mavericks,Golden State Warriors,99,82,Dallas Mavericks
573,11,05-01-2022 19:00,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,111,117,Toronto Raptors
574,11,05-01-2022 19:00,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,98,90,Minnesota Timberwolves
575,11,05-01-2022 21:00,Ball Arena,Denver Nuggets,Utah Jazz,109,115,Utah Jazz
576,11,05-01-2022 21:00,Moda Center,Portland Trail Blazers,Miami Heat,109,115,Miami Heat
577,11,05-01-2022 21:00,Golden 1 Center,Sacramento Kings,Atlanta Hawks,102,108,Atlanta Hawks
578,12,06-01-2022 18:30,Madison Square Garden,New York Knicks,Boston Celtics,108,105,New York Knicks
579,12,06-01-2022 19:00,FedExForum,Memphis Grizzlies,Detroit Pistons,118,88,Memphis Grizzlies
580,12,06-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,101,96,New Orleans Pelicans
581,12,06-01-2022 21:00,Footprint Center,Phoenix Suns,LA Clippers,106,89,Phoenix Suns
582,12,07-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,San Antonio Spurs,119,100,Philadelphia 76ers
583,12,07-01-2022 18:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,109,121,Milwaukee Bucks
584,12,07-01-2022 18:30,Scotiabank Arena,Toronto Raptors,Utah Jazz,122,108,Toronto Raptors
585,12,07-01-2022 19:00,United Center,Chicago Bulls,Washington Wizards,130,122,Chicago Bulls
586,12,07-01-2022 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,106,130,Dallas Mavericks
587,12,07-01-2022 19:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,105,135,Minnesota Timberwolves
588,12,07-01-2022 20:00,Ball Arena,Denver Nuggets,Sacramento Kings,121,111,Denver Nuggets
589,12,07-01-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Atlanta Hawks,134,118,Los Angeles Lakers
590,12,07-01-2022 21:00,Moda Center,Portland Trail Blazers,Cleveland Cavaliers,101,114,Cleveland Cavaliers
591,12,08-01-2022 14:30,Crypto.com Arena,LA Clippers,Memphis Grizzlies,108,123,Memphis Grizzlies
592,12,08-01-2022 18:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,114,106,Charlotte Hornets
593,12,08-01-2022 18:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,97,92,Detroit Pistons
594,12,08-01-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Utah Jazz,125,113,Indiana Pacers
595,12,08-01-2022 18:30,TD Garden,Boston Celtics,New York Knicks,99,75,Boston Celtics
596,12,08-01-2022 20:00,Footprint Center,Phoenix Suns,Miami Heat,100,123,Miami Heat
602,12,09-01-2022 11:00,Barclays Center,Brooklyn Nets,San Antonio Spurs,121,119,Brooklyn Nets
597,12,09-01-2022 14:30,Crypto.com Arena,LA Clippers,Atlanta Hawks,106,93,LA Clippers
598,12,09-01-2022 17:00,Amway Center,Orlando Magic,Washington Wizards,100,102,Washington Wizards
599,12,09-01-2022 17:00,Scotiabank Arena,Toronto Raptors,New Orleans Pelicans,105,101,Toronto Raptors
600,12,09-01-2022 18:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,123,141,Minnesota Timberwolves
601,12,09-01-2022 18:00,Paycom Center,Oklahoma City Thunder,Denver Nuggets,95,99,Denver Nuggets
603,12,09-01-2022 18:30,American Airlines Center,Dallas Mavericks,Chicago Bulls,113,99,Dallas Mavericks
604,12,09-01-2022 19:30,Chase Center,Golden State Warriors,Cleveland Cavaliers,96,82,Golden State Warriors
605,12,09-01-2022 20:00,Moda Center,Portland Trail Blazers,Sacramento Kings,103,88,Portland Trail Blazers
606,12,09-01-2022 20:30,Crypto.com Arena,Los Angeles Lakers,Memphis Grizzlies,119,127,Memphis Grizzlies
607,12,10-01-2022 18:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,103,99,Charlotte Hornets
608,12,10-01-2022 18:00,Little Caesars Arena,Detroit Pistons,Utah Jazz,126,116,Detroit Pistons
609,12,10-01-2022 18:30,TD Garden,Boston Celtics,Indiana Pacers,101,98,Boston Celtics
610,12,10-01-2022 18:30,Madison Square Garden,New York Knicks,San Antonio Spurs,111,96,New York Knicks
711,12,10-01-2022 19:00,Toyota Center,Houston Rockets,Philadelphia 76ers,91,111,Philadelphia 76ers
486,12,10-01-2022 21:00,Moda Center,Portland Trail Blazers,Brooklyn Nets,114,108,Portland Trail Blazers
611,12,10-01-2022 21:00,Golden 1 Center,Sacramento Kings,Cleveland Cavaliers,108,109,Cleveland Cavaliers
612,12,11-01-2022 18:00,Capital One Arena,Washington Wizards,Oklahoma City Thunder,122,118,Washington Wizards
613,12,11-01-2022 18:30,Scotiabank Arena,Toronto Raptors,Phoenix Suns,95,99,Phoenix Suns
415,12,11-01-2022 19:00,United Center,Chicago Bulls,Detroit Pistons,133,87,Chicago Bulls
614,12,11-01-2022 19:00,FedExForum,Memphis Grizzlies,Golden State Warriors,116,108,Memphis Grizzlies
615,12,11-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Minnesota Timberwolves,128,125,New Orleans Pelicans
616,12,11-01-2022 21:30,Crypto.com Arena,LA Clippers,Denver Nuggets,87,85,LA Clippers
618,12,12-01-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Boston Celtics,100,119,Boston Celtics
619,12,12-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,98,109,Charlotte Hornets
620,12,12-01-2022 18:00,Capital One Arena,Washington Wizards,Orlando Magic,112,106,Washington Wizards
621,12,12-01-2022 18:30,State Farm Arena,Atlanta Hawks,Miami Heat,91,115,Miami Heat
622,12,12-01-2022 18:30,Madison Square Garden,New York Knicks,Dallas Mavericks,108,85,New York Knicks
623,12,12-01-2022 19:30,AT&T Center,San Antonio Spurs,Houston Rockets,124,128,Houston Rockets
624,12,12-01-2022 20:00,Vivint Arena,Utah Jazz,Cleveland Cavaliers,91,111,Cleveland Cavaliers
625,12,12-01-2022 21:00,United Center,Chicago Bulls,Brooklyn Nets,112,138,Brooklyn Nets
626,12,12-01-2022 21:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,125,116,Sacramento Kings
627,13,13-01-2022 18:30,Fiserv Forum,Milwaukee Bucks,Golden State Warriors,118,99,Milwaukee Bucks
628,13,13-01-2022 19:00,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,116,108,Memphis Grizzlies
629,13,13-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,113,89,New Orleans Pelicans
630,13,13-01-2022 19:30,Barclays Center,Brooklyn Nets,Oklahoma City Thunder,109,130,Oklahoma City Thunder
631,13,13-01-2022 21:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,140,108,Denver Nuggets
632,13,14-01-2022 18:00,Spectrum Center,Charlotte Hornets,Orlando Magic,109,116,Orlando Magic
633,13,14-01-2022 18:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,103,87,Detroit Pistons
634,13,14-01-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Phoenix Suns,94,112,Phoenix Suns
635,13,14-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,111,99,Philadelphia 76ers
637,13,14-01-2022 18:30,United Center,Chicago Bulls,Golden State Warriors,96,138,Golden State Warriors
636,13,14-01-2022 19:00,FTX Arena,Miami Heat,Atlanta Hawks,124,118,Miami Heat
638,13,14-01-2022 19:30,AT&T Center,San Antonio Spurs,Cleveland Cavaliers,109,114,Cleveland Cavaliers
639,13,14-01-2022 21:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,85,112,Dallas Mavericks
640,13,14-01-2022 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,126,114,Sacramento Kings
641,13,15-01-2022 17:30,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,96,103,Toronto Raptors
642,13,15-01-2022 18:00,Capital One Arena,Washington Wizards,Portland Trail Blazers,110,115,Portland Trail Blazers
643,13,15-01-2022 18:30,State Farm Arena,Atlanta Hawks,New York Knicks,108,117,New York Knicks
644,13,15-01-2022 18:30,Barclays Center,Brooklyn Nets,New Orleans Pelicans,120,105,Brooklyn Nets
645,13,15-01-2022 19:00,FTX Arena,Miami Heat,Philadelphia 76ers,98,109,Philadelphia 76ers
646,13,15-01-2022 19:00,Paycom Center,Oklahoma City Thunder,Cleveland Cavaliers,102,107,Cleveland Cavaliers
647,13,15-01-2022 19:30,TD Garden,Boston Celtics,Chicago Bulls,114,112,Boston Celtics
648,13,15-01-2022 19:30,AT&T Center,San Antonio Spurs,LA Clippers,101,94,San Antonio Spurs
649,13,15-01-2022 20:00,Ball Arena,Denver Nuggets,Los Angeles Lakers,133,96,Denver Nuggets
650,13,15-01-2022 20:30,American Airlines Center,Dallas Mavericks,Orlando Magic,108,92,Dallas Mavericks
617,13,16-01-2022 12:00,Little Caesars Arena,Detroit Pistons,Phoenix Suns,108,135,Phoenix Suns
651,13,16-01-2022 17:00,Golden 1 Center,Sacramento Kings,Houston Rockets,112,118,Houston Rockets
652,13,16-01-2022 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,119,99,Minnesota Timberwolves
653,13,16-01-2022 19:00,Ball Arena,Denver Nuggets,Utah Jazz,102,125,Utah Jazz
654,13,17-01-2022 11:30,TD Garden,Boston Celtics,New Orleans Pelicans,104,92,Boston Celtics
655,13,17-01-2022 12:00,Madison Square Garden,New York Knicks,Charlotte Hornets,87,97,Charlotte Hornets
656,13,17-01-2022 13:00,Capital One Arena,Washington Wizards,Philadelphia 76ers,117,98,Washington Wizards
657,13,17-01-2022 14:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Brooklyn Nets,114,107,Cleveland Cavaliers
658,13,17-01-2022 14:30,FedExForum,Memphis Grizzlies,Chicago Bulls,119,106,Memphis Grizzlies
659,13,17-01-2022 14:30,Crypto.com Arena,LA Clippers,Indiana Pacers,139,133,LA Clippers
660,13,17-01-2022 17:00,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,121,114,Atlanta Hawks
661,13,17-01-2022 18:00,Amway Center,Orlando Magic,Portland Trail Blazers,88,98,Portland Trail Blazers
662,13,17-01-2022 18:30,FTX Arena,Miami Heat,Toronto Raptors,104,99,Miami Heat
663,13,17-01-2022 19:30,American Airlines Center,Dallas Mavericks,Oklahoma City Thunder,104,102,Dallas Mavericks
664,13,17-01-2022 19:30,AT&T Center,San Antonio Spurs,Phoenix Suns,107,121,Phoenix Suns
665,13,17-01-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Utah Jazz,101,95,Los Angeles Lakers
666,13,18-01-2022 18:30,Madison Square Garden,New York Knicks,Minnesota Timberwolves,110,112,Minnesota Timberwolves
667,13,18-01-2022 21:00,Chase Center,Golden State Warriors,Detroit Pistons,102,86,Golden State Warriors
668,13,19-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Orlando Magic,123,110,Philadelphia 76ers
669,13,19-01-2022 18:00,Capital One Arena,Washington Wizards,Brooklyn Nets,118,119,Brooklyn Nets
670,13,19-01-2022 18:30,State Farm Arena,Atlanta Hawks,Minnesota Timberwolves,134,122,Atlanta Hawks
671,13,19-01-2022 18:30,TD Garden,Boston Celtics,Charlotte Hornets,102,111,Charlotte Hornets
672,13,19-01-2022 18:30,FTX Arena,Miami Heat,Portland Trail Blazers,104,92,Miami Heat
673,13,19-01-2022 19:00,United Center,Chicago Bulls,Cleveland Cavaliers,117,104,Chicago Bulls
674,13,19-01-2022 19:00,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,126,114,Milwaukee Bucks
675,13,19-01-2022 19:30,American Airlines Center,Dallas Mavericks,Toronto Raptors,102,98,Dallas Mavericks
676,13,19-01-2022 19:30,AT&T Center,San Antonio Spurs,Oklahoma City Thunder,118,96,San Antonio Spurs
677,13,19-01-2022 20:00,Vivint Arena,Utah Jazz,Houston Rockets,111,116,Houston Rockets
678,13,19-01-2022 21:00,Ball Arena,Denver Nuggets,LA Clippers,130,128,Denver Nuggets
679,13,19-01-2022 21:00,Golden 1 Center,Sacramento Kings,Detroit Pistons,131,133,Detroit Pistons
680,13,19-01-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Indiana Pacers,104,111,Indiana Pacers
681,14,20-01-2022 18:30,Madison Square Garden,New York Knicks,New Orleans Pelicans,91,102,New Orleans Pelicans
682,14,20-01-2022 18:30,American Airlines Center,Dallas Mavericks,Phoenix Suns,101,109,Phoenix Suns
683,14,20-01-2022 21:00,Chase Center,Golden State Warriors,Indiana Pacers,117,121,Indiana Pacers
684,14,21-01-2022 18:00,Spectrum Center,Charlotte Hornets,Oklahoma City Thunder,121,98,Charlotte Hornets
685,14,21-01-2022 18:00,Amway Center,Orlando Magic,Los Angeles Lakers,105,116,Los Angeles Lakers
686,14,21-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,LA Clippers,101,102,LA Clippers
687,14,21-01-2022 18:30,State Farm Arena,Atlanta Hawks,Miami Heat,110,108,Atlanta Hawks
688,14,21-01-2022 18:30,TD Garden,Boston Celtics,Portland Trail Blazers,105,109,Portland Trail Blazers
689,14,21-01-2022 19:00,Capital One Arena,Washington Wizards,Toronto Raptors,105,109,Toronto Raptors
690,14,21-01-2022 19:00,Fiserv Forum,Milwaukee Bucks,Chicago Bulls,94,90,Milwaukee Bucks
691,14,21-01-2022 19:30,AT&T Center,San Antonio Spurs,Brooklyn Nets,102,117,Brooklyn Nets
692,14,21-01-2022 20:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,118,122,Memphis Grizzlies
693,14,21-01-2022 20:00,Vivint Arena,Utah Jazz,Detroit Pistons,111,101,Utah Jazz
694,14,21-01-2022 21:00,Chase Center,Golden State Warriors,Houston Rockets,105,103,Golden State Warriors
696,14,22-01-2022 18:00,Fiserv Forum,Milwaukee Bucks,Sacramento Kings,133,127,Milwaukee Bucks
695,14,22-01-2022 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Oklahoma City Thunder,94,87,Cleveland Cavaliers
697,14,22-01-2022 20:00,Footprint Center,Phoenix Suns,Indiana Pacers,113,103,Phoenix Suns
698,14,23-01-2022 12:00,Madison Square Garden,New York Knicks,LA Clippers,110,102,New York Knicks
699,14,23-01-2022 14:30,Capital One Arena,Washington Wizards,Boston Celtics,87,116,Boston Celtics
700,14,23-01-2022 17:00,FTX Arena,Miami Heat,Los Angeles Lakers,113,107,Miami Heat
701,14,23-01-2022 17:00,Amway Center,Orlando Magic,Chicago Bulls,114,95,Orlando Magic
702,14,23-01-2022 17:00,Scotiabank Arena,Toronto Raptors,Portland Trail Blazers,105,114,Portland Trail Blazers
703,14,23-01-2022 18:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,91,113,Atlanta Hawks
704,14,23-01-2022 18:00,AT&T Center,San Antonio Spurs,Philadelphia 76ers,109,115,Philadelphia 76ers
705,14,23-01-2022 18:30,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,104,91,Dallas Mavericks
706,14,23-01-2022 19:00,Target Center,Minnesota Timberwolves,Brooklyn Nets,136,125,Minnesota Timberwolves
707,14,23-01-2022 19:00,Ball Arena,Denver Nuggets,Detroit Pistons,117,111,Denver Nuggets
708,14,23-01-2022 19:30,Chase Center,Golden State Warriors,Utah Jazz,94,92,Golden State Warriors
709,14,24-01-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New York Knicks,95,93,Cleveland Cavaliers
712,14,24-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Indiana Pacers,117,113,New Orleans Pelicans
730,14,24-01-2022 19:00,Paycom Center,Oklahoma City Thunder,Chicago Bulls,110,111,Chicago Bulls
713,14,24-01-2022 20:00,Footprint Center,Phoenix Suns,Utah Jazz,115,109,Phoenix Suns
454,14,25-01-2022 18:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,117,107,Philadelphia 76ers
714,14,25-01-2022 18:00,Little Caesars Arena,Detroit Pistons,Denver Nuggets,105,110,Denver Nuggets
715,14,25-01-2022 18:00,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,125,113,Toronto Raptors
716,14,25-01-2022 18:00,Capital One Arena,Washington Wizards,LA Clippers,115,116,LA Clippers
717,14,25-01-2022 18:30,TD Garden,Boston Celtics,Sacramento Kings,128,75,Boston Celtics
718,14,25-01-2022 18:30,Barclays Center,Brooklyn Nets,Los Angeles Lakers,96,106,Los Angeles Lakers
719,14,25-01-2022 19:00,Toyota Center,Houston Rockets,San Antonio Spurs,104,134,San Antonio Spurs
720,14,25-01-2022 21:00,Chase Center,Golden State Warriors,Dallas Mavericks,130,92,Golden State Warriors
721,14,25-01-2022 21:00,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,107,109,Minnesota Timberwolves
722,14,26-01-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Milwaukee Bucks,115,99,Cleveland Cavaliers
723,14,26-01-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Charlotte Hornets,126,158,Charlotte Hornets
724,14,26-01-2022 18:00,Amway Center,Orlando Magic,LA Clippers,102,111,LA Clippers
725,14,26-01-2022 18:30,State Farm Arena,Atlanta Hawks,Sacramento Kings,121,104,Atlanta Hawks
727,14,26-01-2022 18:30,FTX Arena,Miami Heat,New York Knicks,110,96,Miami Heat
453,14,26-01-2022 19:00,Barclays Center,Brooklyn Nets,Denver Nuggets,118,124,Denver Nuggets
472,14,26-01-2022 19:00,United Center,Chicago Bulls,Toronto Raptors,111,105,Chicago Bulls
728,14,26-01-2022 19:30,AT&T Center,San Antonio Spurs,Memphis Grizzlies,110,118,Memphis Grizzlies
731,14,26-01-2022 21:00,Vivint Arena,Utah Jazz,Phoenix Suns,97,105,Phoenix Suns
732,14,26-01-2022 21:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,112,132,Dallas Mavericks
733,15,27-01-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Los Angeles Lakers,105,87,Philadelphia 76ers
734,15,27-01-2022 21:00,Chase Center,Golden State Warriors,Minnesota Timberwolves,124,115,Golden State Warriors
736,15,28-01-2022 18:00,Amway Center,Orlando Magic,Detroit Pistons,119,103,Orlando Magic
735,15,28-01-2022 18:30,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,117,114,Charlotte Hornets
737,15,28-01-2022 18:30,State Farm Arena,Atlanta Hawks,Boston Celtics,108,92,Atlanta Hawks
729,15,28-01-2022 19:00,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,105,116,Denver Nuggets
738,15,28-01-2022 19:00,FTX Arena,Miami Heat,LA Clippers,121,114,Miami Heat
739,15,28-01-2022 19:00,Toyota Center,Houston Rockets,Portland Trail Blazers,110,125,Portland Trail Blazers
740,15,28-01-2022 19:00,FedExForum,Memphis Grizzlies,Utah Jazz,119,109,Memphis Grizzlies
741,15,28-01-2022 19:00,Paycom Center,Oklahoma City Thunder,Indiana Pacers,110,113,Indiana Pacers
742,15,28-01-2022 19:30,AT&T Center,San Antonio Spurs,Chicago Bulls,131,122,San Antonio Spurs
743,15,28-01-2022 20:00,Footprint Center,Phoenix Suns,Minnesota Timberwolves,134,124,Phoenix Suns
744,15,28-01-2022 21:00,Fiserv Forum,Milwaukee Bucks,New York Knicks,123,108,Milwaukee Bucks
745,15,29-01-2022 18:00,Smoothie King Center,New Orleans Pelicans,Boston Celtics,97,107,Boston Celtics
746,15,29-01-2022 18:00,American Airlines Center,Dallas Mavericks,Indiana Pacers,132,105,Dallas Mavericks
747,15,29-01-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Sacramento Kings,103,101,Philadelphia 76ers
748,15,29-01-2022 19:00,FTX Arena,Miami Heat,Toronto Raptors,120,124,Toronto Raptors
749,15,29-01-2022 19:00,FedExForum,Memphis Grizzlies,Washington Wizards,115,95,Memphis Grizzlies
750,15,29-01-2022 19:30,Chase Center,Golden State Warriors,Brooklyn Nets,110,106,Golden State Warriors
751,15,30-01-2022 12:00,State Farm Arena,Atlanta Hawks,Los Angeles Lakers,129,121,Atlanta Hawks
752,15,30-01-2022 12:00,Spectrum Center,Charlotte Hornets,LA Clippers,90,115,LA Clippers
753,15,30-01-2022 14:30,United Center,Chicago Bulls,Portland Trail Blazers,130,116,Chicago Bulls
754,15,30-01-2022 17:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,115,105,Detroit Pistons
755,15,30-01-2022 18:00,Amway Center,Orlando Magic,Dallas Mavericks,110,108,Orlando Magic
756,15,30-01-2022 18:00,Fiserv Forum,Milwaukee Bucks,Denver Nuggets,100,136,Denver Nuggets
757,15,30-01-2022 19:00,Target Center,Minnesota Timberwolves,Utah Jazz,126,106,Minnesota Timberwolves
758,15,30-01-2022 19:00,Footprint Center,Phoenix Suns,San Antonio Spurs,115,110,Phoenix Suns
759,15,31-01-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New Orleans Pelicans,93,90,Cleveland Cavaliers
