Date,Home Team,Away Team,Home Score,Away Score,Result
20/08/2020,Seattle Mariners,Los Angeles Dodgers,1,6,Los Angeles Dodgers
20/08/2020,Minnesota Twins,Milwaukee Brewers,7,1,Minnesota Twins
20/08/2020,Baltimore Orioles,Boston Red Sox,1,7,Boston Red Sox
20/08/2020,San Diego Padres,Texas Rangers,8,7,San Diego Padres
20/08/2020,St. Louis Cardinals,Cincinnati Reds,5,4,St. Louis Cardinals
20/08/2020,Oakland Athletics,Arizona Diamondbacks,5,1,Oakland Athletics
20/08/2020,San Francisco Giants,Los Angeles Angels,10,5,San Francisco Giants
21/08/2020,Washington Nationals,Miami Marlins,2,3,Miami Marlins
21/08/2020,Tampa Bay Rays,Toronto Blue Jays,5,6,Toronto Blue Jays
21/08/2020,Pittsburgh Pirates,Milwaukee Brewers,7,2,Pittsburgh Pirates
21/08/2020,Cleveland Indians,Detroit Tigers,5,10,Detroit Tigers
21/08/2020,Atlanta Braves,Philadelphia Phillies,11,2,Atlanta Braves
21/08/2020,Baltimore Orioles,Boston Red Sox,5,8,Boston Red Sox
21/08/2020,Kansas City Royals,Minnesota Twins,7,2,Kansas City Royals
21/08/2020,St. Louis Cardinals,Cincinnati Reds,2,4,Cincinnati Reds
21/08/2020,Chicago Cubs,Chicago White Sox,1,10,Chicago White Sox
21/08/2020,San Diego Padres,Houston Astros,4,3,San Diego Padres
21/08/2020,Seattle Mariners,Texas Rangers,7,4,Seattle Mariners
21/08/2020,Los Angeles Dodgers,Colorado Rockies,5,1,Los Angeles Dodgers
21/08/2020,Oakland Athletics,Los Angeles Angels,5,3,Oakland Athletics
21/08/2020,San Francisco Giants,Arizona Diamondbacks,6,2,San Francisco Giants
21/08/2020,Miami Marlins,Washington Nationals,5,3,Miami Marlins
22/08/2020,Washington Nationals,Miami Marlins,5,4,Washington Nationals
22/08/2020,Pittsburgh Pirates,Milwaukee Brewers,12,5,Pittsburgh Pirates
22/08/2020,Oakland Athletics,Los Angeles Angels,3,4,Los Angeles Angels
22/08/2020,Tampa Bay Rays,Toronto Blue Jays,2,1,Tampa Bay Rays
22/08/2020,Kansas City Royals,Minnesota Twins,2,7,Minnesota Twins
22/08/2020,Cleveland Indians,Detroit Tigers,6,1,Cleveland Indians
22/08/2020,Atlanta Braves,Philadelphia Phillies,6,5,Atlanta Braves
22/08/2020,Baltimore Orioles,Boston Red Sox,5,4,Baltimore Orioles
22/08/2020,St. Louis Cardinals,Cincinnati Reds,3,0,St. Louis Cardinals
22/08/2020,Chicago Cubs,Chicago White Sox,4,7,Chicago White Sox
22/08/2020,Los Angeles Dodgers,Colorado Rockies,4,3,Los Angeles Dodgers
22/08/2020,San Diego Padres,Houston Astros,13,2,San Diego Padres
22/08/2020,Seattle Mariners,Texas Rangers,10,1,Seattle Mariners
22/08/2020,San Francisco Giants,Arizona Diamondbacks,5,1,San Francisco Giants
23/08/2020,Washington Nationals,Miami Marlins,9,3,Washington Nationals
23/08/2020,Baltimore Orioles,Boston Red Sox,5,4,Baltimore Orioles
23/08/2020,Cleveland Indians,Detroit Tigers,4,7,Detroit Tigers
23/08/2020,Tampa Bay Rays,Toronto Blue Jays,5,4,Tampa Bay Rays
23/08/2020,Pittsburgh Pirates,Milwaukee Brewers,5,4,Pittsburgh Pirates
23/08/2020,Kansas City Royals,Minnesota Twins,4,5,Minnesota Twins
23/08/2020,St. Louis Cardinals,Cincinnati Reds,6,2,St. Louis Cardinals
23/08/2020,Chicago Cubs,Chicago White Sox,2,1,Chicago Cubs
23/08/2020,Los Angeles Dodgers,Colorado Rockies,11,3,Los Angeles Dodgers
23/08/2020,Oakland Athletics,Los Angeles Angels,5,4,Oakland Athletics
23/08/2020,San Diego Padres,Houston Astros,5,3,San Diego Padres
23/08/2020,San Francisco Giants,Arizona Diamondbacks,6,1,San Francisco Giants
23/08/2020,Seattle Mariners,Texas Rangers,4,1,Seattle Mariners
23/08/2020,Atlanta Braves,Philadelphia Phillies,4,5,Philadelphia Phillies
24/08/2020,Tampa Bay Rays,Toronto Blue Jays,4,6,Toronto Blue Jays
24/08/2020,Washington Nationals,Miami Marlins,8,11,Miami Marlins
24/08/2020,Detroit Tigers,Chicago Cubs,3,9,Chicago Cubs
24/08/2020,Cleveland Indians,Minnesota Twins,2,3,Minnesota Twins
24/08/2020,Texas Rangers,Oakland Athletics,3,2,Texas Rangers
24/08/2020,Milwaukee Brewers,Cincinnati Reds,4,2,Milwaukee Brewers
24/08/2020,St. Louis Cardinals,Kansas City Royals,9,3,St. Louis Cardinals
24/08/2020,Houston Astros,Los Angeles Angels,11,4,Houston Astros
24/08/2020,Arizona Diamondbacks,Colorado Rockies,2,3,Colorado Rockies
24/08/2020,Houston Astros,Los Angeles Angels,5,12,Los Angeles Angels
24/08/2020,Miami Marlins,New York Mets,3,0,Miami Marlins
25/08/2020,Houston Astros,Los Angeles Angels,6,3,Houston Astros
25/08/2020,New York Mets,Miami Marlins,0,4,Miami Marlins
25/08/2020,Washington Nationals,Philadelphia Phillies,3,8,Philadelphia Phillies
25/08/2020,Toronto Blue Jays,Boston Red Sox,7,9,Boston Red Sox
25/08/2020,Tampa Bay Rays,Baltimore Orioles,4,2,Tampa Bay Rays
25/08/2020,Detroit Tigers,Chicago Cubs,7,1,Detroit Tigers
25/08/2020,Cleveland Indians,Minnesota Twins,4,2,Cleveland Indians
25/08/2020,Texas Rangers,Oakland Athletics,3,10,Oakland Athletics
25/08/2020,Chicago White Sox,Pittsburgh Pirates,4,0,Chicago White Sox
25/08/2020,Milwaukee Brewers,Cincinnati Reds,3,2,Milwaukee Brewers
25/08/2020,St. Louis Cardinals,Kansas City Royals,4,5,Kansas City Royals
25/08/2020,San Diego Padres,Seattle Mariners,3,8,Seattle Mariners
25/08/2020,Arizona Diamondbacks,Colorado Rockies,4,5,Colorado Rockies
25/08/2020,San Francisco Giants,Los Angeles Dodgers,10,8,San Francisco Giants
25/08/2020,Atlanta Braves,New York Yankees,2,1,Atlanta Braves
26/08/2020,Chicago White Sox,Pittsburgh Pirates,10,3,Chicago White Sox
26/08/2020,Atlanta Braves,New York Yankees,5,1,Atlanta Braves
26/08/2020,Washington Nationals,Philadelphia Phillies,2,3,Philadelphia Phillies
26/08/2020,Toronto Blue Jays,Boston Red Sox,9,1,Toronto Blue Jays
26/08/2020,Tampa Bay Rays,Baltimore Orioles,4,3,Tampa Bay Rays
26/08/2020,Detroit Tigers,Chicago Cubs,7,6,Detroit Tigers
26/08/2020,Cleveland Indians,Minnesota Twins,6,3,Cleveland Indians
26/08/2020,New York Mets,Miami Marlins,5,4,New York Mets
26/08/2020,Texas Rangers,Oakland Athletics,1,3,Oakland Athletics
26/08/2020,St. Louis Cardinals,Kansas City Royals,6,5,St. Louis Cardinals
26/08/2020,Arizona Diamondbacks,Colorado Rockies,7,8,Colorado Rockies
26/08/2020,St. Louis Cardinals,Pittsburgh Pirates,0,2,Pittsburgh Pirates
26/08/2020,Milwaukee Brewers,Cincinnati Reds,0,6,Cincinnati Reds
26/08/2020,San Diego Padres,Seattle Mariners,3,8,Seattle Mariners
26/08/2020,San Francisco Giants,Los Angeles Dodgers,0,2,Los Angeles Dodgers
27/08/2020,San Diego Padres,Seattle Mariners,10,7,San Diego Padres
27/08/2020,St. Louis Cardinals,Pittsburgh Pirates,3,4,Pittsburgh Pirates
27/08/2020,San Francisco Giants,Los Angeles Dodgers,0,7,Los Angeles Dodgers
27/08/2020,Milwaukee Brewers,Cincinnati Reds,1,6,Cincinnati Reds
27/08/2020,New York Mets,New York Yankees,4,3,New York Mets
28/08/2020,New York Yankees,New York Mets,4,6,New York Mets
28/08/2020,Toronto Blue Jays,Baltimore Orioles,5,4,Toronto Blue Jays
28/08/2020,Philadelphia Phillies,Atlanta Braves,7,4,Philadelphia Phillies
28/08/2020,Cincinnati Reds,Chicago Cubs,6,5,Cincinnati Reds
28/08/2020,Chicago White Sox,Kansas City Royals,6,5,Chicago White Sox
28/08/2020,Miami Marlins,Tampa Bay Rays,0,2,Tampa Bay Rays
28/08/2020,Boston Red Sox,Washington Nationals,2,10,Washington Nationals
28/08/2020,Texas Rangers,Los Angeles Dodgers,6,2,Texas Rangers
28/08/2020,Milwaukee Brewers,Pittsburgh Pirates,9,1,Milwaukee Brewers
28/08/2020,St. Louis Cardinals,Cleveland Indians,2,14,Cleveland Indians
28/08/2020,Colorado Rockies,San Diego Padres,4,10,San Diego Padres
28/08/2020,Los Angeles Angels,Seattle Mariners,3,2,Los Angeles Angels
28/08/2020,Arizona Diamondbacks,San Francisco Giants,7,4,Arizona Diamondbacks
28/08/2020,Detroit Tigers,Minnesota Twins,4,2,Detroit Tigers
28/08/2020,Cincinnati Reds,Chicago Cubs,6,5,Cincinnati Reds
28/08/2020,Houston Astros,Oakland Athletics,6,3,Houston Astros
29/08/2020,New York Yankees,New York Mets,2,1,New York Yankees
29/08/2020,Detroit Tigers,Minnesota Twins,8,2,Detroit Tigers
29/08/2020,St. Louis Cardinals,Cleveland Indians,1,2,Cleveland Indians
29/08/2020,Philadelphia Phillies,Atlanta Braves,4,1,Philadelphia Phillies
29/08/2020,Chicago White Sox,Kansas City Royals,6,9,Kansas City Royals
29/08/2020,Cincinnati Reds,Chicago Cubs,0,3,Chicago Cubs
29/08/2020,Houston Astros,Oakland Athletics,4,2,Houston Astros
29/08/2020,Miami Marlins,Tampa Bay Rays,0,4,Tampa Bay Rays
29/08/2020,Toronto Blue Jays,Baltimore Orioles,5,0,Toronto Blue Jays
29/08/2020,Texas Rangers,Los Angeles Dodgers,4,7,Los Angeles Dodgers
29/08/2020,Milwaukee Brewers,Pittsburgh Pirates,7,6,Milwaukee Brewers
29/08/2020,Boston Red Sox,Washington Nationals,5,3,Boston Red Sox
29/08/2020,Colorado Rockies,San Diego Padres,4,3,Colorado Rockies
29/08/2020,Arizona Diamondbacks,San Francisco Giants,2,5,San Francisco Giants
29/08/2020,Los Angeles Angels,Seattle Mariners,16,3,Los Angeles Angels
29/08/2020,New York Mets,New York Yankees,2,5,New York Yankees
30/08/2020,New York Yankees,New York Mets,8,7,New York Yankees
30/08/2020,Cincinnati Reds,Chicago Cubs,1,10,Chicago Cubs
30/08/2020,Detroit Tigers,Minnesota Twins,3,2,Detroit Tigers
30/08/2020,Miami Marlins,Tampa Bay Rays,7,12,Tampa Bay Rays
30/08/2020,Boston Red Sox,Washington Nationals,9,5,Boston Red Sox
30/08/2020,Chicago White Sox,Kansas City Royals,5,2,Chicago White Sox
30/08/2020,Milwaukee Brewers,Pittsburgh Pirates,1,5,Pittsburgh Pirates
30/08/2020,St. Louis Cardinals,Cleveland Indians,7,2,St. Louis Cardinals
30/08/2020,Texas Rangers,Los Angeles Dodgers,2,7,Los Angeles Dodgers
30/08/2020,Toronto Blue Jays,Baltimore Orioles,6,5,Toronto Blue Jays
30/08/2020,Colorado Rockies,San Diego Padres,2,13,San Diego Padres
30/08/2020,Los Angeles Angels,Seattle Mariners,1,2,Seattle Mariners
30/08/2020,Arizona Diamondbacks,San Francisco Giants,1,4,San Francisco Giants
30/08/2020,Philadelphia Phillies,Atlanta Braves,10,12,Atlanta Braves
31/08/2020,New York Mets,Miami Marlins,3,5,Miami Marlins
31/08/2020,Toronto Blue Jays,Baltimore Orioles,3,4,Baltimore Orioles
31/08/2020,Los Angeles Angels,Seattle Mariners,1,2,Seattle Mariners
31/08/2020,Cincinnati Reds,St. Louis Cardinals,5,7,St. Louis Cardinals
31/08/2020,Philadelphia Phillies,Washington Nationals,8,6,Philadelphia Phillies
31/08/2020,New York Yankees,Tampa Bay Rays,3,5,Tampa Bay Rays
31/08/2020,Boston Red Sox,Atlanta Braves,3,6,Atlanta Braves
31/08/2020,Milwaukee Brewers,Pittsburgh Pirates,6,5,Milwaukee Brewers
31/08/2020,Kansas City Royals,Cleveland Indians,2,1,Kansas City Royals
31/08/2020,Minnesota Twins,Chicago White Sox,5,8,Chicago White Sox
31/08/2020,Colorado Rockies,San Diego Padres,0,6,San Diego Padres
01/09/2020,Cincinnati Reds,St. Louis Cardinals,2,16,St. Louis Cardinals
01/09/2020,Miami Marlins,Toronto Blue Jays,3,2,Miami Marlins
01/09/2020,Pittsburgh Pirates,Chicago Cubs,7,8,Chicago Cubs
01/09/2020,Philadelphia Phillies,Washington Nationals,6,0,Philadelphia Phillies
01/09/2020,New York Yankees,Tampa Bay Rays,5,3,New York Yankees
01/09/2020,Boston Red Sox,Atlanta Braves,3,10,Atlanta Braves
01/09/2020,Baltimore Orioles,New York Mets,9,5,Baltimore Orioles
01/09/2020,Milwaukee Brewers,Detroit Tigers,1,12,Detroit Tigers
01/09/2020,Kansas City Royals,Cleveland Indians,1,10,Cleveland Indians
01/09/2020,Houston Astros,Texas Rangers,5,6,Texas Rangers
01/09/2020,Minnesota Twins,Chicago White Sox,3,2,Minnesota Twins
01/09/2020,Colorado Rockies,San Francisco Giants,5,23,San Francisco Giants
01/09/2020,Los Angeles Dodgers,Arizona Diamondbacks,6,3,Los Angeles Dodgers
02/09/2020,Colorado Rockies,San Francisco Giants,9,6,Colorado Rockies
02/09/2020,Baltimore Orioles,New York Mets,4,9,New York Mets
02/09/2020,Cincinnati Reds,St. Louis Cardinals,4,3,Cincinnati Reds
02/09/2020,Miami Marlins,Toronto Blue Jays,1,2,Toronto Blue Jays
02/09/2020,Pittsburgh Pirates,Chicago Cubs,2,8,Chicago Cubs
02/09/2020,Philadelphia Phillies,Washington Nationals,3,0,Philadelphia Phillies
02/09/2020,New York Yankees,Tampa Bay Rays,2,5,Tampa Bay Rays
02/09/2020,Boston Red Sox,Atlanta Braves,5,7,Atlanta Braves
02/09/2020,Milwaukee Brewers,Detroit Tigers,8,5,Milwaukee Brewers
02/09/2020,Kansas City Royals,Cleveland Indians,0,5,Cleveland Indians
02/09/2020,Houston Astros,Texas Rangers,2,1,Houston Astros
02/09/2020,Minnesota Twins,Chicago White Sox,8,1,Minnesota Twins
02/09/2020,Los Angeles Dodgers,Arizona Diamondbacks,3,2,Los Angeles Dodgers
02/09/2020,Los Angeles Angels,San Diego Padres,4,11,San Diego Padres
03/09/2020,Pittsburgh Pirates,Chicago Cubs,6,2,Pittsburgh Pirates
03/09/2020,Houston Astros,Texas Rangers,8,4,Houston Astros
03/09/2020,Philadelphia Phillies,Washington Nationals,6,5,Philadelphia Phillies
03/09/2020,New York Mets,New York Yankees,9,7,New York Mets
03/09/2020,Los Angeles Angels,San Diego Padres,2,0,Los Angeles Angels
03/09/2020,Boston Red Sox,Toronto Blue Jays,2,6,Toronto Blue Jays
03/09/2020,Kansas City Royals,Chicago White Sox,6,11,Chicago White Sox
03/09/2020,Los Angeles Dodgers,Arizona Diamondbacks,5,1,Los Angeles Dodgers
03/09/2020,Atlanta Braves,Washington Nationals,9,10,Washington Nationals
03/09/2020,Baltimore Orioles,New York Yankees,6,3,Baltimore Orioles
03/09/2020,Detroit Tigers,Minnesota Twins,2,3,Minnesota Twins
03/09/2020,Cincinnati Reds,Pittsburgh Pirates,3,4,Pittsburgh Pirates
03/09/2020,Toronto Blue Jays,Boston Red Sox,2,3,Boston Red Sox
04/09/2020,Minnesota Twins,Detroit Tigers,2,0,Minnesota Twins
04/09/2020,Pittsburgh Pirates,Cincinnati Reds,2,4,Cincinnati Reds
04/09/2020,Boston Red Sox,Toronto Blue Jays,7,8,Toronto Blue Jays
04/09/2020,Atlanta Braves,Washington Nationals,7,1,Atlanta Braves
04/09/2020,Baltimore Orioles,New York Yankees,5,6,New York Yankees
04/09/2020,Tampa Bay Rays,Miami Marlins,5,4,Tampa Bay Rays
04/09/2020,New York Mets,Philadelphia Phillies,3,5,Philadelphia Phillies
04/09/2020,Cleveland Indians,Milwaukee Brewers,1,7,Milwaukee Brewers
04/09/2020,Kansas City Royals,Chicago White Sox,4,7,Chicago White Sox
04/09/2020,Chicago Cubs,St. Louis Cardinals,4,1,Chicago Cubs
04/09/2020,Los Angeles Angels,Houston Astros,6,5,Los Angeles Angels
04/09/2020,Seattle Mariners,Texas Rangers,6,3,Seattle Mariners
04/09/2020,Los Angeles Dodgers,Colorado Rockies,10,6,Los Angeles Dodgers
04/09/2020,Oakland Athletics,San Diego Padres,0,7,San Diego Padres
04/09/2020,San Francisco Giants,Arizona Diamondbacks,5,6,Arizona Diamondbacks
04/09/2020,St. Louis Cardinals,Chicago Cubs,5,1,St. Louis Cardinals
04/09/2020,Houston Astros,Los Angeles Angels,6,7,Los Angeles Angels
05/09/2020,Oakland Athletics,San Diego Padres,8,4,Oakland Athletics
05/09/2020,Chicago Cubs,St. Louis Cardinals,2,4,St. Louis Cardinals
05/09/2020,Tampa Bay Rays,Miami Marlins,3,7,Miami Marlins
05/09/2020,Pittsburgh Pirates,Cincinnati Reds,2,6,Cincinnati Reds
05/09/2020,Kansas City Royals,Chicago White Sox,3,5,Chicago White Sox
05/09/2020,Los Angeles Angels,Houston Astros,10,9,Los Angeles Angels
05/09/2020,Minnesota Twins,Detroit Tigers,4,3,Minnesota Twins
05/09/2020,New York Mets,Philadelphia Phillies,5,1,New York Mets
05/09/2020,Atlanta Braves,Washington Nationals,4,10,Washington Nationals
05/09/2020,Cleveland Indians,Milwaukee Brewers,4,3,Cleveland Indians
05/09/2020,Boston Red Sox,Toronto Blue Jays,9,8,Boston Red Sox
05/09/2020,Baltimore Orioles,New York Yankees,6,1,Baltimore Orioles
05/09/2020,Los Angeles Dodgers,Colorado Rockies,2,5,Colorado Rockies
05/09/2020,Seattle Mariners,Texas Rangers,5,3,Seattle Mariners
05/09/2020,San Francisco Giants,Arizona Diamondbacks,4,3,San Francisco Giants
06/09/2020,Baltimore Orioles,New York Yankees,5,1,Baltimore Orioles
06/09/2020,New York Mets,Philadelphia Phillies,14,1,New York Mets
06/09/2020,Atlanta Braves,Washington Nationals,10,3,Atlanta Braves
06/09/2020,Tampa Bay Rays,Miami Marlins,5,4,Tampa Bay Rays
06/09/2020,Cleveland Indians,Milwaukee Brewers,4,1,Cleveland Indians
06/09/2020,Pittsburgh Pirates,Cincinnati Reds,3,2,Pittsburgh Pirates
06/09/2020,Boston Red Sox,Toronto Blue Jays,8,10,Toronto Blue Jays
06/09/2020,Kansas City Royals,Chicago White Sox,2,8,Chicago White Sox
06/09/2020,Minnesota Twins,Detroit Tigers,8,10,Detroit Tigers
06/09/2020,San Francisco Giants,Arizona Diamondbacks,4,2,San Francisco Giants
06/09/2020,Los Angeles Angels,Houston Astros,9,5,Los Angeles Angels
06/09/2020,Oakland Athletics,San Diego Padres,3,5,San Diego Padres
06/09/2020,Seattle Mariners,Texas Rangers,4,3,Seattle Mariners
06/09/2020,Chicago Cubs,St. Louis Cardinals,3,7,St. Louis Cardinals
06/09/2020,Los Angeles Dodgers,Colorado Rockies,6,7,Colorado Rockies
07/09/2020,New York Mets,Philadelphia Phillies,8,9,Philadelphia Phillies
07/09/2020,Atlanta Braves,Miami Marlins,4,5,Miami Marlins
07/09/2020,Minnesota Twins,Detroit Tigers,6,2,Minnesota Twins
07/09/2020,Chicago Cubs,St. Louis Cardinals,5,1,Chicago Cubs
07/09/2020,Seattle Mariners,Texas Rangers,8,4,Seattle Mariners
07/09/2020,Washington Nationals,Tampa Bay Rays,6,1,Washington Nationals
07/09/2020,Cleveland Indians,Kansas City Royals,5,2,Cleveland Indians
07/09/2020,Toronto Blue Jays,New York Yankees,12,7,Toronto Blue Jays
07/09/2020,San Francisco Giants,Arizona Diamondbacks,4,2,San Francisco Giants
07/09/2020,Oakland Athletics,Houston Astros,6,0,Oakland Athletics
07/09/2020,San Diego Padres,Colorado Rockies,1,0,San Diego Padres
07/09/2020,St. Louis Cardinals,Minnesota Twins,6,4,St. Louis Cardinals
07/09/2020,Philadelphia Phillies,Boston Red Sox,2,5,Boston Red Sox
07/09/2020,Oakland Athletics,Houston Astros,4,5,Houston Astros
08/09/2020,St. Louis Cardinals,Minnesota Twins,3,7,Minnesota Twins
08/09/2020,Philadelphia Phillies,Boston Red Sox,6,5,Philadelphia Phillies
08/09/2020,Washington Nationals,Tampa Bay Rays,5,3,Washington Nationals
08/09/2020,Cleveland Indians,Kansas City Royals,6,8,Kansas City Royals
08/09/2020,Houston Astros,Oakland Athletics,2,4,Oakland Athletics
08/09/2020,Toronto Blue Jays,New York Yankees,2,1,Toronto Blue Jays
08/09/2020,Pittsburgh Pirates,Chicago White Sox,5,4,Pittsburgh Pirates
08/09/2020,New York Mets,Baltimore Orioles,2,11,Baltimore Orioles
08/09/2020,Atlanta Braves,Miami Marlins,0,8,Miami Marlins
08/09/2020,Detroit Tigers,Milwaukee Brewers,8,3,Detroit Tigers
08/09/2020,Texas Rangers,Los Angeles Angels,7,1,Texas Rangers
08/09/2020,Chicago Cubs,Cincinnati Reds,3,0,Chicago Cubs
08/09/2020,San Diego Padres,Colorado Rockies,14,5,San Diego Padres
08/09/2020,Arizona Diamondbacks,Los Angeles Dodgers,9,10,Los Angeles Dodgers
08/09/2020,San Francisco Giants,Seattle Mariners,6,5,San Francisco Giants
09/09/2020,Detroit Tigers,Milwaukee Brewers,0,19,Milwaukee Brewers
09/09/2020,Cleveland Indians,Kansas City Royals,0,3,Kansas City Royals
09/09/2020,Toronto Blue Jays,New York Yankees,2,7,New York Yankees
09/09/2020,Pittsburgh Pirates,Chicago White Sox,1,8,Chicago White Sox
09/09/2020,New York Mets,Baltimore Orioles,7,6,New York Mets
09/09/2020,Atlanta Braves,Miami Marlins,29,9,Atlanta Braves
09/09/2020,Texas Rangers,Los Angeles Angels,7,3,Texas Rangers
09/09/2020,San Diego Padres,Colorado Rockies,5,3,San Diego Padres
09/09/2020,Chicago Cubs,Cincinnati Reds,0,3,Cincinnati Reds
09/09/2020,Oakland Athletics,Houston Astros,3,2,Oakland Athletics
09/09/2020,Arizona Diamondbacks,Los Angeles Dodgers,4,6,Los Angeles Dodgers
09/09/2020,San Francisco Giants,Seattle Mariners,10,1,San Francisco Giants
09/09/2020,St. Louis Cardinals,Detroit Tigers,3,6,Detroit Tigers
10/09/2020,St. Louis Cardinals,Detroit Tigers,12,2,St. Louis Cardinals
10/09/2020,Oakland Athletics,Houston Astros,3,1,Oakland Athletics
10/09/2020,Texas Rangers,Los Angeles Angels,2,6,Los Angeles Angels
10/09/2020,Washington Nationals,Atlanta Braves,6,7,Atlanta Braves
10/09/2020,Cleveland Indians,Kansas City Royals,1,11,Kansas City Royals
10/09/2020,Tampa Bay Rays,Boston Red Sox,3,4,Boston Red Sox
10/09/2020,Miami Marlins,Philadelphia Phillies,7,6,Miami Marlins
10/09/2020,Chicago Cubs,Cincinnati Reds,8,5,Chicago Cubs
10/09/2020,San Diego Padres,San Francisco Giants,6,1,San Diego Padres
10/09/2020,Arizona Diamondbacks,Los Angeles Dodgers,5,2,Arizona Diamondbacks
10/09/2020,New York Yankees,Baltimore Orioles,10,1,New York Yankees
10/09/2020,Miami Marlins,Philadelphia Phillies,5,3,Miami Marlins
11/09/2020,New York Yankees,Baltimore Orioles,6,0,New York Yankees
11/09/2020,Miami Marlins,Philadelphia Phillies,0,11,Philadelphia Phillies
11/09/2020,Washington Nationals,Atlanta Braves,8,7,Washington Nationals
11/09/2020,Toronto Blue Jays,New York Mets,1,18,New York Mets
11/09/2020,Tampa Bay Rays,Boston Red Sox,11,1,Tampa Bay Rays
11/09/2020,Kansas City Royals,Pittsburgh Pirates,4,3,Kansas City Royals
11/09/2020,Texas Rangers,Oakland Athletics,6,10,Oakland Athletics
11/09/2020,Minnesota Twins,Cleveland Indians,3,1,Minnesota Twins
11/09/2020,Chicago White Sox,Detroit Tigers,4,3,Chicago White Sox
11/09/2020,Milwaukee Brewers,Chicago Cubs,1,0,Milwaukee Brewers
11/09/2020,St. Louis Cardinals,Cincinnati Reds,1,3,Cincinnati Reds
11/09/2020,Colorado Rockies,Los Angeles Angels,8,4,Colorado Rockies
11/09/2020,Arizona Diamondbacks,Seattle Mariners,4,3,Arizona Diamondbacks
11/09/2020,Texas Rangers,Oakland Athletics,1,10,Oakland Athletics
12/09/2020,New York Yankees,Baltimore Orioles,2,1,New York Yankees
12/09/2020,Texas Rangers,Oakland Athletics,5,2,Texas Rangers
12/09/2020,Washington Nationals,Atlanta Braves,1,2,Atlanta Braves
12/09/2020,Miami Marlins,Philadelphia Phillies,6,12,Philadelphia Phillies
12/09/2020,Toronto Blue Jays,New York Mets,3,2,Toronto Blue Jays
