Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
02/07/2020,Roma,Udinese,Udinese,0,2
04/07/2020,Juventus,Torino,Juventus,4,1
04/07/2020,Sassuolo,Lecce,Sassuolo,4,2
04/07/2020,Lazio,Milan,Milan,0,3
05/07/2020,Inter,Bologna,Bologna,1,2
05/07/2020,Brescia,Hellas Verona,Brescia,2,0
05/07/2020,Cagliari,Atalanta,Atalanta,0,1
05/07/2020,Parma,Fiorentina,Fiorentina,1,2
05/07/2020,Sampdoria,Spal,Sampdoria,3,0
05/07/2020,Udinese,Genoa,Draw,2,2
05/07/2020,Napoli,Roma,Napoli,2,1
07/07/2020,Lecce,Lazio,Lecce,2,1
07/07/2020,Milan,Juventus,Milan,4,2
08/07/2020,Fiorentina,Cagliari,Draw,0,0
08/07/2020,Genoa,Napoli,Napoli,1,2
08/07/2020,Atalanta,Sampdoria,Atalanta,2,0
08/07/2020,Bologna,Sassuolo,Sassuolo,1,2
08/07/2020,Roma,Parma,Roma,2,1
08/07/2020,Torino,Brescia,Torino,3,1
09/07/2020,Spal,Udinese,Udinese,0,3
09/07/2020,Hellas Verona,Inter,Draw,2,2
11/07/2020,Lazio,Sassuolo,Sassuolo,1,2
11/07/2020,Brescia,Roma,Roma,0,3
11/07/2020,Juventus,Atalanta,Draw,2,2
12/07/2020,Genoa,Spal,Genoa,2,0
12/07/2020,Cagliari,Lecce,Draw,0,0
12/07/2020,Fiorentina,Hellas Verona,Draw,1,1
12/07/2020,Parma,Bologna,Draw,2,2
12/07/2020,Udinese,Sampdoria,Sampdoria,1,3
12/07/2020,Napoli,Milan,Draw,2,2
13/07/2020,Inter,Torino,Inter,3,1
14/07/2020,Atalanta,Brescia,Atalanta,6,2
15/07/2020,Bologna,Napoli,Draw,1,1
15/07/2020,Milan,Parma,Milan,3,1
15/07/2020,Sampdoria,Cagliari,Sampdoria,3,0
15/07/2020,Lecce,Fiorentina,Fiorentina,1,3
15/07/2020,Roma,Hellas Verona,Roma,2,1
15/07/2020,Sassuolo,Juventus,Draw,3,3
15/07/2020,Udinese,Lazio,Draw,0,0
16/07/2020,Torino,Genoa,Torino,3,0
16/07/2020,Spal,Inter,Inter,0,4
18/07/2020,Hellas Verona,Atalanta,Draw,1,1
18/07/2020,Cagliari,Sassuolo,Draw,1,1
18/07/2020,Milan,Bologna,Milan,5,1
19/07/2020,Parma,Sampdoria,Sampdoria,2,3
19/07/2020,Brescia,Spal,Brescia,2,1
19/07/2020,Fiorentina,Torino,Fiorentina,2,0
19/07/2020,Genoa,Lecce,Genoa,2,1
19/07/2020,Napoli,Udinese,Napoli,2,1
19/07/2020,Roma,Inter,Draw,2,2
20/07/2020,Juventus,Lazio,Juventus,2,1
21/07/2020,Atalanta,Bologna,Atalanta,1,0
21/07/2020,Sassuolo,Milan,Milan,1,2
22/07/2020,Parma,Napoli,Parma,2,1
22/07/2020,Inter,Fiorentina,Draw,0,0
22/07/2020,Lecce,Brescia,Lecce,3,1
22/07/2020,Sampdoria,Genoa,Genoa,1,2
22/07/2020,Spal,Roma,Roma,1,6
22/07/2020,Torino,Hellas Verona,Draw,1,1
23/07/2020,Udinese,Juventus,Udinese,2,1
23/07/2020,Lazio,Cagliari,Lazio,2,1
24/07/2020,Milan,Atalanta,Draw,1,1
25/07/2020,Brescia,Parma,Parma,1,2
25/07/2020,Genoa,Inter,Inter,0,3
25/07/2020,Napoli,Sassuolo,Napoli,2,0
26/07/2020,Bologna,Lecce,Bologna,3,2
26/07/2020,Cagliari,Udinese,Udinese,0,1
26/07/2020,Hellas Verona,Lazio,Lazio,1,5
26/07/2020,Roma,Fiorentina,Roma,2,1
26/07/2020,Spal,Torino,Draw,1,1
26/07/2020,Juventus,Sampdoria,Juventus,2,0
28/07/2020,Parma,Atalanta,Atalanta,1,2
28/07/2020,Inter,Napoli,Inter,2,0
29/07/2020,Hellas Verona,Spal,Hellas Verona,3,0
29/07/2020,Lazio,Brescia,Lazio,2,0
29/07/2020,Sampdoria,Milan,Milan,1,4
29/07/2020,Sassuolo,Genoa,Sassuolo,5,0
29/07/2020,Udinese,Lecce,Lecce,1,2
29/07/2020,Cagliari,Juventus,Cagliari,2,0
29/07/2020,Fiorentina,Bologna,Fiorentina,4,0
29/07/2020,Torino,Roma,Roma,2,3
01/08/2020,Brescia,Sampdoria,Draw,1,1
01/08/2020,Atalanta,Inter,Inter,0,2
01/08/2020,Milan,Cagliari,Milan,3,0
01/08/2020,Napoli,Lazio,Napoli,3,1
01/08/2020,Juventus,Roma,Roma,1,3
02/08/2020,Spal,Fiorentina,Fiorentina,1,3
02/08/2020,Bologna,Torino,Draw,1,1
02/08/2020,Genoa,Hellas Verona,Genoa,3,0
02/08/2020,Lecce,Parma,Parma,3,4
02/08/2020,Sassuolo,Udinese,Udinese,0,1
19/09/2020,Fiorentina,Torino,Fiorentina,1,0
19/09/2020,Hellas Verona,Roma,Draw,0,0
20/09/2020,Parma,Napoli,Napoli,0,2
20/09/2020,Genoa,Crotone,Genoa,4,1
20/09/2020,Sassuolo,Cagliari,Draw,1,1
20/09/2020,Juventus,Sampdoria,Juventus,3,0
21/09/2020,Milan,Bologna,Milan,2,0
26/09/2020,Torino,Atalanta,Atalanta,2,4
26/09/2020,Cagliari,Lazio,Lazio,0,2
26/09/2020,Sampdoria,Benevento,Benevento,2,3
26/09/2020,Inter,Fiorentina,Inter,4,3
27/09/2020,Spezia,Sassuolo,Sassuolo,1,4
27/09/2020,Hellas Verona,Udinese,Hellas Verona,1,0
27/09/2020,Napoli,Genoa,Napoli,6,0
27/09/2020,Crotone,Milan,Milan,0,2
27/09/2020,Roma,Juventus,Draw,2,2
28/09/2020,Bologna,Parma,Bologna,4,1
30/09/2020,Benevento,Inter,Inter,2,5
30/09/2020,Udinese,Spezia,Spezia,0,2
30/09/2020,Lazio,Atalanta,Atalanta,1,4
02/10/2020,Fiorentina,Sampdoria,Sampdoria,1,2
03/10/2020,Sassuolo,Crotone,Sassuolo,4,1
03/10/2020,Udinese,Roma,Roma,0,1
04/10/2020,Atalanta,Cagliari,Atalanta,5,2
04/10/2020,Benevento,Bologna,Benevento,1,0
04/10/2020,Lazio,Inter,Draw,1,1
04/10/2020,Parma,Hellas Verona,Parma,1,0
04/10/2020,Milan,Spezia,Milan,3,0
17/10/2020,Napoli,Atalanta,Napoli,4,1
17/10/2020,Inter,Milan,Milan,1,2
17/10/2020,Sampdoria,Lazio,Sampdoria,3,0
17/10/2020,Crotone,Juventus,Draw,1,1
18/10/2020,Bologna,Sassuolo,Sassuolo,3,4
18/10/2020,Spezia,Fiorentina,Draw,2,2
18/10/2020,Torino,Cagliari,Cagliari,2,3
18/10/2020,Udinese,Parma,Udinese,3,2
18/10/2020,Roma,Benevento,Roma,5,2
19/10/2020,Hellas Verona,Genoa,Draw,0,0
23/10/2020,Sassuolo,Torino,Draw,3,3
24/10/2020,Atalanta,Sampdoria,Sampdoria,1,3
24/10/2020,Genoa,Inter,Inter,0,2
24/10/2020,Lazio,Bologna,Lazio,2,1
25/10/2020,Cagliari,Crotone,Cagliari,4,2
25/10/2020,Benevento,Napoli,Napoli,1,2
25/10/2020,Parma,Spezia,Draw,2,2
25/10/2020,Fiorentina,Udinese,Fiorentina,3,2
25/10/2020,Juventus,Hellas Verona,Draw,1,1
26/10/2020,Milan,Roma,Draw,3,3
31/10/2020,Crotone,Atalanta,Atalanta,1,2
31/10/2020,Inter,Parma,Draw,2,2
31/10/2020,Bologna,Cagliari,Bologna,3,2
01/11/2020,Udinese,Milan,Milan,1,2
01/11/2020,Spezia,Juventus,Juventus,1,4
01/11/2020,Torino,Lazio,Lazio,3,4
01/11/2020,Napoli,Sassuolo,Sassuolo,0,2
01/11/2020,Roma,Fiorentina,Roma,2,0
01/11/2020,Sampdoria,Genoa,Draw,1,1
02/11/2020,Hellas Verona,Benevento,Hellas Verona,3,1
04/11/2020,Genoa,Torino,Torino,1,2
06/11/2020,Sassuolo,Udinese,Draw,0,0
07/11/2020,Cagliari,Sampdoria,Cagliari,2,0
07/11/2020,Benevento,Spezia,Spezia,0,3
07/11/2020,Parma,Fiorentina,Draw,0,0
08/11/2020,Lazio,Juventus,Draw,1,1
08/11/2020,Atalanta,Inter,Draw,1,1
08/11/2020,Genoa,Roma,Roma,1,3
08/11/2020,Torino,Crotone,Draw,0,0
08/11/2020,Bologna,Napoli,Napoli,0,1
08/11/2020,Milan,Hellas Verona,Draw,2,2
21/11/2020,Crotone,Lazio,Lazio,0,2
21/11/2020,Spezia,Atalanta,Draw,0,0
21/11/2020,Juventus,Cagliari,Juventus,2,0
22/11/2020,Fiorentina,Benevento,Benevento,0,1
22/11/2020,Hellas Verona,Sassuolo,Sassuolo,0,2
22/11/2020,Inter,Torino,Inter,4,2
22/11/2020,Roma,Parma,Roma,3,0
22/11/2020,Sampdoria,Bologna,Bologna,1,2
22/11/2020,Udinese,Genoa,Udinese,1,0
22/11/2020,Napoli,Milan,Milan,1,3
28/11/2020,Sassuolo,Inter,Inter,0,3
28/11/2020,Benevento,Juventus,Draw,1,1
28/11/2020,Atalanta,Hellas Verona,Hellas Verona,0,2
29/11/2020,Lazio,Udinese,Udinese,1,3
29/11/2020,Bologna,Crotone,Bologna,1,0
29/11/2020,Milan,Fiorentina,Milan,2,0
29/11/2020,Cagliari,Spezia,Draw,2,2
29/11/2020,Napoli,Roma,Napoli,4,0
30/11/2020,Torino,Sampdoria,Draw,2,2
30/11/2020,Genoa,Parma,Parma,1,2
05/12/2020,Spezia,Lazio,Lazio,1,2
05/12/2020,Juventus,Torino,Juventus,2,1
05/12/2020,Inter,Bologna,Inter,3,1
06/12/2020,Hellas Verona,Cagliari,Draw,1,1
06/12/2020,Parma,Benevento,Draw,0,0
06/12/2020,Roma,Sassuolo,Draw,0,0
06/12/2020,Crotone,Napoli,Napoli,0,4
06/12/2020,Sampdoria,Milan,Milan,1,2
07/12/2020,Fiorentina,Genoa,Draw,1,1
11/12/2020,Sassuolo,Benevento,Sassuolo,1,0
12/12/2020,Crotone,Spezia,Crotone,4,1
12/12/2020,Torino,Udinese,Udinese,2,3
12/12/2020,Lazio,Hellas Verona,Hellas Verona,1,2
13/12/2020,Cagliari,Inter,Inter,1,3
13/12/2020,Atalanta,Fiorentina,Atalanta,3,0
13/12/2020,Bologna,Roma,Roma,1,5
13/12/2020,Napoli,Sampdoria,Napoli,2,1
13/12/2020,Genoa,Juventus,Juventus,1,3
13/12/2020,Milan,Parma,Draw,2,2
15/12/2020,Udinese,Crotone,Draw,0,0
15/12/2020,Benevento,Lazio,Draw,1,1
16/12/2020,Juventus,Atalanta,Draw,1,1
16/12/2020,Fiorentina,Sassuolo,Draw,1,1
16/12/2020,Genoa,Milan,Draw,2,2
16/12/2020,Hellas Verona,Sampdoria,Sampdoria,1,2
16/12/2020,Parma,Cagliari,Draw,0,0
16/12/2020,Spezia,Bologna,Draw,2,2
16/12/2020,Inter,Napoli,Inter,1,0
17/12/2020,Roma,Torino,Roma,3,2
19/12/2020,Fiorentina,Hellas Verona,Draw,1,1
19/12/2020,Sampdoria,Crotone,Sampdoria,3,1
19/12/2020,Parma,Juventus,Juventus,0,4
20/12/2020,Torino,Bologna,Draw,1,1
20/12/2020,Benevento,Genoa,Benevento,2,0
20/12/2020,Cagliari,Udinese,Draw,1,1
20/12/2020,Inter,Spezia,Inter,2,1
20/12/2020,Sassuolo,Milan,Milan,1,2
20/12/2020,Atalanta,Roma,Atalanta,4,1
20/12/2020,Lazio,Napoli,Lazio,2,0
22/12/2020,Crotone,Parma,Crotone,2,1
22/12/2020,Juventus,Fiorentina,Fiorentina,0,3
23/12/2020,Hellas Verona,Inter,Inter,1,2
23/12/2020,Bologna,Atalanta,Draw,2,2
23/12/2020,Milan,Lazio,Milan,3,2
23/12/2020,Napoli,Torino,Draw,1,1
23/12/2020,Roma,Cagliari,Roma,3,2
23/12/2020,Sampdoria,Sassuolo,Sassuolo,2,3
23/12/2020,Spezia,Genoa,Genoa,1,2
23/12/2020,Udinese,Benevento,Benevento,0,2
03/01/2021,Inter,Crotone,Inter,6,2
03/01/2021,Atalanta,Sassuolo,Atalanta,5,1
03/01/2021,Cagliari,Napoli,Napoli,1,4
03/01/2021,Fiorentina,Bologna,Draw,0,0
03/01/2021,Genoa,Lazio,Draw,1,1
03/01/2021,Parma,Torino,Torino,0,3
03/01/2021,Roma,Sampdoria,Roma,1,0
03/01/2021,Spezia,Hellas Verona,Hellas Verona,0,1
03/01/2021,Benevento,Milan,Milan,0,2
03/01/2021,Juventus,Udinese,Juventus,4,1
06/01/2021,Cagliari,Benevento,Benevento,1,2
06/01/2021,Atalanta,Parma,Atalanta,3,0
06/01/2021,Bologna,Udinese,Draw,2,2
06/01/2021,Crotone,Roma,Roma,1,3
06/01/2021,Lazio,Fiorentina,Lazio,2,1
06/01/2021,Sampdoria,Inter,Sampdoria,2,1
06/01/2021,Sassuolo,Genoa,Sassuolo,2,1
06/01/2021,Torino,Hellas Verona,Draw,1,1
06/01/2021,Napoli,Spezia,Spezia,1,2
06/01/2021,Milan,Juventus,Juventus,1,3
09/01/2021,Benevento,Atalanta,Atalanta,1,4
09/01/2021,Genoa,Bologna,Genoa,2,0
09/01/2021,Milan,Torino,Milan,2,0
10/01/2021,Roma,Inter,Draw,2,2
10/01/2021,Hellas Verona,Crotone,Hellas Verona,2,1
10/01/2021,Parma,Lazio,Lazio,0,2
10/01/2021,Udinese,Napoli,Napoli,1,2
10/01/2021,Fiorentina,Cagliari,Fiorentina,1,0
10/01/2021,Juventus,Sassuolo,Juventus,3,1
11/01/2021,Spezia,Sampdoria,Spezia,2,1
15/01/2021,Lazio,Roma,Lazio,3,0
16/01/2021,Bologna,Hellas Verona,Bologna,1,0
16/01/2021,Torino,Spezia,Draw,0,0
16/01/2021,Sampdoria,Udinese,Sampdoria,2,1
17/01/2021,Napoli,Fiorentina,Napoli,6,0
17/01/2021,Crotone,Benevento,Crotone,4,1
17/01/2021,Sassuolo,Parma,Draw,1,1
17/01/2021,Atalanta,Genoa,Draw,0,0
17/01/2021,Inter,Juventus,Inter,2,0
18/01/2021,Cagliari,Milan,Milan,0,2
20/01/2021,Udinese,Atalanta,Draw,1,1
22/01/2021,Benevento,Torino,Draw,2,2
23/01/2021,Roma,Spezia,Roma,4,3
23/01/2021,Milan,Atalanta,Atalanta,0,3
23/01/2021,Udinese,Inter,Draw,0,0
23/01/2021,Fiorentina,Crotone,Fiorentina,2,1
24/01/2021,Juventus,Bologna,Juventus,2,0
24/01/2021,Genoa,Cagliari,Genoa,1,0
24/01/2021,Hellas Verona,Napoli,Hellas Verona,3,1
24/01/2021,Lazio,Sassuolo,Lazio,2,1
24/01/2021,Parma,Sampdoria,Sampdoria,0,2
29/01/2021,Torino,Fiorentina,Draw,1,1
30/01/2021,Bologna,Milan,Milan,1,2
30/01/2021,Sampdoria,Juventus,Juventus,0,2
30/01/2021,Inter,Benevento,Inter,4,0
31/01/2021,Spezia,Udinese,Udinese,0,1
31/01/2021,Atalanta,Lazio,Lazio,1,3
31/01/2021,Cagliari,Sassuolo,Draw,1,1
31/01/2021,Crotone,Genoa,Genoa,0,3
31/01/2021,Napoli,Parma,Napoli,2,0
31/01/2021,Roma,Hellas Verona,Roma,3,1
05/02/2021,Fiorentina,Inter,Inter,0,2
06/02/2021,Atalanta,Torino,Draw,3,3
06/02/2021,Sassuolo,Spezia,Spezia,1,2
06/02/2021,Juventus,Roma,Juventus,2,0
06/02/2021,Genoa,Napoli,Genoa,2,1
07/02/2021,Benevento,Sampdoria,Draw,1,1
07/02/2021,Milan,Crotone,Milan,4,0
07/02/2021,Udinese,Hellas Verona,Udinese,2,0
07/02/2021,Parma,Bologna,Bologna,0,3
07/02/2021,Lazio,Cagliari,Lazio,1,0
12/02/2021,Bologna,Benevento,Draw,1,1
13/02/2021,Torino,Genoa,Draw,0,0
13/02/2021,Napoli,Juventus,Napoli,1,0
13/02/2021,Spezia,Milan,Spezia,2,0
14/02/2021,Roma,Udinese,Roma,3,0
14/02/2021,Cagliari,Atalanta,Atalanta,0,1
14/02/2021,Sampdoria,Fiorentina,Sampdoria,2,1
14/02/2021,Crotone,Sassuolo,Sassuolo,1,2
14/02/2021,Inter,Lazio,Inter,3,1
15/02/2021,Hellas Verona,Parma,Hellas Verona,2,1
19/02/2021,Fiorentina,Spezia,Fiorentina,3,0
19/02/2021,Cagliari,Torino,Torino,0,1
20/02/2021,Lazio,Sampdoria,Lazio,1,0
20/02/2021,Genoa,Hellas Verona,Draw,2,2
20/02/2021,Sassuolo,Bologna,Draw,1,1
21/02/2021,Parma,Udinese,Draw,2,2
21/02/2021,Milan,Inter,Inter,0,3
21/02/2021,Atalanta,Napoli,Atalanta,4,2
21/02/2021,Benevento,Roma,Draw,0,0
22/02/2021,Juventus,Crotone,Juventus,3,0
27/02/2021,Spezia,Parma,Draw,2,2
27/02/2021,Bologna,Lazio,Bologna,2,0
27/02/2021,Hellas Verona,Juventus,Draw,1,1
28/02/2021,Sampdoria,Atalanta,Atalanta,0,2
28/02/2021,Crotone,Cagliari,Cagliari,0,2
28/02/2021,Inter,Genoa,Inter,3,0
28/02/2021,Udinese,Fiorentina,Udinese,1,0
28/02/2021,Napoli,Benevento,Napoli,2,0
28/02/2021,Roma,Milan,Milan,1,2
02/03/2021,Juventus,Spezia,Juventus,3,0
03/03/2021,Sassuolo,Napoli,Draw,3,3
03/03/2021,Atalanta,Crotone,Atalanta,5,1
03/03/2021,Benevento,Hellas Verona,Hellas Verona,0,3
03/03/2021,Cagliari,Bologna,Cagliari,1,0
03/03/2021,Fiorentina,Roma,Roma,1,2
03/03/2021,Genoa,Sampdoria,Draw,1,1
03/03/2021,Milan,Udinese,Draw,1,1
04/03/2021,Parma,Inter,Inter,1,2
06/03/2021,Spezia,Benevento,Draw,1,1
06/03/2021,Udinese,Sassuolo,Udinese,2,0
06/03/2021,Juventus,Lazio,Juventus,3,1
07/03/2021,Roma,Genoa,Roma,1,0
07/03/2021,Crotone,Torino,Crotone,4,2
07/03/2021,Fiorentina,Parma,Draw,3,3
07/03/2021,Hellas Verona,Milan,Milan,0,2
07/03/2021,Sampdoria,Cagliari,Draw,2,2
07/03/2021,Napoli,Bologna,Napoli,3,1
08/03/2021,Inter,Atalanta,Inter,1,0
12/03/2021,Lazio,Crotone,Lazio,3,2
12/03/2021,Atalanta,Spezia,Atalanta,3,1
13/03/2021,Sassuolo,Hellas Verona,Sassuolo,3,2
13/03/2021,Benevento,Fiorentina,Fiorentina,1,4
13/03/2021,Genoa,Udinese,Draw,1,1
14/03/2021,Bologna,Sampdoria,Bologna,3,1
14/03/2021,Parma,Roma,Parma,2,0
14/03/2021,Torino,Inter,Inter,1,2
14/03/2021,Cagliari,Juventus,Juventus,1,3
14/03/2021,Milan,Napoli,Napoli,0,1
17/03/2021,Torino,Sassuolo,Torino,3,2
19/03/2021,Parma,Genoa,Genoa,1,2
20/03/2021,Crotone,Bologna,Bologna,2,3
20/03/2021,Spezia,Cagliari,Spezia,2,1
21/03/2021,Hellas Verona,Atalanta,Atalanta,0,2
21/03/2021,Juventus,Benevento,Benevento,0,1
21/03/2021,Sampdoria,Torino,Sampdoria,1,0
21/03/2021,Udinese,Lazio,Lazio,0,1
21/03/2021,Fiorentina,Milan,Milan,2,3
21/03/2021,Roma,Napoli,Napoli,0,2
03/04/2021,Milan,Sampdoria,Draw,1,1
03/04/2021,Atalanta,Udinese,Atalanta,3,2
03/04/2021,Benevento,Parma,Draw,2,2
03/04/2021,Cagliari,Hellas Verona,Hellas Verona,0,2
03/04/2021,Genoa,Fiorentina,Draw,1,1
03/04/2021,Lazio,Spezia,Lazio,2,1
03/04/2021,Napoli,Crotone,Napoli,4,3
03/04/2021,Sassuolo,Roma,Draw,2,2
03/04/2021,Torino,Juventus,Draw,2,2
03/04/2021,Bologna,Inter,Inter,0,1
07/04/2021,Juventus,Napoli,Juventus,2,1
07/04/2021,Inter,Sassuolo,Inter,2,1
10/04/2021,Spezia,Crotone,Spezia,3,2
10/04/2021,Parma,Milan,Milan,1,3
10/04/2021,Udinese,Torino,Torino,0,1
11/04/2021,Inter,Cagliari,Inter,1,0
11/04/2021,Hellas Verona,Lazio,Lazio,0,1
11/04/2021,Juventus,Genoa,Juventus,3,1
11/04/2021,Sampdoria,Napoli,Napoli,0,2
11/04/2021,Roma,Bologna,Roma,1,0
11/04/2021,Fiorentina,Atalanta,Atalanta,2,3
12/04/2021,Benevento,Sassuolo,Sassuolo,0,1
17/04/2021,Crotone,Udinese,Udinese,1,2
17/04/2021,Sampdoria,Hellas Verona,Sampdoria,3,1
17/04/2021,Sassuolo,Fiorentina,Sassuolo,3,1
17/04/2021,Cagliari,Parma,Cagliari,4,3
18/04/2021,Milan,Genoa,Milan,2,1
18/04/2021,Atalanta,Juventus,Atalanta,1,0
18/04/2021,Bologna,Spezia,Bologna,4,1
18/04/2021,Lazio,Benevento,Lazio,5,3
18/04/2021,Torino,Roma,Torino,3,1
18/04/2021,Napoli,Inter,Draw,1,1
20/04/2021,Hellas Verona,Fiorentina,Fiorentina,1,2
21/04/2021,Milan,Sassuolo,Sassuolo,1,2
21/04/2021,Bologna,Torino,Draw,1,1
21/04/2021,Crotone,Sampdoria,Sampdoria,0,1
21/04/2021,Genoa,Benevento,Draw,2,2
21/04/2021,Juventus,Parma,Juventus,3,1
21/04/2021,Spezia,Inter,Draw,1,1
21/04/2021,Udinese,Cagliari,Cagliari,0,1
22/04/2021,Roma,Atalanta,Draw,1,1
22/04/2021,Napoli,Lazio,Napoli,5,2
24/04/2021,Genoa,Spezia,Genoa,2,0
24/04/2021,Parma,Crotone,Crotone,3,4
24/04/2021,Sassuolo,Sampdoria,Sassuolo,1,0
25/04/2021,Benevento,Udinese,Udinese,2,4
25/04/2021,Fiorentina,Juventus,Draw,1,1
25/04/2021,Inter,Hellas Verona,Inter,1,0
25/04/2021,Cagliari,Roma,Cagliari,3,2
25/04/2021,Atalanta,Bologna,Atalanta,5,0
26/04/2021,Torino,Napoli,Napoli,0,2
26/04/2021,Lazio,Milan,Lazio,3,0
01/05/2021,Hellas Verona,Spezia,Draw,1,1
01/05/2021,Crotone,Inter,Inter,0,2
01/05/2021,Milan,Benevento,Milan,2,0
02/05/2021,Lazio,Genoa,Lazio,4,3
02/05/2021,Bologna,Fiorentina,Draw,3,3
02/05/2021,Napoli,Cagliari,Draw,1,1
02/05/2021,Sassuolo,Atalanta,Draw,1,1
02/05/2021,Udinese,Juventus,Juventus,1,2
02/05/2021,Sampdoria,Roma,Sampdoria,2,0
03/05/2021,Torino,Parma,Torino,1,0
08/05/2021,Spezia,Napoli,Napoli,1,4
08/05/2021,Udinese,Bologna,Draw,1,1
08/05/2021,Inter,Sampdoria,Inter,5,1
08/05/2021,Fiorentina,Lazio,Fiorentina,2,0
09/05/2021,Genoa,Sassuolo,Sassuolo,1,2
09/05/2021,Benevento,Cagliari,Cagliari,1,3
09/05/2021,Hellas Verona,Torino,Draw,1,1
09/05/2021,Parma,Atalanta,Atalanta,2,5
09/05/2021,Roma,Crotone,Roma,5,0
09/05/2021,Juventus,Milan,Milan,0,3
11/05/2021,Napoli,Udinese,Napoli,5,1
12/05/2021,Cagliari,Fiorentina,Draw,0,0
12/05/2021,Atalanta,Benevento,Atalanta,2,0
12/05/2021,Bologna,Genoa,Genoa,0,2
12/05/2021,Lazio,Parma,Lazio,1,0
12/05/2021,Sampdoria,Spezia,Draw,2,2
12/05/2021,Sassuolo,Juventus,Juventus,1,3
12/05/2021,Torino,Milan,Milan,0,7
12/05/2021,Inter,Roma,Inter,3,1
13/05/2021,Crotone,Hellas Verona,Crotone,2,1
15/05/2021,Genoa,Atalanta,Atalanta,3,4
15/05/2021,Spezia,Torino,Spezia,4,1
15/05/2021,Juventus,Inter,Juventus,3,2
15/05/2021,Roma,Lazio,Roma,2,0
16/05/2021,Fiorentina,Napoli,Napoli,0,2
16/05/2021,Benevento,Crotone,Draw,1,1
16/05/2021,Udinese,Sampdoria,Sampdoria,0,1
16/05/2021,Parma,Sassuolo,Sassuolo,1,3
16/05/2021,Milan,Cagliari,Draw,0,0
17/05/2021,Hellas Verona,Bologna,Draw,2,2
18/05/2021,Lazio,Torino,Draw,0,0
23/05/2021,Atalanta,Milan,Milan,0,2
23/05/2021,Bologna,Juventus,Juventus,1,4
23/05/2021,Cagliari,Genoa,Genoa,0,1
23/05/2021,Crotone,Fiorentina,Draw,0,0
23/05/2021,Inter,Udinese,Inter,5,1
23/05/2021,Napoli,Hellas Verona,Draw,1,1
23/05/2021,Sampdoria,Parma,Sampdoria,3,0
23/05/2021,Sassuolo,Lazio,Sassuolo,2,0
23/05/2021,Spezia,Roma,Draw,2,2
23/05/2021,Torino,Benevento,Draw,1,1
21/08/2021,Hellas Verona,Sassuolo,Sassuolo,2,3
21/08/2021,Inter,Genoa,Inter,4,0
21/08/2021,Empoli,Lazio,Lazio,1,3
21/08/2021,Torino,Atalanta,Atalanta,1,2
22/08/2021,Bologna,Salernitana,Bologna,3,2
22/08/2021,Udinese,Juventus,Draw,2,2
22/08/2021,Napoli,Venezia,Napoli,2,0
22/08/2021,Roma,Fiorentina,Roma,3,1
23/08/2021,Cagliari,Spezia,Draw,2,2
23/08/2021,Sampdoria,Milan,Milan,0,1
27/08/2021,Udinese,Venezia,Udinese,3,0
27/08/2021,Hellas Verona,Inter,Inter,1,3
28/08/2021,Atalanta,Bologna,Draw,0,0
28/08/2021,Lazio,Spezia,Lazio,6,1
28/08/2021,Fiorentina,Torino,Fiorentina,2,1
28/08/2021,Juventus,Empoli,Empoli,0,1
29/08/2021,Genoa,Napoli,Napoli,1,2
29/08/2021,Sassuolo,Sampdoria,Draw,0,0
29/08/2021,Milan,Cagliari,Milan,4,1
29/08/2021,Salernitana,Roma,Roma,0,4
11/09/2021,Empoli,Venezia,Venezia,1,2
11/09/2021,Napoli,Juventus,Napoli,2,1
11/09/2021,Atalanta,Fiorentina,Fiorentina,1,2
12/09/2021,Sampdoria,Inter,Draw,2,2
12/09/2021,Cagliari,Genoa,Genoa,2,3
12/09/2021,Spezia,Udinese,Udinese,0,1
12/09/2021,Torino,Salernitana,Torino,4,0
12/09/2021,Milan,Lazio,Milan,2,0
12/09/2021,Roma,Sassuolo,Roma,2,1
13/09/2021,Bologna,Hellas Verona,Bologna,1,0
17/09/2021,Sassuolo,Torino,Torino,0,1
18/09/2021,Genoa,Fiorentina,Fiorentina,1,2
18/09/2021,Inter,Bologna,Inter,6,1
18/09/2021,Salernitana,Atalanta,Atalanta,0,1
19/09/2021,Empoli,Sampdoria,Sampdoria,0,3
19/09/2021,Venezia,Spezia,Spezia,1,2
19/09/2021,Hellas Verona,Roma,Hellas Verona,3,2
19/09/2021,Lazio,Cagliari,Draw,2,2
19/09/2021,Juventus,Milan,Draw,1,1
20/09/2021,Udinese,Napoli,Napoli,0,4
21/09/2021,Bologna,Genoa,Draw,2,2
21/09/2021,Atalanta,Sassuolo,Atalanta,2,1
21/09/2021,Fiorentina,Inter,Inter,1,3
22/09/2021,Salernitana,Hellas Verona,Draw,2,2
22/09/2021,Spezia,Juventus,Juventus,2,3
22/09/2021,Cagliari,Empoli,Empoli,0,2
22/09/2021,Milan,Venezia,Milan,2,0
23/09/2021,Sampdoria,Napoli,Napoli,0,4
23/09/2021,Torino,Lazio,Draw,1,1
23/09/2021,Roma,Udinese,Roma,1,0
25/09/2021,Spezia,Milan,Milan,1,2
25/09/2021,Inter,Atalanta,Draw,2,2
25/09/2021,Genoa,Hellas Verona,Draw,3,3
26/09/2021,Juventus,Sampdoria,Juventus,3,2
26/09/2021,Empoli,Bologna,Empoli,4,2
26/09/2021,Sassuolo,Salernitana,Sassuolo,1,0
