Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
01/12/2023,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,4,3
01/12/2023,Calgary Flames,Dallas Stars,Calgary Flames,4,3
01/12/2023,Anaheim Ducks,Washington Capitals,Washington Capitals,4,5
01/12/2023,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,1,4
02/12/2023,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,4,2
02/12/2023,New Jersey Devils,San Jose Sharks,San Jose Sharks,3,6
02/12/2023,Dallas Stars,Tampa Bay Lightning,Dallas Stars,8,1
02/12/2023,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,3,1
02/12/2023,Nashville Predators,New York Rangers,New York Rangers,3,4
02/12/2023,Florida Panthers,New York Islanders,New York Islanders,3,4
03/12/2023,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,6,2
03/12/2023,Montréal Canadiens,Detroit Red Wings,Detroit Red Wings,4,5
03/12/2023,Ottawa Senators,Seattle Kraken,Ottawa Senators,2,0
03/12/2023,Pittsburgh Penguins,Philadelphia Flyers,Philadelphia Flyers,3,4
03/12/2023,Toronto Maple Leafs,Boston Bruins,Boston Bruins,3,4
03/12/2023,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,4,1
03/12/2023,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,4,3
03/12/2023,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,4,1
03/12/2023,Calgary Flames,Vancouver Canucks,Vancouver Canucks,3,4
03/12/2023,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,4,1
03/12/2023,New York Rangers,San Jose Sharks,New York Rangers,6,5
04/12/2023,Boston Bruins,Columbus Blue Jackets,Boston Bruins,3,1
04/12/2023,Buffalo Sabres,Nashville Predators,Nashville Predators,1,2
04/12/2023,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,4,1
05/12/2023,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,2,1
05/12/2023,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,4,0
05/12/2023,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,2,1
05/12/2023,Montréal Canadiens,Seattle Kraken,Montréal Canadiens,4,2
05/12/2023,Arizona Coyotes,Washington Capitals,Arizona Coyotes,6,0
05/12/2023,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,1,2
06/12/2023,Columbus Blue Jackets,Los Angeles Kings,Los Angeles Kings,3,4
06/12/2023,Ottawa Senators,New York Rangers,Ottawa Senators,6,2
06/12/2023,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,3,5
06/12/2023,New York Islanders,San Jose Sharks,San Jose Sharks,4,5
06/12/2023,Chicago Blackhawks,Nashville Predators,Nashville Predators,3,4
06/12/2023,Calgary Flames,Minnesota Wild,Minnesota Wild,2,5
06/12/2023,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,3,2
06/12/2023,Vancouver Canucks,New Jersey Devils,New Jersey Devils,5,6
07/12/2023,Florida Panthers,Dallas Stars,Florida Panthers,5,4
07/12/2023,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,3,1
07/12/2023,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,3,6
07/12/2023,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,6,1
08/12/2023,Boston Bruins,Buffalo Sabres,Buffalo Sabres,1,3
08/12/2023,Detroit Red Wings,San Jose Sharks,San Jose Sharks,5,6
08/12/2023,Montréal Canadiens,Los Angeles Kings,Los Angeles Kings,0,4
08/12/2023,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,3,4
08/12/2023,New York Islanders,Columbus Blue Jackets,New York Islanders,7,3
08/12/2023,Washington Capitals,Dallas Stars,Dallas Stars,4,5
08/12/2023,Nashville Predators,Tampa Bay Lightning,Nashville Predators,5,1
08/12/2023,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,1,0
08/12/2023,Arizona Coyotes,Philadelphia Flyers,Philadelphia Flyers,1,4
08/12/2023,Calgary Flames,Carolina Hurricanes,Calgary Flames,3,2
08/12/2023,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,2,4
08/12/2023,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,2,0
08/12/2023,Seattle Kraken,New Jersey Devils,New Jersey Devils,1,2
09/12/2023,Columbus Blue Jackets,St. Louis Blues,Columbus Blue Jackets,5,2
09/12/2023,Florida Panthers,Pittsburgh Penguins,Florida Panthers,3,1
09/12/2023,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,4,3
09/12/2023,Boston Bruins,Arizona Coyotes,Boston Bruins,5,3
09/12/2023,Calgary Flames,New Jersey Devils,New Jersey Devils,2,4
09/12/2023,Dallas Stars,Vegas Golden Knights,Vegas Golden Knights,1,6
10/12/2023,Buffalo Sabres,Montréal Canadiens,Montréal Canadiens,2,3
10/12/2023,Detroit Red Wings,Ottawa Senators,Ottawa Senators,1,5
10/12/2023,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,4,0
10/12/2023,Washington Capitals,New York Rangers,Washington Capitals,4,0
10/12/2023,New York Islanders,Los Angeles Kings,New York Islanders,3,2
10/12/2023,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,3,1
10/12/2023,Colorado Avalanche,Philadelphia Flyers,Philadelphia Flyers,2,5
10/12/2023,Seattle Kraken,Tampa Bay Lightning,Tampa Bay Lightning,3,4
10/12/2023,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,4,3
10/12/2023,Columbus Blue Jackets,Florida Panthers,Florida Panthers,2,5
10/12/2023,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,4,1
11/12/2023,Chicago Blackhawks,Washington Capitals,Washington Capitals,2,4
11/12/2023,Montréal Canadiens,Nashville Predators,Nashville Predators,1,2
11/12/2023,New York Rangers,Los Angeles Kings,New York Rangers,4,1
11/12/2023,Anaheim Ducks,Winnipeg Jets,Winnipeg Jets,2,4
11/12/2023,Seattle Kraken,Minnesota Wild,Minnesota Wild,0,3
11/12/2023,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,5,4
12/12/2023,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,5,2
12/12/2023,New York Islanders,Toronto Maple Leafs,New York Islanders,4,3
12/12/2023,Dallas Stars,Detroit Red Wings,Dallas Stars,6,3
12/12/2023,Colorado Avalanche,Calgary Flames,Colorado Avalanche,6,5
13/12/2023,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,3,7
13/12/2023,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,1,4
13/12/2023,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,4,2
13/12/2023,St. Louis Blues,Detroit Red Wings,Detroit Red Wings,4,6
13/12/2023,Nashville Predators,Philadelphia Flyers,Nashville Predators,3,2
13/12/2023,Seattle Kraken,Florida Panthers,Seattle Kraken,4,0
13/12/2023,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,4,1
13/12/2023,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,5,4
13/12/2023,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,4,1
13/12/2023,San Jose Sharks,Winnipeg Jets,San Jose Sharks,2,1
14/12/2023,Montréal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,3,4
14/12/2023,New Jersey Devils,Boston Bruins,New Jersey Devils,2,1
14/12/2023,New York Islanders,Anaheim Ducks,New York Islanders,4,3
14/12/2023,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,5,1
14/12/2023,Los Angeles Kings,Winnipeg Jets,Winnipeg Jets,2,5
15/12/2023,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,4,3
15/12/2023,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,5,6
15/12/2023,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,1,2
15/12/2023,Minnesota Wild,Calgary Flames,Minnesota Wild,3,2
15/12/2023,St. Louis Blues,Ottawa Senators,St. Louis Blues,4,2
15/12/2023,Edmonton Oilers,Tampa Bay Lightning,Tampa Bay Lightning,4,7
15/12/2023,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,7,1
15/12/2023,Vancouver Canucks,Florida Panthers,Vancouver Canucks,4,0
16/12/2023,New York Rangers,Anaheim Ducks,New York Rangers,5,1
16/12/2023,Carolina Hurricanes,Nashville Predators,Nashville Predators,5,6
16/12/2023,New York Islanders,Boston Bruins,Boston Bruins,4,5
16/12/2023,Dallas Stars,Ottawa Senators,Dallas Stars,5,4
16/12/2023,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,1,0
16/12/2023,Vegas Golden Knights,Buffalo Sabres,Buffalo Sabres,2,5
16/12/2023,Minnesota Wild,Vancouver Canucks,Minnesota Wild,2,1
17/12/2023,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,6,2
17/12/2023,Boston Bruins,New York Rangers,New York Rangers,1,2
17/12/2023,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,3,6
17/12/2023,Montréal Canadiens,New York Islanders,Montréal Canadiens,5,3
17/12/2023,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,1,0
17/12/2023,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,7,0
17/12/2023,Nashville Predators,Washington Capitals,Nashville Predators,3,1
17/12/2023,St. Louis Blues,Dallas Stars,St. Louis Blues,4,3
17/12/2023,Arizona Coyotes,Buffalo Sabres,Arizona Coyotes,2,0
17/12/2023,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,2,3
17/12/2023,Calgary Flames,Tampa Bay Lightning,Calgary Flames,4,2
17/12/2023,Edmonton Oilers,Florida Panthers,Florida Panthers,1,5
17/12/2023,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,3,4
17/12/2023,Carolina Hurricanes,Washington Capitals,Washington Capitals,1,2
18/12/2023,New Jersey Devils,Anaheim Ducks,Anaheim Ducks,1,5
18/12/2023,Vegas Golden Knights,Ottawa Senators,Vegas Golden Knights,6,3
18/12/2023,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,6,2
19/12/2023,Detroit Red Wings,Anaheim Ducks,Anaheim Ducks,3,4
19/12/2023,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,4,3
19/12/2023,Winnipeg Jets,Montréal Canadiens,Montréal Canadiens,2,3
19/12/2023,Dallas Stars,Seattle Kraken,Dallas Stars,4,3
19/12/2023,Calgary Flames,Florida Panthers,Calgary Flames,3,1
20/12/2023,Boston Bruins,Minnesota Wild,Minnesota Wild,3,4
20/12/2023,Buffalo Sabres,Columbus Blue Jackets,Columbus Blue Jackets,4,9
20/12/2023,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,6,3
20/12/2023,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,2,3
20/12/2023,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,6,1
20/12/2023,Toronto Maple Leafs,New York Rangers,New York Rangers,2,5
20/12/2023,New York Islanders,Edmonton Oilers,New York Islanders,3,1
20/12/2023,Nashville Predators,Vancouver Canucks,Vancouver Canucks,2,5
20/12/2023,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,3,2
20/12/2023,Arizona Coyotes,Ottawa Senators,Arizona Coyotes,4,3
20/12/2023,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,1,4
21/12/2023,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,5,2
21/12/2023,Washington Capitals,New York Islanders,Washington Capitals,3,2
21/12/2023,Los Angeles Kings,Seattle Kraken,Seattle Kraken,1,2
22/12/2023,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,9,3
22/12/2023,Columbus Blue Jackets,Washington Capitals,Washington Capitals,2,3
22/12/2023,Florida Panthers,St. Louis Blues,St. Louis Blues,1,4
22/12/2023,Philadelphia Flyers,Nashville Predators,Nashville Predators,2,4
22/12/2023,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,2,1
22/12/2023,Tampa Bay Lightning,Vegas Golden Knights,Tampa Bay Lightning,5,4
22/12/2023,New Jersey Devils,Edmonton Oilers,Edmonton Oilers,3,6
22/12/2023,Dallas Stars,Vancouver Canucks,Dallas Stars,4,3
22/12/2023,Minnesota Wild,Montréal Canadiens,Minnesota Wild,4,3
22/12/2023,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,6,4
22/12/2023,Anaheim Ducks,Calgary Flames,Calgary Flames,0,3
22/12/2023,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,2,5
23/12/2023,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,7,6
23/12/2023,New York Rangers,Edmonton Oilers,Edmonton Oilers,3,4
23/12/2023,Winnipeg Jets,Boston Bruins,Winnipeg Jets,5,1
23/12/2023,Chicago Blackhawks,Montréal Canadiens,Montréal Canadiens,2,5
23/12/2023,Nashville Predators,Dallas Stars,Dallas Stars,2,3
23/12/2023,Florida Panthers,Vegas Golden Knights,Florida Panthers,4,2
24/12/2023,Minnesota Wild,Boston Bruins,Minnesota Wild,3,2
24/12/2023,Columbus Blue Jackets,Toronto Maple Leafs,Toronto Maple Leafs,1,4
24/12/2023,New Jersey Devils,Detroit Red Wings,New Jersey Devils,3,2
24/12/2023,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,5,4
24/12/2023,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,1,2
24/12/2023,Carolina Hurricanes,New York Islanders,New York Islanders,4,5
24/12/2023,New York Rangers,Buffalo Sabres,New York Rangers,4,3
24/12/2023,Anaheim Ducks,Seattle Kraken,Seattle Kraken,2,3
24/12/2023,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,7,5
24/12/2023,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,4,1
24/12/2023,Los Angeles Kings,Calgary Flames,Los Angeles Kings,5,3
24/12/2023,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,7,4
28/12/2023,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,4,3
28/12/2023,New York Rangers,Washington Capitals,New York Rangers,5,1
28/12/2023,Tampa Bay Lightning,Florida Panthers,Florida Panthers,2,3
28/12/2023,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,2,4
28/12/2023,Buffalo Sabres,Boston Bruins,Boston Bruins,1,4
28/12/2023,New York Islanders,Pittsburgh Penguins,Pittsburgh Penguins,0,7
28/12/2023,Minnesota Wild,Detroit Red Wings,Minnesota Wild,6,3
28/12/2023,Nashville Predators,Carolina Hurricanes,Carolina Hurricanes,2,5
28/12/2023,St. Louis Blues,Dallas Stars,St. Louis Blues,2,1
28/12/2023,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,5,4
28/12/2023,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,2,1
28/12/2023,Calgary Flames,Seattle Kraken,Seattle Kraken,1,2
28/12/2023,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,5,2
28/12/2023,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,5,1
29/12/2023,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,5,3
29/12/2023,Vancouver Canucks,Philadelphia Flyers,Philadelphia Flyers,1,4
29/12/2023,Vegas Golden Knights,Los Angeles Kings,Vegas Golden Knights,3,2
29/12/2023,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,0,5
30/12/2023,Columbus Blue Jackets,Toronto Maple Leafs,Columbus Blue Jackets,6,5
30/12/2023,Detroit Red Wings,Nashville Predators,Detroit Red Wings,5,4
30/12/2023,Florida Panthers,New York Rangers,Florida Panthers,4,3
30/12/2023,Ottawa Senators,New Jersey Devils,New Jersey Devils,2,6
30/12/2023,New York Islanders,Washington Capitals,New York Islanders,5,1
30/12/2023,Dallas Stars,Chicago Blackhawks,Dallas Stars,5,4
30/12/2023,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,1,2
30/12/2023,Anaheim Ducks,Arizona Coyotes,Arizona Coyotes,0,2
30/12/2023,Seattle Kraken,Philadelphia Flyers,Seattle Kraken,2,1
30/12/2023,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,4,2
30/12/2023,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,3,2
31/12/2023,Boston Bruins,New Jersey Devils,Boston Bruins,5,2
31/12/2023,Florida Panthers,Montréal Canadiens,Florida Panthers,4,1
31/12/2023,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,4,2
31/12/2023,Tampa Bay Lightning,New York Rangers,New York Rangers,1,5
31/12/2023,Toronto Maple Leafs,Carolina Hurricanes,Carolina Hurricanes,2,3
31/12/2023,Washington Capitals,Nashville Predators,Nashville Predators,2,3
31/12/2023,Los Angeles Kings,Edmonton Oilers,Edmonton Oilers,2,3
31/12/2023,Minnesota Wild,Winnipeg Jets,Winnipeg Jets,2,3
31/12/2023,Detroit Red Wings,Boston Bruins,Boston Bruins,3,5
31/12/2023,Ottawa Senators,Buffalo Sabres,Ottawa Senators,5,1
31/12/2023,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,3,1
01/01/2024,Tampa Bay Lightning,Montréal Canadiens,Tampa Bay Lightning,4,3
01/01/2024,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,2,7
01/01/2024,Calgary Flames,Philadelphia Flyers,Calgary Flames,4,3
01/01/2024,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,3,1
01/01/2024,Dallas Stars,Chicago Blackhawks,Dallas Stars,8,1
01/01/2024,Seattle Kraken,Vegas Golden Knights,Seattle Kraken,3,0
03/01/2024,Columbus Blue Jackets,Boston Bruins,Boston Bruins,1,4
03/01/2024,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,1,6
03/01/2024,Pittsburgh Penguins,Washington Capitals,Washington Capitals,3,4
03/01/2024,Dallas Stars,Montréal Canadiens,Montréal Canadiens,3,4
03/01/2024,Minnesota Wild,Calgary Flames,Calgary Flames,1,3
03/01/2024,Nashville Predators,Chicago Blackhawks,Nashville Predators,3,0
03/01/2024,Winnipeg Jets,Tampa Bay Lightning,Winnipeg Jets,4,2
03/01/2024,Arizona Coyotes,Florida Panthers,Florida Panthers,1,4
03/01/2024,Colorado Avalanche,New York Islanders,Colorado Avalanche,5,4
03/01/2024,Edmonton Oilers,Philadelphia Flyers,Edmonton Oilers,5,2
03/01/2024,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,6,3
03/01/2024,Los Angeles Kings,Toronto Maple Leafs,Toronto Maple Leafs,3,5
03/01/2024,San Jose Sharks,Detroit Red Wings,Detroit Red Wings,0,3
04/01/2024,Washington Capitals,New Jersey Devils,New Jersey Devils,3,6
04/01/2024,Anaheim Ducks,Toronto Maple Leafs,Toronto Maple Leafs,1,2
05/01/2024,Boston Bruins,Pittsburgh Penguins,Pittsburgh Penguins,5,6
05/01/2024,Montréal Canadiens,Buffalo Sabres,Buffalo Sabres,1,6
05/01/2024,New York Rangers,Chicago Blackhawks,New York Rangers,4,1
05/01/2024,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,2,3
05/01/2024,Dallas Stars,Colorado Avalanche,Colorado Avalanche,4,5
05/01/2024,Minnesota Wild,Tampa Bay Lightning,Tampa Bay Lightning,1,4
05/01/2024,Nashville Predators,Calgary Flames,Calgary Flames,3,6
05/01/2024,St. Louis Blues,Vancouver Canucks,St. Louis Blues,2,1
05/01/2024,Arizona Coyotes,New York Islanders,New York Islanders,1,5
05/01/2024,Seattle Kraken,Ottawa Senators,Seattle Kraken,4,1
05/01/2024,Vegas Golden Knights,Florida Panthers,Florida Panthers,1,4
05/01/2024,Los Angeles Kings,Detroit Red Wings,Detroit Red Wings,3,4
05/01/2024,San Jose Sharks,Winnipeg Jets,Winnipeg Jets,1,2
06/01/2024,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,4,2
06/01/2024,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,2,6
06/01/2024,Anaheim Ducks,Winnipeg Jets,Winnipeg Jets,1,3
06/01/2024,Philadelphia Flyers,Calgary Flames,Philadelphia Flyers,3,2
06/01/2024,Colorado Avalanche,Florida Panthers,Florida Panthers,4,8
07/01/2024,San Jose Sharks,Toronto Maple Leafs,Toronto Maple Leafs,1,4
07/01/2024,Boston Bruins,Tampa Bay Lightning,Boston Bruins,7,3
07/01/2024,Columbus Blue Jackets,Minnesota Wild,Minnesota Wild,3,4
07/01/2024,Montréal Canadiens,New York Rangers,Montréal Canadiens,4,3
07/01/2024,New Jersey Devils,Vancouver Canucks,Vancouver Canucks,4,6
07/01/2024,Pittsburgh Penguins,Buffalo Sabres,Buffalo Sabres,1,3
07/01/2024,Carolina Hurricanes,St. Louis Blues,St. Louis Blues,1,2
07/01/2024,Dallas Stars,Nashville Predators,Nashville Predators,3,4
07/01/2024,Vegas Golden Knights,New York Islanders,Vegas Golden Knights,5,2
07/01/2024,Edmonton Oilers,Ottawa Senators,Edmonton Oilers,3,1
07/01/2024,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,4,3
07/01/2024,Washington Capitals,Los Angeles Kings,Washington Capitals,4,3
08/01/2024,Arizona Coyotes,Winnipeg Jets,Winnipeg Jets,2,6
08/01/2024,Anaheim Ducks,Detroit Red Wings,Detroit Red Wings,2,3
09/01/2024,New York Rangers,Vancouver Canucks,Vancouver Canucks,3,6
09/01/2024,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,1,4
09/01/2024,Minnesota Wild,Dallas Stars,Dallas Stars,0,4
09/01/2024,Colorado Avalanche,Boston Bruins,Colorado Avalanche,4,3
10/01/2024,Buffalo Sabres,Seattle Kraken,Seattle Kraken,2,5
10/01/2024,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,3,2
10/01/2024,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,7,1
10/01/2024,New York Islanders,Vancouver Canucks,Vancouver Canucks,2,5
10/01/2024,Nashville Predators,Anaheim Ducks,Anaheim Ducks,3,5
10/01/2024,St. Louis Blues,Florida Panthers,Florida Panthers,1,5
10/01/2024,Winnipeg Jets,Columbus Blue Jackets,Winnipeg Jets,5,0
10/01/2024,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,1,2
10/01/2024,Arizona Coyotes,Boston Bruins,Arizona Coyotes,4,3
10/01/2024,Calgary Flames,Ottawa Senators,Calgary Flames,6,3
11/01/2024,Philadelphia Flyers,Montréal Canadiens,Philadelphia Flyers,3,2
11/01/2024,Dallas Stars,Minnesota Wild,Dallas Stars,7,2
11/01/2024,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,3,0
12/01/2024,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,5,3
12/01/2024,Carolina Hurricanes,Anaheim Ducks,Carolina Hurricanes,6,3
12/01/2024,Detroit Red Wings,Edmonton Oilers,Edmonton Oilers,2,3
12/01/2024,Florida Panthers,Los Angeles Kings,Florida Panthers,3,2
12/01/2024,Montréal Canadiens,San Jose Sharks,San Jose Sharks,2,3
12/01/2024,Pittsburgh Penguins,Vancouver Canucks,Vancouver Canucks,3,4
12/01/2024,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,4,3
12/01/2024,Washington Capitals,Seattle Kraken,Seattle Kraken,1,4
12/01/2024,New York Islanders,Toronto Maple Leafs,New York Islanders,4,3
12/01/2024,St. Louis Blues,New York Rangers,St. Louis Blues,5,2
12/01/2024,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,2,1
12/01/2024,Arizona Coyotes,Calgary Flames,Calgary Flames,2,6
12/01/2024,Vegas Golden Knights,Boston Bruins,Vegas Golden Knights,2,1
13/01/2024,Dallas Stars,Nashville Predators,Nashville Predators,3,6
13/01/2024,Minnesota Wild,Philadelphia Flyers,Philadelphia Flyers,3,4
13/01/2024,Washington Capitals,New York Rangers,Washington Capitals,3,2
13/01/2024,Buffalo Sabres,Vancouver Canucks,Vancouver Canucks,0,1
13/01/2024,Ottawa Senators,San Jose Sharks,Ottawa Senators,5,4
13/01/2024,Florida Panthers,New Jersey Devils,New Jersey Devils,1,4
14/01/2024,Winnipeg Jets,Philadelphia Flyers,Philadelphia Flyers,0,2
14/01/2024,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,3,2
14/01/2024,Columbus Blue Jackets,Seattle Kraken,Seattle Kraken,4,7
14/01/2024,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,5,3
14/01/2024,Montréal Canadiens,Edmonton Oilers,Edmonton Oilers,1,2
14/01/2024,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,5,1
14/01/2024,Toronto Maple Leafs,Colorado Avalanche,Colorado Avalanche,3,5
14/01/2024,Chicago Blackhawks,Dallas Stars,Dallas Stars,1,3
14/01/2024,Minnesota Wild,Arizona Coyotes,Arizona Coyotes,0,6
14/01/2024,Nashville Predators,New York Islanders,Nashville Predators,3,1
14/01/2024,St. Louis Blues,Boston Bruins,Boston Bruins,3,4
14/01/2024,Vegas Golden Knights,Calgary Flames,Calgary Flames,1,3
14/01/2024,New York Rangers,Washington Capitals,New York Rangers,2,1
15/01/2024,Toronto Maple Leafs,Detroit Red Wings,Detroit Red Wings,2,4
15/01/2024,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,3,0
15/01/2024,Boston Bruins,New Jersey Devils,Boston Bruins,3,0
15/01/2024,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,4,3
15/01/2024,Florida Panthers,Anaheim Ducks,Anaheim Ducks,4,5
15/01/2024,Pittsburgh Penguins,Seattle Kraken,Pittsburgh Penguins,3,0
15/01/2024,Carolina Hurricanes,Los Angeles Kings,Los Angeles Kings,2,5
15/01/2024,Minnesota Wild,New York Islanders,Minnesota Wild,5,0
15/01/2024,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,4,1
16/01/2024,Montréal Canadiens,Colorado Avalanche,Montréal Canadiens,4,3
16/01/2024,St. Louis Blues,Philadelphia Flyers,Philadelphia Flyers,2,4
17/01/2024,New York Rangers,Seattle Kraken,New York Rangers,5,2
17/01/2024,Ottawa Senators,Colorado Avalanche,Colorado Avalanche,4,7
17/01/2024,Washington Capitals,Anaheim Ducks,Washington Capitals,2,0
17/01/2024,Dallas Stars,Los Angeles Kings,Dallas Stars,5,1
17/01/2024,Winnipeg Jets,New York Islanders,Winnipeg Jets,4,2
17/01/2024,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,2,1
17/01/2024,Calgary Flames,Arizona Coyotes,Calgary Flames,3,2
17/01/2024,Edmonton Oilers,Toronto Maple Leafs,Edmonton Oilers,4,2
18/01/2024,Florida Panthers,Detroit Red Wings,Detroit Red Wings,2,3
18/01/2024,New Jersey Devils,Montréal Canadiens,Montréal Canadiens,2,3
19/01/2024,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,3,0
19/01/2024,Boston Bruins,Colorado Avalanche,Boston Bruins,5,2
19/01/2024,Ottawa Senators,Montréal Canadiens,Ottawa Senators,6,2
19/01/2024,Philadelphia Flyers,Dallas Stars,Philadelphia Flyers,5,1
19/01/2024,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,7,3
19/01/2024,Washington Capitals,St. Louis Blues,Washington Capitals,5,2
19/01/2024,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,3,4
19/01/2024,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,4,2
19/01/2024,Los Angeles Kings,Nashville Predators,Nashville Predators,1,2
19/01/2024,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,2,1
