Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
28-01-2026 03:00,Seattle Kraken,Washington Capitals,,,
29-01-2026 00:00,Columbus Blue Jackets,Philadelphia Flyers,,,
29-01-2026 00:30,Ottawa Senators,Colorado Avalanche,,,
29-01-2026 00:30,New York Islanders,New York Rangers,,,
30-01-2026 00:00,Boston Bruins,Philadelphia Flyers,,,
30-01-2026 00:00,Buffalo Sabres,Los Angeles Kings,,,
30-01-2026 00:00,Montréal Canadiens,Colorado Avalanche,,,
30-01-2026 00:00,Detroit Red Wings,Washington Capitals,,,
30-01-2026 00:00,Tampa Bay Lightning,Winnipeg Jets,,,
30-01-2026 00:00,New Jersey Devils,Nashville Predators,,,
30-01-2026 00:00,New York Rangers,New York Islanders,,,
30-01-2026 00:00,Pittsburgh Penguins,Chicago Blackhawks,,,
30-01-2026 00:00,Carolina Hurricanes,Utah Hockey Club,,,
30-01-2026 01:00,St. Louis Blues,Florida Panthers,,,
30-01-2026 01:00,Minnesota Wild,Calgary Flames,,,
30-01-2026 02:00,Edmonton Oilers,San Jose Sharks,,,
30-01-2026 03:00,Vancouver Canucks,Anaheim Ducks,,,
30-01-2026 03:00,Vegas Golden Knights,Dallas Stars,,,
30-01-2026 03:00,Seattle Kraken,Toronto Maple Leafs,,,
31-01-2026 01:30,Chicago Blackhawks,Columbus Blue Jackets,,,
31-01-2026 17:30,Philadelphia Flyers,Los Angeles Kings,,,
31-01-2026 18:00,Detroit Red Wings,Colorado Avalanche,,,
31-01-2026 20:30,Pittsburgh Penguins,New York Rangers,,,
31-01-2026 21:00,Florida Panthers,Winnipeg Jets,,,
31-01-2026 21:00,Calgary Flames,San Jose Sharks,,,
31-01-2026 22:00,Washington Capitals,Carolina Hurricanes,,,
01-02-2026 00:00,Buffalo Sabres,Montréal Canadiens,,,
01-02-2026 00:00,Ottawa Senators,New Jersey Devils,,,
01-02-2026 00:00,New York Islanders,Nashville Predators,,,
01-02-2026 00:00,St. Louis Blues,Columbus Blue Jackets,,,
01-02-2026 00:00,Vancouver Canucks,Toronto Maple Leafs,,,
01-02-2026 02:00,Utah Hockey Club,Dallas Stars,,,
01-02-2026 03:00,Edmonton Oilers,Minnesota Wild,,,
01-02-2026 03:00,Vegas Golden Knights,Seattle Kraken,,,
01-02-2026 17:00,Tampa Bay Lightning,Boston Bruins,,,
01-02-2026 20:00,Carolina Hurricanes,Los Angeles Kings,,,
02-02-2026 02:30,Anaheim Ducks,Vegas Golden Knights,,,
03-02-2026 00:00,Florida Panthers,Buffalo Sabres,,,
03-02-2026 00:00,Pittsburgh Penguins,Ottawa Senators,,,
03-02-2026 00:00,Washington Capitals,New York Islanders,,,
03-02-2026 00:30,Minnesota Wild,Montréal Canadiens,,,
03-02-2026 01:00,Nashville Predators,St. Louis Blues,,,
03-02-2026 01:30,Chicago Blackhawks,San Jose Sharks,,,
03-02-2026 01:30,Dallas Stars,Winnipeg Jets,,,
03-02-2026 02:00,Colorado Avalanche,Detroit Red Wings,,,
03-02-2026 02:30,Utah Hockey Club,Vancouver Canucks,,,
03-02-2026 03:00,Calgary Flames,Toronto Maple Leafs,,,
04-02-2026 00:00,Tampa Bay Lightning,Buffalo Sabres,,,
04-02-2026 00:00,New Jersey Devils,Columbus Blue Jackets,,,
04-02-2026 00:00,New York Islanders,Pittsburgh Penguins,,,
04-02-2026 00:00,Philadelphia Flyers,Washington Capitals,,,
04-02-2026 00:00,Carolina Hurricanes,Ottawa Senators,,,
04-02-2026 01:30,Edmonton Oilers,Toronto Maple Leafs,,,
04-02-2026 03:00,Anaheim Ducks,Seattle Kraken,,,
05-02-2026 00:00,Florida Panthers,Boston Bruins,,,
05-02-2026 00:00,Columbus Blue Jackets,Chicago Blackhawks,,,
05-02-2026 00:00,Winnipeg Jets,Montréal Canadiens,,,
05-02-2026 01:00,Nashville Predators,Minnesota Wild,,,
05-02-2026 02:00,Colorado Avalanche,San Jose Sharks,,,
05-02-2026 02:00,Utah Hockey Club,Detroit Red Wings,,,
05-02-2026 02:30,Dallas Stars,St. Louis Blues,,,
05-02-2026 03:00,Calgary Flames,Edmonton Oilers,,,
05-02-2026 03:00,Vegas Golden Knights,Vancouver Canucks,,,
05-02-2026 03:00,Los Angeles Kings,Seattle Kraken,,,
06-02-2026 00:00,Buffalo Sabres,Pittsburgh Penguins,,,
06-02-2026 00:00,Tampa Bay Lightning,Florida Panthers,,,
06-02-2026 00:00,New Jersey Devils,New York Islanders,,,
06-02-2026 00:00,New York Rangers,Carolina Hurricanes,,,
06-02-2026 00:00,Philadelphia Flyers,Ottawa Senators,,,
06-02-2026 00:00,Washington Capitals,Nashville Predators,,,
06-02-2026 03:00,Vegas Golden Knights,Los Angeles Kings,,,
26-02-2026 00:00,New Jersey Devils,Buffalo Sabres,,,
26-02-2026 00:00,Washington Capitals,Philadelphia Flyers,,,
26-02-2026 00:30,Tampa Bay Lightning,Toronto Maple Leafs,,,
26-02-2026 01:00,Dallas Stars,Seattle Kraken,,,
26-02-2026 02:00,Utah Hockey Club,Colorado Avalanche,,,
26-02-2026 03:00,Vancouver Canucks,Winnipeg Jets,,,
26-02-2026 03:00,Los Angeles Kings,Vegas Golden Knights,,,
26-02-2026 03:30,Anaheim Ducks,Edmonton Oilers,,,
27-02-2026 00:00,Boston Bruins,Columbus Blue Jackets,,,
27-02-2026 00:00,Montréal Canadiens,New York Islanders,,,
27-02-2026 00:00,Ottawa Senators,Detroit Red Wings,,,
27-02-2026 00:00,Florida Panthers,Toronto Maple Leafs,,,
27-02-2026 00:00,Pittsburgh Penguins,New Jersey Devils,,,
27-02-2026 00:00,Carolina Hurricanes,Tampa Bay Lightning,,,
27-02-2026 01:00,New York Rangers,Philadelphia Flyers,,,
27-02-2026 01:00,St. Louis Blues,Seattle Kraken,,,
27-02-2026 01:00,Nashville Predators,Chicago Blackhawks,,,
27-02-2026 02:00,Colorado Avalanche,Minnesota Wild,,,
27-02-2026 03:00,San Jose Sharks,Calgary Flames,,,
27-02-2026 03:30,Los Angeles Kings,Edmonton Oilers,,,
28-02-2026 00:00,Florida Panthers,Buffalo Sabres,,,
28-02-2026 00:00,Washington Capitals,Vegas Golden Knights,,,
28-02-2026 02:00,Utah Hockey Club,Minnesota Wild,,,
28-02-2026 03:00,Anaheim Ducks,Winnipeg Jets,,,
28-02-2026 17:30,New York Rangers,Pittsburgh Penguins,,,
28-02-2026 20:00,Philadelphia Flyers,Boston Bruins,,,
28-02-2026 21:00,San Jose Sharks,Edmonton Oilers,,,
28-02-2026 23:00,Columbus Blue Jackets,New York Islanders,,,
28-02-2026 23:00,Colorado Avalanche,Chicago Blackhawks,,,
01-03-2026 00:00,Toronto Maple Leafs,Ottawa Senators,,,
01-03-2026 00:00,Montréal Canadiens,Washington Capitals,,,
01-03-2026 00:00,Tampa Bay Lightning,Buffalo Sabres,,,
01-03-2026 00:00,Carolina Hurricanes,Detroit Red Wings,,,
01-03-2026 00:00,St. Louis Blues,New Jersey Devils,,,
01-03-2026 00:00,Los Angeles Kings,Calgary Flames,,,
01-03-2026 01:00,Dallas Stars,Nashville Predators,,,
01-03-2026 03:00,Seattle Kraken,Vancouver Canucks,,,
01-03-2026 18:00,Pittsburgh Penguins,Vegas Golden Knights,,,
01-03-2026 21:00,New York Islanders,Florida Panthers,,,
01-03-2026 21:00,Utah Hockey Club,Chicago Blackhawks,,,
01-03-2026 21:00,San Jose Sharks,Winnipeg Jets,,,
01-03-2026 23:30,Minnesota Wild,St. Louis Blues,,,
02-03-2026 01:00,Anaheim Ducks,Calgary Flames,,,
03-03-2026 00:00,New York Rangers,Columbus Blue Jackets,,,
03-03-2026 00:30,Toronto Maple Leafs,Philadelphia Flyers,,,
03-03-2026 01:00,Nashville Predators,Detroit Red Wings,,,
03-03-2026 03:00,Vancouver Canucks,Dallas Stars,,,
03-03-2026 03:00,Seattle Kraken,Carolina Hurricanes,,,
03-03-2026 03:30,Los Angeles Kings,Colorado Avalanche,,,
04-03-2026 00:00,Boston Bruins,Pittsburgh Penguins,,,
04-03-2026 00:00,Buffalo Sabres,Vegas Golden Knights,,,
04-03-2026 00:00,New Jersey Devils,Florida Panthers,,,
04-03-2026 00:00,Washington Capitals,Utah Hockey Club,,,
04-03-2026 00:00,Columbus Blue Jackets,Nashville Predators,,,
04-03-2026 01:00,Winnipeg Jets,Chicago Blackhawks,,,
04-03-2026 02:00,Calgary Flames,Dallas Stars,,,
04-03-2026 02:00,Edmonton Oilers,Ottawa Senators,,,
04-03-2026 02:30,Minnesota Wild,Tampa Bay Lightning,,,
04-03-2026 03:00,Anaheim Ducks,Colorado Avalanche,,,
04-03-2026 03:00,San Jose Sharks,Montréal Canadiens,,,
05-03-2026 00:00,Detroit Red Wings,Vegas Golden Knights,,,
05-03-2026 00:00,New Jersey Devils,Toronto Maple Leafs,,,
05-03-2026 03:00,Vancouver Canucks,Carolina Hurricanes,,,
05-03-2026 03:00,Anaheim Ducks,New York Islanders,,,
05-03-2026 03:00,Seattle Kraken,St. Louis Blues,,,
06-03-2026 00:00,New York Rangers,Toronto Maple Leafs,,,
06-03-2026 00:00,Philadelphia Flyers,Utah Hockey Club,,,
06-03-2026 00:00,Pittsburgh Penguins,Buffalo Sabres,,,
06-03-2026 00:00,Columbus Blue Jackets,Florida Panthers,,,
06-03-2026 01:00,Nashville Predators,Boston Bruins,,,
06-03-2026 01:00,Winnipeg Jets,Tampa Bay Lightning,,,
06-03-2026 02:00,Calgary Flames,Ottawa Senators,,,
06-03-2026 02:30,Los Angeles Kings,New York Islanders,,,
07-03-2026 00:00,Detroit Red Wings,Florida Panthers,,,
07-03-2026 01:00,Dallas Stars,Colorado Avalanche,,,
07-03-2026 01:30,Chicago Blackhawks,Vancouver Canucks,,,
07-03-2026 02:00,Edmonton Oilers,Carolina Hurricanes,,,
07-03-2026 02:00,Anaheim Ducks,Montréal Canadiens,,,
07-03-2026 03:00,Vegas Golden Knights,Minnesota Wild,,,
07-03-2026 03:00,San Jose Sharks,St. Louis Blues,,,
07-03-2026 17:30,Boston Bruins,Washington Capitals,,,
07-03-2026 20:00,New Jersey Devils,New York Rangers,,,
07-03-2026 22:30,Buffalo Sabres,Nashville Predators,,,
07-03-2026 22:30,Pittsburgh Penguins,Philadelphia Flyers,,,
08-03-2026 00:00,Toronto Maple Leafs,Tampa Bay Lightning,,,
08-03-2026 00:00,Columbus Blue Jackets,Utah Hockey Club,,,
08-03-2026 00:00,Winnipeg Jets,Vancouver Canucks,,,
08-03-2026 00:00,Los Angeles Kings,Montréal Canadiens,,,
08-03-2026 03:00,Calgary Flames,Carolina Hurricanes,,,
08-03-2026 03:00,San Jose Sharks,New York Islanders,,,
08-03-2026 03:00,Seattle Kraken,Ottawa Senators,,,
08-03-2026 18:00,Colorado Avalanche,Minnesota Wild,,,
08-03-2026 20:30,Pittsburgh Penguins,Boston Bruins,,,
08-03-2026 22:00,Buffalo Sabres,Tampa Bay Lightning,,,
08-03-2026 22:00,Dallas Stars,Chicago Blackhawks,,,
08-03-2026 23:00,New Jersey Devils,Detroit Red Wings,,,
09-03-2026 01:00,Anaheim Ducks,St. Louis Blues,,,
09-03-2026 01:30,Vegas Golden Knights,Edmonton Oilers,,,
09-03-2026 23:00,Philadelphia Flyers,New York Rangers,,,
09-03-2026 23:00,Washington Capitals,Calgary Flames,,,
10-03-2026 00:30,Chicago Blackhawks,Utah Hockey Club,,,
10-03-2026 01:00,Vancouver Canucks,Ottawa Senators,,,
10-03-2026 23:00,Boston Bruins,Los Angeles Kings,,,
10-03-2026 23:00,Buffalo Sabres,San Jose Sharks,,,
10-03-2026 23:00,Montréal Canadiens,Toronto Maple Leafs,,,
10-03-2026 23:00,Tampa Bay Lightning,Columbus Blue Jackets,,,
10-03-2026 23:00,Florida Panthers,Detroit Red Wings,,,
10-03-2026 23:00,New York Rangers,Calgary Flames,,,
10-03-2026 23:00,Carolina Hurricanes,Pittsburgh Penguins,,,
10-03-2026 23:30,St. Louis Blues,New York Islanders,,,
11-03-2026 00:00,Dallas Stars,Vegas Golden Knights,,,
11-03-2026 00:00,Minnesota Wild,Utah Hockey Club,,,
11-03-2026 00:30,Winnipeg Jets,Anaheim Ducks,,,
11-03-2026 02:00,Colorado Avalanche,Edmonton Oilers,,,
11-03-2026 02:00,Seattle Kraken,Nashville Predators,,,
11-03-2026 23:30,Ottawa Senators,Montréal Canadiens,,,
11-03-2026 23:30,Philadelphia Flyers,Washington Capitals,,,
12-03-2026 23:00,Boston Bruins,San Jose Sharks,,,
12-03-2026 23:00,Buffalo Sabres,Washington Capitals,,,
12-03-2026 23:00,Toronto Maple Leafs,Anaheim Ducks,,,
12-03-2026 23:00,Tampa Bay Lightning,Detroit Red Wings,,,
12-03-2026 23:00,Florida Panthers,Columbus Blue Jackets,,,
12-03-2026 23:00,New Jersey Devils,Calgary Flames,,,
12-03-2026 23:00,Carolina Hurricanes,St. Louis Blues,,,
13-03-2026 00:00,Dallas Stars,Edmonton Oilers,,,
13-03-2026 00:00,Minnesota Wild,Philadelphia Flyers,,,
13-03-2026 00:00,Winnipeg Jets,New York Rangers,,,
13-03-2026 01:00,Utah Hockey Club,Chicago Blackhawks,,,
13-03-2026 02:00,Vancouver Canucks,Nashville Predators,,,
13-03-2026 02:00,Vegas Golden Knights,Pittsburgh Penguins,,,
13-03-2026 02:00,Seattle Kraken,Colorado Avalanche,,,
13-03-2026 23:00,New York Islanders,Los Angeles Kings,,,
14-03-2026 00:00,St. Louis Blues,Edmonton Oilers,,,
14-03-2026 17:00,Ottawa Senators,Anaheim Ducks,,,
14-03-2026 19:00,Washington Capitals,Boston Bruins,,,
14-03-2026 20:00,Winnipeg Jets,Colorado Avalanche,,,
14-03-2026 22:00,Minnesota Wild,New York Rangers,,,
14-03-2026 23:00,Buffalo Sabres,Toronto Maple Leafs,,,
14-03-2026 23:00,Montréal Canadiens,San Jose Sharks,,,
14-03-2026 23:00,Tampa Bay Lightning,Carolina Hurricanes,,,
14-03-2026 23:00,New Jersey Devils,Los Angeles Kings,,,
14-03-2026 23:00,New York Islanders,Calgary Flames,,,
14-03-2026 23:00,Philadelphia Flyers,Columbus Blue Jackets,,,
15-03-2026 00:00,Dallas Stars,Detroit Red Wings,,,
15-03-2026 01:00,Utah Hockey Club,Pittsburgh Penguins,,,
15-03-2026 02:00,Vancouver Canucks,Seattle Kraken,,,
15-03-2026 02:00,Vegas Golden Knights,Chicago Blackhawks,,,
15-03-2026 19:00,Winnipeg Jets,St. Louis Blues,,,
15-03-2026 21:00,Ottawa Senators,San Jose Sharks,,,
15-03-2026 23:00,Montréal Canadiens,Anaheim Ducks,,,
15-03-2026 23:30,Minnesota Wild,Toronto Maple Leafs,,,
16-03-2026 00:00,Edmonton Oilers,Nashville Predators,,,
16-03-2026 00:00,Seattle Kraken,Florida Panthers,,,
16-03-2026 23:00,Detroit Red Wings,Calgary Flames,,,
16-03-2026 23:00,New Jersey Devils,Boston Bruins,,,
16-03-2026 23:00,New York Rangers,Los Angeles Kings,,,
17-03-2026 00:00,Dallas Stars,Utah Hockey Club,,,
17-03-2026 01:30,Colorado Avalanche,Pittsburgh Penguins,,,
17-03-2026 23:00,Toronto Maple Leafs,New York Islanders,,,
17-03-2026 23:00,Montréal Canadiens,Boston Bruins,,,
17-03-2026 23:00,Columbus Blue Jackets,Carolina Hurricanes,,,
18-03-2026 00:00,Winnipeg Jets,Nashville Predators,,,
18-03-2026 00:30,Chicago Blackhawks,Minnesota Wild,,,
18-03-2026 01:00,Edmonton Oilers,San Jose Sharks,,,
18-03-2026 02:00,Vancouver Canucks,Florida Panthers,,,
18-03-2026 02:00,Vegas Golden Knights,Buffalo Sabres,,,
18-03-2026 02:00,Seattle Kraken,Tampa Bay Lightning,,,
18-03-2026 23:00,New York Rangers,New Jersey Devils,,,
18-03-2026 23:00,Carolina Hurricanes,Pittsburgh Penguins,,,
18-03-2026 23:30,Washington Capitals,Ottawa Senators,,,
19-03-2026 01:30,Colorado Avalanche,Dallas Stars,,,
19-03-2026 01:30,Calgary Flames,St. Louis Blues,,,
19-03-2026 02:00,Anaheim Ducks,Philadelphia Flyers,,,
19-03-2026 23:00,Boston Bruins,Winnipeg Jets,,,
19-03-2026 23:00,Ottawa Senators,New York Islanders,,,
19-03-2026 23:00,Detroit Red Wings,Montréal Canadiens,,,
19-03-2026 23:00,Columbus Blue Jackets,New York Rangers,,,
20-03-2026 00:00,Nashville Predators,Seattle Kraken,,,
20-03-2026 00:00,Minnesota Wild,Chicago Blackhawks,,,
20-03-2026 01:00,Edmonton Oilers,Florida Panthers,,,
20-03-2026 02:00,Vancouver Canucks,Tampa Bay Lightning,,,
20-03-2026 02:00,Vegas Golden Knights,Utah Hockey Club,,,
20-03-2026 02:00,San Jose Sharks,Buffalo Sabres,,,
20-03-2026 02:30,Los Angeles Kings,Philadelphia Flyers,,,
20-03-2026 23:00,Toronto Maple Leafs,Carolina Hurricanes,,,
20-03-2026 23:00,Washington Capitals,New Jersey Devils,,,
21-03-2026 00:30,Chicago Blackhawks,Colorado Avalanche,,,
21-03-2026 01:00,Calgary Flames,Florida Panthers,,,
21-03-2026 02:00,Utah Hockey Club,Anaheim Ducks,,,
21-03-2026 17:00,Pittsburgh Penguins,Winnipeg Jets,,,
21-03-2026 18:00,Nashville Predators,Vegas Golden Knights,,,
21-03-2026 20:00,Minnesota Wild,Dallas Stars,,,
21-03-2026 20:00,Los Angeles Kings,Buffalo Sabres,,,
21-03-2026 20:00,San Jose Sharks,Philadelphia Flyers,,,
21-03-2026 21:00,Columbus Blue Jackets,Seattle Kraken,,,
21-03-2026 23:00,Montréal Canadiens,New York Islanders,,,
21-03-2026 23:00,Ottawa Senators,Toronto Maple Leafs,,,
21-03-2026 23:00,Vancouver Canucks,St. Louis Blues,,,
22-03-2026 00:00,Detroit Red Wings,Boston Bruins,,,
22-03-2026 02:00,Edmonton Oilers,Tampa Bay Lightning,,,
22-03-2026 16:00,New York Rangers,Winnipeg Jets,,,
22-03-2026 16:30,Washington Capitals,Colorado Avalanche,,,
22-03-2026 19:00,Pittsburgh Penguins,Carolina Hurricanes,,,
22-03-2026 19:00,Chicago Blackhawks,Nashville Predators,,,
22-03-2026 23:00,New York Islanders,Columbus Blue Jackets,,,
22-03-2026 23:00,Dallas Stars,Vegas Golden Knights,,,
23-03-2026 00:00,Calgary Flames,Tampa Bay Lightning,,,
23-03-2026 00:00,Anaheim Ducks,Buffalo Sabres,,,
23-03-2026 01:00,Utah Hockey Club,Los Angeles Kings,,,
23-03-2026 23:30,New York Rangers,Ottawa Senators,,,
24-03-2026 23:00,Boston Bruins,Toronto Maple Leafs,,,
24-03-2026 23:00,Montréal Canadiens,Carolina Hurricanes,,,
24-03-2026 23:00,Detroit Red Wings,Ottawa Senators,,,
24-03-2026 23:00,Florida Panthers,Seattle Kraken,,,
24-03-2026 23:00,New York Islanders,Chicago Blackhawks,,,
24-03-2026 23:00,Philadelphia Flyers,Columbus Blue Jackets,,,
24-03-2026 23:00,Pittsburgh Penguins,Colorado Avalanche,,,
24-03-2026 23:30,Tampa Bay Lightning,Minnesota Wild,,,
25-03-2026 00:00,St. Louis Blues,Washington Capitals,,,
25-03-2026 00:00,Nashville Predators,San Jose Sharks,,,
25-03-2026 00:00,Dallas Stars,New Jersey Devils,,,
25-03-2026 00:00,Winnipeg Jets,Vegas Golden Knights,,,
25-03-2026 01:00,Utah Hockey Club,Edmonton Oilers,,,
25-03-2026 01:00,Calgary Flames,Los Angeles Kings,,,
25-03-2026 02:00,Vancouver Canucks,Anaheim Ducks,,,
25-03-2026 23:00,Buffalo Sabres,Boston Bruins,,,
25-03-2026 23:30,Toronto Maple Leafs,New York Rangers,,,
26-03-2026 23:00,Montréal Canadiens,Columbus Blue Jackets,,,
26-03-2026 23:00,Ottawa Senators,Pittsburgh Penguins,,,
26-03-2026 23:00,Tampa Bay Lightning,Seattle Kraken,,,
26-03-2026 23:00,Florida Panthers,Minnesota Wild,,,
26-03-2026 23:00,New York Islanders,Dallas Stars,,,
26-03-2026 23:00,Philadelphia Flyers,Chicago Blackhawks,,,
27-03-2026 00:00,St. Louis Blues,San Jose Sharks,,,
27-03-2026 00:00,Nashville Predators,New Jersey Devils,,,
27-03-2026 00:00,Winnipeg Jets,Colorado Avalanche,,,
27-03-2026 01:00,Utah Hockey Club,Washington Capitals,,,
27-03-2026 01:00,Calgary Flames,Anaheim Ducks,,,
27-03-2026 01:30,Vegas Golden Knights,Edmonton Oilers,,,
27-03-2026 02:00,Vancouver Canucks,Los Angeles Kings,,,
27-03-2026 23:00,Buffalo Sabres,Detroit Red Wings,,,
27-03-2026 23:00,New York Rangers,Chicago Blackhawks,,,
28-03-2026 17:00,Tampa Bay Lightning,Ottawa Senators,,,
28-03-2026 17:00,New York Islanders,Florida Panthers,,,
28-03-2026 19:30,Edmonton Oilers,Anaheim Ducks,,,
28-03-2026 21:00,Boston Bruins,Minnesota Wild,,,
28-03-2026 21:00,Pittsburgh Penguins,Dallas Stars,,,
28-03-2026 21:00,Carolina Hurricanes,New Jersey Devils,,,
28-03-2026 21:00,Columbus Blue Jackets,San Jose Sharks,,,
28-03-2026 21:30,Buffalo Sabres,Seattle Kraken,,,
28-03-2026 23:00,St. Louis Blues,Toronto Maple Leafs,,,
28-03-2026 23:00,Nashville Predators,Montréal Canadiens,,,
28-03-2026 23:00,Colorado Avalanche,Winnipeg Jets,,,
29-03-2026 00:00,Detroit Red Wings,Philadelphia Flyers,,,
29-03-2026 01:00,Los Angeles Kings,Utah Hockey Club,,,
29-03-2026 02:00,Calgary Flames,Vancouver Canucks,,,
29-03-2026 02:30,Vegas Golden Knights,Washington Capitals,,,
29-03-2026 17:00,New York Rangers,Florida Panthers,,,
29-03-2026 21:00,Tampa Bay Lightning,Nashville Predators,,,
29-03-2026 21:00,Carolina Hurricanes,Montréal Canadiens,,,
29-03-2026 21:00,Columbus Blue Jackets,Boston Bruins,,,
29-03-2026 23:00,New Jersey Devils,Chicago Blackhawks,,,
29-03-2026 23:00,Philadelphia Flyers,Dallas Stars,,,
30-03-2026 23:00,New York Islanders,Pittsburgh Penguins,,,
31-03-2026 00:30,Colorado Avalanche,Calgary Flames,,,
31-03-2026 02:00,Vegas Golden Knights,Vancouver Canucks,,,
31-03-2026 02:00,Anaheim Ducks,Toronto Maple Leafs,,,
31-03-2026 02:00,San Jose Sharks,St. Louis Blues,,,
31-03-2026 23:00,Boston Bruins,Dallas Stars,,,
31-03-2026 23:00,Buffalo Sabres,New York Islanders,,,
31-03-2026 23:00,Tampa Bay Lightning,Montréal Canadiens,,,
31-03-2026 23:00,Florida Panthers,Ottawa Senators,,,
31-03-2026 23:00,New York Rangers,New Jersey Devils,,,
31-03-2026 23:00,Pittsburgh Penguins,Detroit Red Wings,,,
31-03-2026 23:00,Washington Capitals,Philadelphia Flyers,,,
31-03-2026 23:00,Columbus Blue Jackets,Carolina Hurricanes,,,
01-04-2026 00:30,Chicago Blackhawks,Winnipeg Jets,,,
01-04-2026 01:00,Edmonton Oilers,Seattle Kraken,,,
02-04-2026 00:30,Colorado Avalanche,Vancouver Canucks,,,
02-04-2026 01:00,Los Angeles Kings,St. Louis Blues,,,
02-04-2026 02:00,San Jose Sharks,Anaheim Ducks,,,
02-04-2026 23:00,Ottawa Senators,Buffalo Sabres,,,
02-04-2026 23:00,Tampa Bay Lightning,Pittsburgh Penguins,,,
02-04-2026 23:00,Florida Panthers,Boston Bruins,,,
02-04-2026 23:00,New Jersey Devils,Washington Capitals,,,
02-04-2026 23:00,New York Rangers,Montréal Canadiens,,,
02-04-2026 23:00,Philadelphia Flyers,Detroit Red Wings,,,
02-04-2026 23:00,Carolina Hurricanes,Columbus Blue Jackets,,,
03-04-2026 00:00,Dallas Stars,Winnipeg Jets,,,
03-04-2026 00:00,Minnesota Wild,Vancouver Canucks,,,
03-04-2026 01:00,Edmonton Oilers,Chicago Blackhawks,,,
03-04-2026 02:00,Vegas Golden Knights,Calgary Flames,,,
03-04-2026 02:00,San Jose Sharks,Toronto Maple Leafs,,,
03-04-2026 02:00,Seattle Kraken,Utah Hockey Club,,,
03-04-2026 02:30,Los Angeles Kings,Nashville Predators,,,
03-04-2026 23:00,New York Islanders,Philadelphia Flyers,,,
04-04-2026 02:00,Anaheim Ducks,St. Louis Blues,,,
04-04-2026 16:30,New York Rangers,Detroit Red Wings,,,
04-04-2026 17:00,Ottawa Senators,Minnesota Wild,,,
04-04-2026 19:00,Dallas Stars,Colorado Avalanche,,,
04-04-2026 21:00,Tampa Bay Lightning,Boston Bruins,,,
04-04-2026 21:00,Pittsburgh Penguins,Florida Panthers,,,
04-04-2026 23:00,New Jersey Devils,Montréal Canadiens,,,
04-04-2026 23:00,Washington Capitals,Buffalo Sabres,,,
04-04-2026 23:00,Carolina Hurricanes,New York Islanders,,,
04-04-2026 23:00,Columbus Blue Jackets,Winnipeg Jets,,,
04-04-2026 23:00,Vancouver Canucks,Utah Hockey Club,,,
04-04-2026 23:00,Los Angeles Kings,Toronto Maple Leafs,,,
05-04-2026 02:00,Edmonton Oilers,Vegas Golden Knights,,,
05-04-2026 02:00,Anaheim Ducks,Calgary Flames,,,
05-04-2026 02:00,San Jose Sharks,Nashville Predators,,,
05-04-2026 02:00,Seattle Kraken,Chicago Blackhawks,,,
05-04-2026 17:00,Detroit Red Wings,Minnesota Wild,,,
05-04-2026 19:00,Pittsburgh Penguins,Florida Panthers,,,
05-04-2026 19:30,Philadelphia Flyers,Boston Bruins,,,
05-04-2026 21:00,Ottawa Senators,Carolina Hurricanes,,,
05-04-2026 23:00,Montréal Canadiens,New Jersey Devils,,,
05-04-2026 23:00,New York Rangers,Washington Capitals,,,
06-04-2026 01:30,Colorado Avalanche,St. Louis Blues,,,
06-04-2026 23:00,Buffalo Sabres,Tampa Bay Lightning,,,
06-04-2026 23:30,Winnipeg Jets,Seattle Kraken,,,
07-04-2026 02:00,San Jose Sharks,Chicago Blackhawks,,,
07-04-2026 02:30,Los Angeles Kings,Nashville Predators,,,
07-04-2026 23:00,Montréal Canadiens,Florida Panthers,,,
07-04-2026 23:00,Ottawa Senators,Tampa Bay Lightning,,,
07-04-2026 23:00,Detroit Red Wings,Columbus Blue Jackets,,,
07-04-2026 23:00,New Jersey Devils,Philadelphia Flyers,,,
07-04-2026 23:00,Carolina Hurricanes,Boston Bruins,,,
08-04-2026 00:00,St. Louis Blues,Colorado Avalanche,,,
08-04-2026 00:00,Dallas Stars,Calgary Flames,,,
08-04-2026 00:00,Minnesota Wild,Seattle Kraken,,,
08-04-2026 01:30,Utah Hockey Club,Edmonton Oilers,,,
08-04-2026 02:00,Vancouver Canucks,Vegas Golden Knights,,,
08-04-2026 02:00,Anaheim Ducks,Nashville Predators,,,
08-04-2026 23:00,New York Rangers,Buffalo Sabres,,,
08-04-2026 23:30,Toronto Maple Leafs,Washington Capitals,,,
09-04-2026 02:30,San Jose Sharks,Edmonton Oilers,,,
09-04-2026 23:00,Buffalo Sabres,Columbus Blue Jackets,,,
09-04-2026 23:00,Montréal Canadiens,Tampa Bay Lightning,,,
09-04-2026 23:00,Ottawa Senators,Florida Panthers,,,
09-04-2026 23:00,Detroit Red Wings,Philadelphia Flyers,,,
09-04-2026 23:00,New Jersey Devils,Pittsburgh Penguins,,,
09-04-2026 23:00,New York Islanders,Toronto Maple Leafs,,,
10-04-2026 00:00,St. Louis Blues,Winnipeg Jets,,,
10-04-2026 00:00,Dallas Stars,Minnesota Wild,,,
10-04-2026 00:30,Chicago Blackhawks,Carolina Hurricanes,,,
10-04-2026 01:00,Colorado Avalanche,Calgary Flames,,,
10-04-2026 01:00,Utah Hockey Club,Nashville Predators,,,
