Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
21/04/2021,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,6,3
21/04/2021,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,1
21/04/2021,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,5,4
22/04/2021,Arizona Coyotes,Minnesota Wild,Minnesota Wild,1,4
22/04/2021,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,5,2
22/04/2021,Edmonton Oilers,Montréal Canadiens,Montréal Canadiens,3,4
22/04/2021,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,2,3
22/04/2021,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,3,5
22/04/2021,Buffalo Sabres,Boston Bruins,Boston Bruins,1,5
22/04/2021,New York Islanders,Washington Capitals,Washington Capitals,0,1
22/04/2021,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,3,1
22/04/2021,Florida Panthers,Carolina Hurricanes,Carolina Hurricanes,2,4
22/04/2021,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,5,1
22/04/2021,Detroit Red Wings,Dallas Stars,Detroit Red Wings,7,3
23/04/2021,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,2,4
23/04/2021,Vancouver Canucks,Ottawa Senators,Ottawa Senators,0,3
23/04/2021,Buffalo Sabres,Boston Bruins,Buffalo Sabres,6,4
23/04/2021,New York Rangers,Philadelphia Flyers,New York Rangers,4,1
24/04/2021,Chicago Blackhawks,Nashville Predators,Nashville Predators,1,3
24/04/2021,Calgary Flames,Montréal Canadiens,Calgary Flames,4,2
24/04/2021,Los Angeles Kings,Minnesota Wild,Minnesota Wild,2,4
24/04/2021,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,4,2
24/04/2021,St. Louis Blues,Colorado Avalanche,St. Louis Blues,5,3
24/04/2021,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,1,4
24/04/2021,Calgary Flames,Montréal Canadiens,Calgary Flames,5,2
24/04/2021,New York Islanders,Washington Capitals,Washington Capitals,3,6
24/04/2021,Florida Panthers,Carolina Hurricanes,Florida Panthers,4,3
24/04/2021,Detroit Red Wings,Dallas Stars,Dallas Stars,1,2
25/04/2021,Anaheim Ducks,Vegas Golden Knights,Vegas Golden Knights,1,5
25/04/2021,San Jose Sharks,Minnesota Wild,Minnesota Wild,3,6
25/04/2021,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,4,2
25/04/2021,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,0,4
25/04/2021,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,1,0
25/04/2021,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,4,3
25/04/2021,New York Rangers,Buffalo Sabres,New York Rangers,6,3
25/04/2021,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,4,3
26/04/2021,Calgary Flames,Montréal Canadiens,Montréal Canadiens,1,2
26/04/2021,St. Louis Blues,Colorado Avalanche,St. Louis Blues,4,1
26/04/2021,Ottawa Senators,Vancouver Canucks,Ottawa Senators,2,1
26/04/2021,Dallas Stars,Carolina Hurricanes,Dallas Stars,4,3
27/04/2021,Nashville Predators,Florida Panthers,Nashville Predators,4,1
27/04/2021,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,1,6
27/04/2021,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,1
27/04/2021,San Jose Sharks,Arizona Coyotes,San Jose Sharks,6,4
27/04/2021,Washington Capitals,New York Islanders,Washington Capitals,1,0
27/04/2021,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,6,4
27/04/2021,New York Rangers,Buffalo Sabres,New York Rangers,3,1
27/04/2021,Pittsburgh Penguins,Boston Bruins,Boston Bruins,1,3
27/04/2021,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,1,0
28/04/2021,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,4,7
28/04/2021,Nashville Predators,Florida Panthers,Florida Panthers,4,7
28/04/2021,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,1,5
28/04/2021,Ottawa Senators,Vancouver Canucks,Ottawa Senators,6,3
28/04/2021,Minnesota Wild,St. Louis Blues,St. Louis Blues,3,4
29/04/2021,Montréal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,1,4
29/04/2021,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,1,3
29/04/2021,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,5,2
29/04/2021,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,2,3
29/04/2021,San Jose Sharks,Arizona Coyotes,San Jose Sharks,4,2
29/04/2021,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,3,0
29/04/2021,Boston Bruins,Buffalo Sabres,Boston Bruins,5,2
29/04/2021,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,5,3
29/04/2021,New York Rangers,New York Islanders,New York Islanders,0,4
29/04/2021,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,4,5
29/04/2021,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,3,1
29/04/2021,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,4,1
30/04/2021,Minnesota Wild,St. Louis Blues,St. Louis Blues,4,5
30/04/2021,Chicago Blackhawks,Florida Panthers,Florida Panthers,3,4
30/04/2021,Edmonton Oilers,Calgary Flames,Calgary Flames,1,3
30/04/2021,Montréal Canadiens,Winnipeg Jets,Montréal Canadiens,5,3
01/05/2021,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,3,0
01/05/2021,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,3,0
01/05/2021,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,1,2
01/05/2021,Boston Bruins,Buffalo Sabres,Boston Bruins,6,2
01/05/2021,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,1,0
01/05/2021,New York Islanders,New York Rangers,New York Islanders,3,0
01/05/2021,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,1,4
01/05/2021,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,0,3
01/05/2021,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,2,1
01/05/2021,Montréal Canadiens,Ottawa Senators,Montréal Canadiens,3,2
01/05/2021,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,5,1
02/05/2021,Minnesota Wild,St. Louis Blues,Minnesota Wild,4,3
02/05/2021,Chicago Blackhawks,Florida Panthers,Florida Panthers,4,5
02/05/2021,Nashville Predators,Dallas Stars,Nashville Predators,1,0
02/05/2021,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,4,3
02/05/2021,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,1
02/05/2021,Arizona Coyotes,Vegas Golden Knights,Vegas Golden Knights,2,3
02/05/2021,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,6,2
02/05/2021,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,1,2
03/05/2021,Florida Panthers,Dallas Stars,Florida Panthers,5,4
03/05/2021,Buffalo Sabres,New York Islanders,Buffalo Sabres,4,2
03/05/2021,New Jersey Devils,Boston Bruins,Boston Bruins,0,3
03/05/2021,New York Rangers,Washington Capitals,Washington Capitals,3,6
03/05/2021,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,7,2
03/05/2021,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,5,2
03/05/2021,Columbus Blue Jackets,Nashville Predators,Nashville Predators,3,4
03/05/2021,Montréal Canadiens,Toronto Maple Leafs,Montréal Canadiens,3,2
03/05/2021,Ottawa Senators,Winnipeg Jets,Ottawa Senators,2,1
04/05/2021,St. Louis Blues,Anaheim Ducks,St. Louis Blues,3,1
04/05/2021,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,6,5
04/05/2021,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,2,3
04/05/2021,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,3,5
04/05/2021,San Jose Sharks,Colorado Avalanche,Colorado Avalanche,4,5
04/05/2021,Buffalo Sabres,New York Islanders,Buffalo Sabres,4,3
04/05/2021,New Jersey Devils,Boston Bruins,New Jersey Devils,4,3
04/05/2021,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,3,7
04/05/2021,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,6,3
05/05/2021,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,1,4
05/05/2021,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,6,2
05/05/2021,Ottawa Senators,Montréal Canadiens,Ottawa Senators,5,1
05/05/2021,New York Rangers,Washington Capitals,Washington Capitals,2,4
05/05/2021,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,4,2
06/05/2021,St. Louis Blues,Anaheim Ducks,Anaheim Ducks,2,3
06/05/2021,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,2,3
06/05/2021,Calgary Flames,Winnipeg Jets,Winnipeg Jets,0,4
06/05/2021,San Jose Sharks,Colorado Avalanche,San Jose Sharks,3,2
06/05/2021,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,2,4
06/05/2021,Carolina Hurricanes,Chicago Blackhawks,Chicago Blackhawks,1,2
06/05/2021,Boston Bruins,New York Rangers,Boston Bruins,4,0
06/05/2021,New York Islanders,New Jersey Devils,New Jersey Devils,1,2
06/05/2021,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,8,4
06/05/2021,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,5,2
07/05/2021,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,3,6
07/05/2021,Tampa Bay Lightning,Dallas Stars,Dallas Stars,2,5
07/05/2021,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,2,4
07/05/2021,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,2,5
08/05/2021,Minnesota Wild,Anaheim Ducks,Minnesota Wild,4,3
08/05/2021,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,4,3
08/05/2021,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,2,3
08/05/2021,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,2,5
08/05/2021,Boston Bruins,New York Rangers,New York Rangers,4,5
08/05/2021,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,1,0
08/05/2021,Winnipeg Jets,Ottawa Senators,Ottawa Senators,2,4
08/05/2021,New York Islanders,New Jersey Devils,New York Islanders,5,1
08/05/2021,Washington Capitals,Philadelphia Flyers,Washington Capitals,2,1
08/05/2021,Florida Panthers,Tampa Bay Lightning,Florida Panthers,5,1
08/05/2021,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,5,4
08/05/2021,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,3,2
09/05/2021,Nashville Predators,Carolina Hurricanes,Nashville Predators,3,1
09/05/2021,Minnesota Wild,Anaheim Ducks,Minnesota Wild,4,3
09/05/2021,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,4,3
09/05/2021,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,4,1
09/05/2021,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,2,3
09/05/2021,San Jose Sharks,Arizona Coyotes,Arizona Coyotes,4,5
09/05/2021,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,4,2
10/05/2021,Calgary Flames,Ottawa Senators,Calgary Flames,6,1
10/05/2021,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,4,2
10/05/2021,Montréal Canadiens,Edmonton Oilers,Edmonton Oilers,3,4
10/05/2021,Boston Bruins,New York Islanders,Boston Bruins,3,2
10/05/2021,Florida Panthers,Tampa Bay Lightning,Florida Panthers,4,0
11/05/2021,Winnipeg Jets,Vancouver Canucks,Vancouver Canucks,1,3
11/05/2021,Nashville Predators,Carolina Hurricanes,Nashville Predators,5,0
11/05/2021,Chicago Blackhawks,Dallas Stars,Dallas Stars,4,5
11/05/2021,Los Angeles Kings,St. Louis Blues,St. Louis Blues,1,2
11/05/2021,Vegas Golden Knights,Colorado Avalanche,Colorado Avalanche,1,2
11/05/2021,Washington Capitals,Boston Bruins,Washington Capitals,2,1
12/05/2021,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,5,0
12/05/2021,Montréal Canadiens,Edmonton Oilers,Edmonton Oilers,3,4
13/05/2021,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,4,3
13/05/2021,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,0,6
13/05/2021,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,6,0
13/05/2021,St. Louis Blues,Minnesota Wild,St. Louis Blues,4,0
14/05/2021,St. Louis Blues,Minnesota Wild,St. Louis Blues,7,3
14/05/2021,Calgary Flames,Vancouver Canucks,Calgary Flames,4,1
14/05/2021,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,5,1
15/05/2021,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,4,2
15/05/2021,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,1,4
17/05/2021,Vancouver Canucks,Calgary Flames,Calgary Flames,5,6
18/05/2021,Vancouver Canucks,Calgary Flames,Vancouver Canucks,4,2
19/05/2021,Calgary Flames,Vancouver Canucks,Calgary Flames,6,2
