Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
30/11/2022,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,2,3
30/11/2022,Montréal Canadiens,San Jose Sharks,San Jose Sharks,0,4
30/11/2022,Boston Bruins,Tampa Bay Lightning,Boston Bruins,3,1
30/11/2022,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,3,1
30/11/2022,Nashville Predators,Anaheim Ducks,Nashville Predators,2,1
30/11/2022,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,5,0
30/11/2022,Calgary Flames,Florida Panthers,Calgary Flames,6,2
30/11/2022,Vancouver Canucks,Washington Capitals,Washington Capitals,1,5
30/11/2022,Los Angeles Kings,Seattle Kraken,Seattle Kraken,8,9
01/12/2022,Detroit Red Wings,Buffalo Sabres,Buffalo Sabres,4,5
01/12/2022,Ottawa Senators,New York Rangers,New York Rangers,1,3
01/12/2022,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,3,1
01/12/2022,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,4,5
02/12/2022,Buffalo Sabres,Colorado Avalanche,Colorado Avalanche,4,6
02/12/2022,New Jersey Devils,Nashville Predators,Nashville Predators,3,4
02/12/2022,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,1,4
02/12/2022,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,4,3
02/12/2022,St. Louis Blues,Carolina Hurricanes,Carolina Hurricanes,4,6
02/12/2022,Minnesota Wild,Edmonton Oilers,Minnesota Wild,5,3
02/12/2022,Dallas Stars,Anaheim Ducks,Dallas Stars,5,0
02/12/2022,Calgary Flames,Montréal Canadiens,Montréal Canadiens,1,2
02/12/2022,Vancouver Canucks,Florida Panthers,Florida Panthers,1,5
02/12/2022,Seattle Kraken,Washington Capitals,Seattle Kraken,3,2
02/12/2022,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,5,3
03/12/2022,New York Rangers,Ottawa Senators,Ottawa Senators,2,3
03/12/2022,New York Islanders,Nashville Predators,Nashville Predators,1,4
03/12/2022,Winnipeg Jets,Columbus Blue Jackets,Columbus Blue Jackets,1,4
03/12/2022,Minnesota Wild,Anaheim Ducks,Minnesota Wild,5,4
04/12/2022,Edmonton Oilers,Montréal Canadiens,Edmonton Oilers,5,3
04/12/2022,Boston Bruins,Colorado Avalanche,Boston Bruins,5,1
04/12/2022,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,2,3
04/12/2022,Ottawa Senators,San Jose Sharks,Ottawa Senators,5,2
04/12/2022,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,6,2
04/12/2022,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,4,3
04/12/2022,Detroit Red Wings,Vegas Golden Knights,Vegas Golden Knights,1,4
04/12/2022,New York Rangers,Chicago Blackhawks,Chicago Blackhawks,2,5
04/12/2022,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,3,2
04/12/2022,Seattle Kraken,Florida Panthers,Florida Panthers,1,5
04/12/2022,Calgary Flames,Washington Capitals,Calgary Flames,5,2
04/12/2022,Los Angeles Kings,Carolina Hurricanes,Carolina Hurricanes,2,4
04/12/2022,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,5,2
04/12/2022,Dallas Stars,Minnesota Wild,Minnesota Wild,5,6
04/12/2022,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,2,4
05/12/2022,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,6,3
05/12/2022,New York Islanders,Chicago Blackhawks,New York Islanders,3,0
06/12/2022,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,5,3
06/12/2022,New York Rangers,St. Louis Blues,New York Rangers,6,4
06/12/2022,Boston Bruins,Vegas Golden Knights,Vegas Golden Knights,3,4
06/12/2022,Edmonton Oilers,Washington Capitals,Washington Capitals,2,3
06/12/2022,Calgary Flames,Arizona Coyotes,Calgary Flames,3,2
06/12/2022,Vancouver Canucks,Montréal Canadiens,Vancouver Canucks,7,6
07/12/2022,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,3,0
07/12/2022,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,4,1
07/12/2022,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,2,4
07/12/2022,Ottawa Senators,Los Angeles Kings,Los Angeles Kings,2,5
07/12/2022,New York Islanders,St. Louis Blues,St. Louis Blues,4,7
07/12/2022,Winnipeg Jets,Florida Panthers,Winnipeg Jets,5,2
07/12/2022,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,0,4
07/12/2022,Anaheim Ducks,Carolina Hurricanes,Anaheim Ducks,4,3
07/12/2022,Seattle Kraken,Montréal Canadiens,Montréal Canadiens,2,4
08/12/2022,Philadelphia Flyers,Washington Capitals,Washington Capitals,1,4
08/12/2022,Columbus Blue Jackets,Buffalo Sabres,Buffalo Sabres,4,9
08/12/2022,Calgary Flames,Minnesota Wild,Calgary Flames,5,3
08/12/2022,Colorado Avalanche,Boston Bruins,Boston Bruins,0,4
08/12/2022,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,8,2
08/12/2022,Vegas Golden Knights,New York Rangers,New York Rangers,1,5
08/12/2022,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,5,6
09/12/2022,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,5,0
09/12/2022,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,5,2
09/12/2022,Florida Panthers,Detroit Red Wings,Florida Panthers,5,1
09/12/2022,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,2,5
09/12/2022,Dallas Stars,Ottawa Senators,Dallas Stars,4,3
10/12/2022,Columbus Blue Jackets,Calgary Flames,Columbus Blue Jackets,3,1
10/12/2022,New Jersey Devils,New York Islanders,New York Islanders,4,6
10/12/2022,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,3,4
10/12/2022,Washington Capitals,Seattle Kraken,Washington Capitals,4,1
10/12/2022,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,1,3
10/12/2022,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,5,2
10/12/2022,Colorado Avalanche,New York Rangers,New York Rangers,1,2
10/12/2022,Arizona Coyotes,Boston Bruins,Arizona Coyotes,4,3
10/12/2022,Vegas Golden Knights,Philadelphia Flyers,Vegas Golden Knights,2,1
10/12/2022,Anaheim Ducks,San Jose Sharks,San Jose Sharks,1,6
10/12/2022,Nashville Predators,Ottawa Senators,Ottawa Senators,2,3
10/12/2022,Dallas Stars,Detroit Red Wings,Dallas Stars,3,2
10/12/2022,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,4,1
11/12/2022,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,3,1
11/12/2022,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,5,4
11/12/2022,Montréal Canadiens,Los Angeles Kings,Los Angeles Kings,2,4
11/12/2022,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,0,3
11/12/2022,Vancouver Canucks,Minnesota Wild,Minnesota Wild,0,3
11/12/2022,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,2,3
11/12/2022,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,6,5
11/12/2022,Florida Panthers,Seattle Kraken,Seattle Kraken,2,5
12/12/2022,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,5,4
12/12/2022,Winnipeg Jets,Washington Capitals,Washington Capitals,2,5
12/12/2022,Vegas Golden Knights,Boston Bruins,Boston Bruins,1,3
13/12/2022,Montréal Canadiens,Calgary Flames,Montréal Canadiens,2,1
13/12/2022,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,2,1
13/12/2022,New York Rangers,New Jersey Devils,New York Rangers,4,3
13/12/2022,Ottawa Senators,Anaheim Ducks,Ottawa Senators,3,0
13/12/2022,Minnesota Wild,Edmonton Oilers,Minnesota Wild,2,1
13/12/2022,St. Louis Blues,Nashville Predators,St. Louis Blues,1,0
14/12/2022,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,7,0
14/12/2022,Florida Panthers,Columbus Blue Jackets,Florida Panthers,4,0
14/12/2022,New Jersey Devils,Dallas Stars,Dallas Stars,1,4
14/12/2022,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,6,0
14/12/2022,Boston Bruins,New York Islanders,Boston Bruins,4,3
14/12/2022,Tampa Bay Lightning,Seattle Kraken,Tampa Bay Lightning,6,2
14/12/2022,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,0,1
14/12/2022,Nashville Predators,Edmonton Oilers,Edmonton Oilers,3,6
14/12/2022,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,5,6
14/12/2022,Chicago Blackhawks,Washington Capitals,Washington Capitals,3,7
14/12/2022,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,3,2
14/12/2022,San Jose Sharks,Arizona Coyotes,San Jose Sharks,3,2
15/12/2022,Ottawa Senators,Montréal Canadiens,Ottawa Senators,3,2
15/12/2022,Minnesota Wild,Detroit Red Wings,Minnesota Wild,4,1
15/12/2022,Calgary Flames,Vancouver Canucks,Vancouver Canucks,3,4
16/12/2022,Montréal Canadiens,Anaheim Ducks,Anaheim Ducks,2,5
16/12/2022,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,4,1
16/12/2022,Washington Capitals,Dallas Stars,Dallas Stars,1,2
16/12/2022,Boston Bruins,Los Angeles Kings,Los Angeles Kings,2,3
16/12/2022,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,1,2
16/12/2022,Florida Panthers,Pittsburgh Penguins,Pittsburgh Penguins,2,4
16/12/2022,Carolina Hurricanes,Seattle Kraken,Carolina Hurricanes,3,2
16/12/2022,New York Rangers,Toronto Maple Leafs,New York Rangers,3,1
16/12/2022,Winnipeg Jets,Nashville Predators,Winnipeg Jets,2,1
16/12/2022,Chicago Blackhawks,Vegas Golden Knights,Vegas Golden Knights,1,4
16/12/2022,Colorado Avalanche,Buffalo Sabres,Buffalo Sabres,2,4
16/12/2022,Edmonton Oilers,St. Louis Blues,St. Louis Blues,3,4
17/12/2022,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,4,1
17/12/2022,Calgary Flames,St. Louis Blues,St. Louis Blues,2,5
17/12/2022,Arizona Coyotes,New York Islanders,Arizona Coyotes,5,4
17/12/2022,Boston Bruins,Columbus Blue Jackets,Boston Bruins,4,2
17/12/2022,Detroit Red Wings,Ottawa Senators,Ottawa Senators,3,6
17/12/2022,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,3,4
18/12/2022,Carolina Hurricanes,Dallas Stars,Carolina Hurricanes,5,4
18/12/2022,Philadelphia Flyers,New York Rangers,New York Rangers,3,6
18/12/2022,Montréal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,1,5
18/12/2022,Washington Capitals,Toronto Maple Leafs,Washington Capitals,5,2
18/12/2022,New Jersey Devils,Florida Panthers,Florida Panthers,2,4
18/12/2022,Arizona Coyotes,Buffalo Sabres,Buffalo Sabres,2,5
18/12/2022,Colorado Avalanche,Nashville Predators,Colorado Avalanche,3,1
18/12/2022,Vegas Golden Knights,New York Islanders,New York Islanders,2,5
18/12/2022,Vancouver Canucks,Winnipeg Jets,Winnipeg Jets,1,5
18/12/2022,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,3,2
18/12/2022,Minnesota Wild,Ottawa Senators,Minnesota Wild,4,2
18/12/2022,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,3,2
19/12/2022,Chicago Blackhawks,New York Rangers,New York Rangers,1,7
19/12/2022,Seattle Kraken,Winnipeg Jets,Seattle Kraken,3,2
19/12/2022,San Jose Sharks,Calgary Flames,Calgary Flames,2,5
20/12/2022,Columbus Blue Jackets,Dallas Stars,Dallas Stars,1,2
20/12/2022,Washington Capitals,Detroit Red Wings,Washington Capitals,4,3
20/12/2022,Boston Bruins,Florida Panthers,Boston Bruins,7,3
20/12/2022,Nashville Predators,Edmonton Oilers,Nashville Predators,4,3
20/12/2022,Colorado Avalanche,New York Islanders,Colorado Avalanche,1,0
20/12/2022,Vegas Golden Knights,Buffalo Sabres,Buffalo Sabres,2,3
20/12/2022,Arizona Coyotes,Montréal Canadiens,Montréal Canadiens,2,3
20/12/2022,Vancouver Canucks,St. Louis Blues,St. Louis Blues,1,5
21/12/2022,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,5,3
21/12/2022,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,3,2
21/12/2022,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,4,1
21/12/2022,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,4,1
21/12/2022,Winnipeg Jets,Ottawa Senators,Winnipeg Jets,5,1
21/12/2022,Seattle Kraken,St. Louis Blues,Seattle Kraken,5,2
21/12/2022,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,4,1
21/12/2022,San Jose Sharks,Calgary Flames,Calgary Flames,3,7
22/12/2022,Florida Panthers,New Jersey Devils,New Jersey Devils,2,4
22/12/2022,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,7,4
22/12/2022,Colorado Avalanche,Montréal Canadiens,Colorado Avalanche,2,1
22/12/2022,Chicago Blackhawks,Nashville Predators,Nashville Predators,2,4
22/12/2022,Dallas Stars,Edmonton Oilers,Edmonton Oilers,3,6
22/12/2022,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,5,2
22/12/2022,Anaheim Ducks,Minnesota Wild,Minnesota Wild,1,4
22/12/2022,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,4,3
23/12/2022,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,3,4
23/12/2022,New York Rangers,New York Islanders,New York Rangers,5,3
23/12/2022,Ottawa Senators,Washington Capitals,Washington Capitals,2,3
23/12/2022,Boston Bruins,Winnipeg Jets,Boston Bruins,3,2
23/12/2022,Vancouver Canucks,Seattle Kraken,Vancouver Canucks,6,5
23/12/2022,Los Angeles Kings,Calgary Flames,Los Angeles Kings,4,3
23/12/2022,San Jose Sharks,Minnesota Wild,San Jose Sharks,5,2
24/12/2022,New Jersey Devils,Boston Bruins,Boston Bruins,3,4
24/12/2022,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,6,5
24/12/2022,Washington Capitals,Winnipeg Jets,Washington Capitals,4,1
24/12/2022,New York Islanders,Florida Panthers,New York Islanders,5,1
24/12/2022,Nashville Predators,Colorado Avalanche,Colorado Avalanche,2,3
24/12/2022,Dallas Stars,Montréal Canadiens,Dallas Stars,4,2
24/12/2022,Chicago Blackhawks,Columbus Blue Jackets,Chicago Blackhawks,5,2
24/12/2022,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,2,5
24/12/2022,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,2,1
24/12/2022,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,5,4
24/12/2022,Anaheim Ducks,Calgary Flames,Calgary Flames,2,3
28/12/2022,Ottawa Senators,Boston Bruins,Ottawa Senators,3,2
28/12/2022,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,3,0
28/12/2022,New York Rangers,Washington Capitals,Washington Capitals,0,4
28/12/2022,New York Islanders,Pittsburgh Penguins,New York Islanders,5,1
28/12/2022,Nashville Predators,Dallas Stars,Dallas Stars,2,3
28/12/2022,Winnipeg Jets,Minnesota Wild,Minnesota Wild,1,4
28/12/2022,St. Louis Blues,Toronto Maple Leafs,Toronto Maple Leafs,4,5
28/12/2022,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,6,3
28/12/2022,Calgary Flames,Edmonton Oilers,Edmonton Oilers,1,2
28/12/2022,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,6,2
28/12/2022,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,4,2
29/12/2022,Tampa Bay Lightning,Montréal Canadiens,Tampa Bay Lightning,4,1
29/12/2022,New Jersey Devils,Boston Bruins,Boston Bruins,1,3
29/12/2022,Pittsburgh Penguins,Detroit Red Wings,Detroit Red Wings,4,5
29/12/2022,Seattle Kraken,Calgary Flames,Calgary Flames,2,3
29/12/2022,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,3,2
30/12/2022,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,6,3
30/12/2022,Florida Panthers,Montréal Canadiens,Florida Panthers,7,2
30/12/2022,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,2,1
30/12/2022,Washington Capitals,Ottawa Senators,Ottawa Senators,3,4
30/12/2022,New York Islanders,Columbus Blue Jackets,New York Islanders,2,1
30/12/2022,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,3,1
30/12/2022,Minnesota Wild,Dallas Stars,Dallas Stars,1,4
30/12/2022,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,4,2
30/12/2022,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,4,5
30/12/2022,Arizona Coyotes,Toronto Maple Leafs,Arizona Coyotes,6,3
30/12/2022,San Jose Sharks,Philadelphia Flyers,Philadelphia Flyers,3,4
30/12/2022,Anaheim Ducks,Nashville Predators,Nashville Predators,1,6
31/12/2022,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,2,4
31/12/2022,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,4,0
31/12/2022,Seattle Kraken,Edmonton Oilers,Edmonton Oilers,2,7
31/12/2022,Boston Bruins,Buffalo Sabres,Buffalo Sabres,3,4
31/12/2022,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,4,1
31/12/2022,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,5,4
31/12/2022,Los Angeles Kings,Philadelphia Flyers,Philadelphia Flyers,2,4
31/12/2022,Washington Capitals,Montréal Canadiens,Washington Capitals,9,2
31/12/2022,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,5,3
31/12/2022,St. Louis Blues,Minnesota Wild,Minnesota Wild,2,5
01/01/2023,Colorado Avalanche,Toronto Maple Leafs,Toronto Maple Leafs,2,6
01/01/2023,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,4,2
01/01/2023,Dallas Stars,San Jose Sharks,Dallas Stars,5,2
01/01/2023,Calgary Flames,Vancouver Canucks,Calgary Flames,3,2
01/01/2023,Edmonton Oilers,Winnipeg Jets,Winnipeg Jets,1,2
01/01/2023,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,4,5
01/01/2023,Florida Panthers,New York Rangers,New York Rangers,3,5
02/01/2023,Chicago Blackhawks,San Jose Sharks,San Jose Sharks,2,5
02/01/2023,Ottawa Senators,Buffalo Sabres,Ottawa Senators,3,1
02/01/2023,Seattle Kraken,New York Islanders,Seattle Kraken,4,1
02/01/2023,Boston Bruins,Pittsburgh Penguins,Boston Bruins,2,1
03/01/2023,Colorado Avalanche,Vegas Golden Knights,Vegas Golden Knights,2,3
03/01/2023,Anaheim Ducks,Philadelphia Flyers,Philadelphia Flyers,1,4
04/01/2023,Florida Panthers,Arizona Coyotes,Florida Panthers,5,3
04/01/2023,Washington Capitals,Buffalo Sabres,Buffalo Sabres,4,5
04/01/2023,New York Rangers,Carolina Hurricanes,New York Rangers,5,3
04/01/2023,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,4,0
04/01/2023,Toronto Maple Leafs,St. Louis Blues,St. Louis Blues,5,6
04/01/2023,Winnipeg Jets,Calgary Flames,Winnipeg Jets,3,2
04/01/2023,Nashville Predators,Montréal Canadiens,Nashville Predators,6,3
04/01/2023,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,1,4
04/01/2023,Edmonton Oilers,Seattle Kraken,Seattle Kraken,2,5
04/01/2023,Vancouver Canucks,New York Islanders,New York Islanders,2,6
04/01/2023,Los Angeles Kings,Dallas Stars,Los Angeles Kings,3,2
05/01/2023,Detroit Red Wings,New Jersey Devils,New Jersey Devils,1,5
05/01/2023,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,5,1
05/01/2023,Anaheim Ducks,Dallas Stars,Anaheim Ducks,2,0
06/01/2023,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,6,2
06/01/2023,Montréal Canadiens,New York Rangers,New York Rangers,1,4
06/01/2023,Carolina Hurricanes,Nashville Predators,Nashville Predators,3,5
06/01/2023,Toronto Maple Leafs,Seattle Kraken,Seattle Kraken,1,5
06/01/2023,New Jersey Devils,St. Louis Blues,St. Louis Blues,3,5
06/01/2023,Columbus Blue Jackets,Washington Capitals,Washington Capitals,2,6
06/01/2023,Edmonton Oilers,New York Islanders,Edmonton Oilers,4,2
06/01/2023,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,4,2
06/01/2023,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,5,2
06/01/2023,Los Angeles Kings,Boston Bruins,Boston Bruins,2,5
07/01/2023,Washington Capitals,Nashville Predators,Nashville Predators,2,3
07/01/2023,Detroit Red Wings,Florida Panthers,Florida Panthers,2,3
07/01/2023,Winnipeg Jets,Tampa Bay Lightning,Winnipeg Jets,4,2
07/01/2023,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,2,0
07/01/2023,Calgary Flames,New York Islanders,Calgary Flames,4,1
07/01/2023,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,5,4
07/01/2023,New Jersey Devils,New York Rangers,New Jersey Devils,4,3
07/01/2023,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,4,3
08/01/2023,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,4,1
08/01/2023,Buffalo Sabres,Minnesota Wild,Buffalo Sabres,6,5
08/01/2023,Ottawa Senators,Seattle Kraken,Seattle Kraken,4,8
08/01/2023,Montréal Canadiens,St. Louis Blues,Montréal Canadiens,5,4
08/01/2023,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,1,5
08/01/2023,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,2,3
08/01/2023,San Jose Sharks,Boston Bruins,Boston Bruins,2,4
08/01/2023,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,7,4
08/01/2023,Dallas Stars,Florida Panthers,Dallas Stars,5,1
08/01/2023,Washington Capitals,Columbus Blue Jackets,Washington Capitals,1,0
09/01/2023,Arizona Coyotes,Pittsburgh Penguins,Pittsburgh Penguins,1,4
09/01/2023,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,4,3
09/01/2023,Minnesota Wild,St. Louis Blues,St. Louis Blues,0,3
09/01/2023,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,2,6
09/01/2023,Anaheim Ducks,Boston Bruins,Boston Bruins,1,7
10/01/2023,Buffalo Sabres,Philadelphia Flyers,Philadelphia Flyers,0,4
10/01/2023,Ottawa Senators,Nashville Predators,Nashville Predators,0,3
10/01/2023,Montréal Canadiens,Seattle Kraken,Seattle Kraken,0,4
10/01/2023,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,6,3
11/01/2023,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,6,3
11/01/2023,New York Rangers,Minnesota Wild,New York Rangers,4,3
11/01/2023,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,3,5
11/01/2023,Buffalo Sabres,Seattle Kraken,Seattle Kraken,3,4
11/01/2023,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,5,4
11/01/2023,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,7,5
11/01/2023,New York Islanders,Dallas Stars,Dallas Stars,1,2
11/01/2023,St. Louis Blues,Calgary Flames,St. Louis Blues,4,3
11/01/2023,Arizona Coyotes,San Jose Sharks,San Jose Sharks,2,4
11/01/2023,Colorado Avalanche,Florida Panthers,Florida Panthers,4,5
12/01/2023,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,5,3
12/01/2023,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,2,1
12/01/2023,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,2,6
12/01/2023,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,4,3
13/01/2023,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,2,6
13/01/2023,New York Rangers,Dallas Stars,New York Rangers,2,1
13/01/2023,Montréal Canadiens,Nashville Predators,Montréal Canadiens,4,3
13/01/2023,Boston Bruins,Seattle Kraken,Seattle Kraken,0,3
13/01/2023,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,1
13/01/2023,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,5,4
13/01/2023,Buffalo Sabres,Winnipeg Jets,Winnipeg Jets,2,4
13/01/2023,New York Islanders,Minnesota Wild,Minnesota Wild,1,3
13/01/2023,St. Louis Blues,Calgary Flames,Calgary Flames,1,4
13/01/2023,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,3,2
13/01/2023,Arizona Coyotes,Ottawa Senators,Ottawa Senators,3,5
13/01/2023,Vegas Golden Knights,Florida Panthers,Vegas Golden Knights,4,2
14/01/2023,Pittsburgh Penguins,Winnipeg Jets,Winnipeg Jets,1,4
14/01/2023,Anaheim Ducks,New Jersey Devils,New Jersey Devils,2,6
14/01/2023,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,1,7
14/01/2023,Dallas Stars,Calgary Flames,Calgary Flames,5,6
15/01/2023,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,7,0
15/01/2023,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,3,4
15/01/2023,New York Islanders,Montréal Canadiens,New York Islanders,2,1
15/01/2023,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,1,3
15/01/2023,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,2,1
15/01/2023,Boston Bruins,Toronto Maple Leafs,Boston Bruins,4,3
15/01/2023,Florida Panthers,Vancouver Canucks,Florida Panthers,4,3
15/01/2023,Minnesota Wild,Arizona Coyotes,Minnesota Wild,2,1
15/01/2023,Nashville Predators,Buffalo Sabres,Buffalo Sabres,3,5
15/01/2023,Chicago Blackhawks,Seattle Kraken,Seattle Kraken,5,8
15/01/2023,St. Louis Blues,Tampa Bay Lightning,Tampa Bay Lightning,2,4
15/01/2023,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,3,4
15/01/2023,Los Angeles Kings,New Jersey Devils,New Jersey Devils,2,5
15/01/2023,New York Rangers,Montréal Canadiens,Montréal Canadiens,1,2
15/01/2023,Carolina Hurricanes,Vancouver Canucks,Vancouver Canucks,3,4
16/01/2023,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,2,1
16/01/2023,Buffalo Sabres,Florida Panthers,Florida Panthers,1,4
16/01/2023,Boston Bruins,Philadelphia Flyers,Boston Bruins,6,0
16/01/2023,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,6,3
16/01/2023,San Jose Sharks,New Jersey Devils,New Jersey Devils,3,4
16/01/2023,Seattle Kraken,Tampa Bay Lightning,Tampa Bay Lightning,1,4
16/01/2023,Vegas Golden Knights,Dallas Stars,Dallas Stars,0,4
17/01/2023,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,4,3
17/01/2023,Columbus Blue Jackets,New York Rangers,New York Rangers,1,3
17/01/2023,New York Islanders,Washington Capitals,Washington Capitals,3,4
17/01/2023,Nashville Predators,Calgary Flames,Nashville Predators,2,1
17/01/2023,St. Louis Blues,Ottawa Senators,St. Louis Blues,2,1
