Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
12/10/2021,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,2,6
13/10/2021,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,4,3
13/10/2021,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,2,1
13/10/2021,Washington Capitals,New York Rangers,Washington Capitals,5,1
14/10/2021,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,4,1
14/10/2021,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,4,2
14/10/2021,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,3,2
14/10/2021,Buffalo Sabres,Montréal Canadiens,Buffalo Sabres,5,1
14/10/2021,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,3,2
14/10/2021,Florida Panthers,Pittsburgh Penguins,Florida Panthers,5,4
14/10/2021,New York Rangers,Dallas Stars,Dallas Stars,2,3
14/10/2021,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,6,3
14/10/2021,Columbus Blue Jackets,Arizona Coyotes,Columbus Blue Jackets,8,2
14/10/2021,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,6,7
15/10/2021,Nashville Predators,Seattle Kraken,Seattle Kraken,3,4
15/10/2021,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,6,2
15/10/2021,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,4,3
15/10/2021,Philadelphia Flyers,Vancouver Canucks,Vancouver Canucks,4,5
16/10/2021,Anaheim Ducks,Minnesota Wild,Minnesota Wild,1,2
16/10/2021,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,2,1
16/10/2021,Florida Panthers,New York Islanders,Florida Panthers,5,1
16/10/2021,Boston Bruins,Dallas Stars,Boston Bruins,3,1
16/10/2021,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,3,1
16/10/2021,Montréal Canadiens,New York Rangers,New York Rangers,1,3
16/10/2021,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,3,1
16/10/2021,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,5,2
16/10/2021,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,1,2
16/10/2021,Columbus Blue Jackets,Seattle Kraken,Columbus Blue Jackets,2,1
17/10/2021,Nashville Predators,Carolina Hurricanes,Carolina Hurricanes,2,3
17/10/2021,Colorado Avalanche,St. Louis Blues,St. Louis Blues,3,5
17/10/2021,San Jose Sharks,Winnipeg Jets,San Jose Sharks,4,3
17/10/2021,Edmonton Oilers,Calgary Flames,Edmonton Oilers,5,2
17/10/2021,Los Angeles Kings,Minnesota Wild,Minnesota Wild,2,3
17/10/2021,Ottawa Senators,Dallas Stars,Ottawa Senators,3,2
18/10/2021,Toronto Maple Leafs,New York Rangers,New York Rangers,1,2
18/10/2021,Philadelphia Flyers,Seattle Kraken,Philadelphia Flyers,6,1
19/10/2021,Calgary Flames,Anaheim Ducks,Anaheim Ducks,2,3
19/10/2021,Arizona Coyotes,St. Louis Blues,St. Louis Blues,4,7
19/10/2021,Buffalo Sabres,Vancouver Canucks,Buffalo Sabres,5,2
19/10/2021,Montréal Canadiens,San Jose Sharks,San Jose Sharks,0,5
19/10/2021,Tampa Bay Lightning,Florida Panthers,Florida Panthers,1,4
19/10/2021,New Jersey Devils,Seattle Kraken,New Jersey Devils,4,2
19/10/2021,Pittsburgh Penguins,Dallas Stars,Dallas Stars,1,2
19/10/2021,Washington Capitals,Colorado Avalanche,Washington Capitals,6,3
19/10/2021,Detroit Red Wings,Columbus Blue Jackets,Detroit Red Wings,4,1
20/10/2021,Chicago Blackhawks,New York Islanders,New York Islanders,1,4
20/10/2021,Nashville Predators,Los Angeles Kings,Nashville Predators,2,1
20/10/2021,Minnesota Wild,Winnipeg Jets,Minnesota Wild,6,5
20/10/2021,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,6,5
20/10/2021,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,6,3
21/10/2021,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,1,3
21/10/2021,Montréal Canadiens,Carolina Hurricanes,Carolina Hurricanes,1,4
21/10/2021,Ottawa Senators,San Jose Sharks,San Jose Sharks,1,2
21/10/2021,Florida Panthers,Colorado Avalanche,Florida Panthers,4,1
21/10/2021,New Jersey Devils,Washington Capitals,Washington Capitals,1,4
21/10/2021,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,3,2
21/10/2021,Detroit Red Wings,Calgary Flames,Calgary Flames,0,3
22/10/2021,Nashville Predators,New York Rangers,New York Rangers,1,3
22/10/2021,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,5,1
22/10/2021,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,1,4
22/10/2021,Arizona Coyotes,Edmonton Oilers,Edmonton Oilers,1,5
22/10/2021,Toronto Maple Leafs,San Jose Sharks,San Jose Sharks,3,5
22/10/2021,Buffalo Sabres,Boston Bruins,Boston Bruins,1,4
23/10/2021,Dallas Stars,Los Angeles Kings,Dallas Stars,3,2
23/10/2021,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,3,5
23/10/2021,Ottawa Senators,New York Rangers,New York Rangers,2,3
23/10/2021,Washington Capitals,Calgary Flames,Calgary Flames,3,4
23/10/2021,Minnesota Wild,Anaheim Ducks,Minnesota Wild,4,3
23/10/2021,Winnipeg Jets,Nashville Predators,Winnipeg Jets,6,4
23/10/2021,Montréal Canadiens,Detroit Red Wings,Montréal Canadiens,6,1
23/10/2021,Tampa Bay Lightning,Colorado Avalanche,Colorado Avalanche,3,4
23/10/2021,New Jersey Devils,Buffalo Sabres,New Jersey Devils,2,1
23/10/2021,Philadelphia Flyers,Florida Panthers,Florida Panthers,2,4
23/10/2021,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,7,1
23/10/2021,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,1,5
24/10/2021,St. Louis Blues,Los Angeles Kings,St. Louis Blues,7,3
24/10/2021,Arizona Coyotes,New York Islanders,New York Islanders,0,3
24/10/2021,Seattle Kraken,Vancouver Canucks,Vancouver Canucks,2,4
24/10/2021,Boston Bruins,San Jose Sharks,Boston Bruins,4,3
24/10/2021,Minnesota Wild,Nashville Predators,Nashville Predators,2,5
24/10/2021,Chicago Blackhawks,Detroit Red Wings,Detroit Red Wings,3,6
25/10/2021,Vegas Golden Knights,New York Islanders,New York Islanders,0,2
25/10/2021,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,5,1
25/10/2021,Ottawa Senators,Washington Capitals,Washington Capitals,5,7
25/10/2021,Florida Panthers,Arizona Coyotes,Florida Panthers,5,3
25/10/2021,New York Rangers,Calgary Flames,Calgary Flames,1,5
25/10/2021,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,4,1
25/10/2021,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,4,1
26/10/2021,St. Louis Blues,Los Angeles Kings,St. Louis Blues,3,0
26/10/2021,New Jersey Devils,Calgary Flames,Calgary Flames,3,5
26/10/2021,Pittsburgh Penguins,Tampa Bay Lightning,Tampa Bay Lightning,1,5
27/10/2021,Colorado Avalanche,Vegas Golden Knights,Vegas Golden Knights,1,3
27/10/2021,Nashville Predators,San Jose Sharks,Nashville Predators,3,1
27/10/2021,Vancouver Canucks,Minnesota Wild,Minnesota Wild,2,3
27/10/2021,Anaheim Ducks,Winnipeg Jets,Winnipeg Jets,3,4
27/10/2021,Seattle Kraken,Montréal Canadiens,Seattle Kraken,5,1
27/10/2021,Florida Panthers,Boston Bruins,Florida Panthers,4,1
27/10/2021,Washington Capitals,Detroit Red Wings,Detroit Red Wings,2,3
27/10/2021,Chicago Blackhawks,Toronto Maple Leafs,Toronto Maple Leafs,2,3
28/10/2021,Dallas Stars,Vegas Golden Knights,Vegas Golden Knights,2,3
28/10/2021,Edmonton Oilers,Philadelphia Flyers,Philadelphia Flyers,3,5
28/10/2021,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,5,1
28/10/2021,Pittsburgh Penguins,Calgary Flames,Calgary Flames,0,4
28/10/2021,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,3,0
29/10/2021,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,3,4
29/10/2021,Vancouver Canucks,Philadelphia Flyers,Philadelphia Flyers,1,2
29/10/2021,Anaheim Ducks,Buffalo Sabres,Buffalo Sabres,3,4
29/10/2021,Seattle Kraken,Minnesota Wild,Seattle Kraken,4,1
29/10/2021,Los Angeles Kings,Winnipeg Jets,Winnipeg Jets,2,3
29/10/2021,San Jose Sharks,Montréal Canadiens,Montréal Canadiens,0,4
29/10/2021,Detroit Red Wings,Florida Panthers,Florida Panthers,2,3
29/10/2021,New York Rangers,Columbus Blue Jackets,New York Rangers,4,0
29/10/2021,Washington Capitals,Arizona Coyotes,Washington Capitals,2,0
29/10/2021,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,6,3
30/10/2021,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,5,4
30/10/2021,Dallas Stars,Ottawa Senators,Ottawa Senators,1,4
30/10/2021,Nashville Predators,New York Islanders,Nashville Predators,3,2
30/10/2021,Los Angeles Kings,Montréal Canadiens,Los Angeles Kings,5,2
30/10/2021,San Jose Sharks,Winnipeg Jets,San Jose Sharks,2,1
30/10/2021,Boston Bruins,Florida Panthers,Boston Bruins,3,2
30/10/2021,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,5,4
30/10/2021,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,2,4
31/10/2021,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,1,0
31/10/2021,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,4,1
31/10/2021,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,1,2
31/10/2021,Calgary Flames,Philadelphia Flyers,Calgary Flames,4,0
31/10/2021,Carolina Hurricanes,Arizona Coyotes,Carolina Hurricanes,2,1
31/10/2021,Anaheim Ducks,Montréal Canadiens,Anaheim Ducks,4,2
31/10/2021,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,3,2
31/10/2021,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,3,4
01/11/2021,Seattle Kraken,New York Rangers,New York Rangers,1,3
01/11/2021,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,3,2
02/11/2021,Chicago Blackhawks,Ottawa Senators,Chicago Blackhawks,5,1
02/11/2021,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,5,2
02/11/2021,Toronto Maple Leafs,Vegas Golden Knights,Toronto Maple Leafs,4,0
02/11/2021,Montréal Canadiens,Detroit Red Wings,Montréal Canadiens,3,0
02/11/2021,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,3,0
03/11/2021,Minnesota Wild,Ottawa Senators,Minnesota Wild,5,4
03/11/2021,Winnipeg Jets,Dallas Stars,Winnipeg Jets,4,3
03/11/2021,Calgary Flames,Nashville Predators,Nashville Predators,2,3
03/11/2021,Vancouver Canucks,New York Rangers,Vancouver Canucks,3,2
03/11/2021,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,4,0
03/11/2021,San Jose Sharks,Buffalo Sabres,San Jose Sharks,5,3
04/11/2021,Edmonton Oilers,Nashville Predators,Edmonton Oilers,5,2
04/11/2021,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,3,4
04/11/2021,Colorado Avalanche,Columbus Blue Jackets,Columbus Blue Jackets,4,5
04/11/2021,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,3,2
04/11/2021,Boston Bruins,Detroit Red Wings,Boston Bruins,5,1
04/11/2021,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,2,1
04/11/2021,Montréal Canadiens,New York Islanders,New York Islanders,2,6
04/11/2021,Ottawa Senators,Vegas Golden Knights,Vegas Golden Knights,1,5
04/11/2021,Florida Panthers,Washington Capitals,Florida Panthers,5,4
04/11/2021,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,3,2
05/11/2021,Calgary Flames,Dallas Stars,Dallas Stars,3,4
05/11/2021,Seattle Kraken,Buffalo Sabres,Seattle Kraken,5,2
05/11/2021,San Jose Sharks,St. Louis Blues,St. Louis Blues,3,5
06/11/2021,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,5,1
06/11/2021,Edmonton Oilers,New York Rangers,Edmonton Oilers,6,5
06/11/2021,Vancouver Canucks,Nashville Predators,Nashville Predators,2,3
06/11/2021,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,3,1
06/11/2021,Los Angeles Kings,New Jersey Devils,Los Angeles Kings,3,2
06/11/2021,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,3,5
06/11/2021,Florida Panthers,Carolina Hurricanes,Florida Panthers,5,2
06/11/2021,Winnipeg Jets,New York Islanders,New York Islanders,0,2
06/11/2021,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,3,4
06/11/2021,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,5,2
06/11/2021,Montréal Canadiens,Vegas Golden Knights,Vegas Golden Knights,2,5
06/11/2021,Pittsburgh Penguins,Minnesota Wild,Minnesota Wild,4,5
06/11/2021,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,1,2
06/11/2021,Columbus Blue Jackets,Colorado Avalanche,Columbus Blue Jackets,4,2
07/11/2021,Arizona Coyotes,Seattle Kraken,Arizona Coyotes,5,4
07/11/2021,Calgary Flames,New York Rangers,Calgary Flames,6,0
07/11/2021,San Jose Sharks,New Jersey Devils,New Jersey Devils,2,3
07/11/2021,Detroit Red Wings,Vegas Golden Knights,Detroit Red Wings,5,2
08/11/2021,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,2,1
08/11/2021,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,4,1
08/11/2021,Minnesota Wild,New York Islanders,Minnesota Wild,5,2
08/11/2021,Vancouver Canucks,Dallas Stars,Vancouver Canucks,6,3
09/11/2021,New York Rangers,Florida Panthers,New York Rangers,4,3
09/11/2021,Washington Capitals,Buffalo Sabres,Washington Capitals,5,3
09/11/2021,Toronto Maple Leafs,Los Angeles Kings,Los Angeles Kings,1,5
10/11/2021,Boston Bruins,Ottawa Senators,Boston Bruins,3,2
10/11/2021,Montréal Canadiens,Los Angeles Kings,Los Angeles Kings,2,3
10/11/2021,Tampa Bay Lightning,Carolina Hurricanes,Carolina Hurricanes,1,2
10/11/2021,New Jersey Devils,Florida Panthers,New Jersey Devils,7,3
10/11/2021,Detroit Red Wings,Edmonton Oilers,Detroit Red Wings,4,2
10/11/2021,Winnipeg Jets,St. Louis Blues,St. Louis Blues,2,3
10/11/2021,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,3,2
10/11/2021,Calgary Flames,San Jose Sharks,San Jose Sharks,1,4
10/11/2021,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,2,3
10/11/2021,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,4,2
11/11/2021,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,0,3
11/11/2021,Dallas Stars,Nashville Predators,Nashville Predators,2,4
11/11/2021,Arizona Coyotes,Minnesota Wild,Minnesota Wild,2,5
12/11/2021,Boston Bruins,Edmonton Oilers,Edmonton Oilers,3,5
12/11/2021,Montréal Canadiens,Calgary Flames,Montréal Canadiens,4,2
12/11/2021,Ottawa Senators,Los Angeles Kings,Los Angeles Kings,0,2
12/11/2021,New Jersey Devils,New York Islanders,New Jersey Devils,4,0
12/11/2021,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,3,2
12/11/2021,Detroit Red Wings,Washington Capitals,Washington Capitals,0,2
12/11/2021,St. Louis Blues,Nashville Predators,Nashville Predators,3,4
12/11/2021,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,4,1
12/11/2021,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,7,1
12/11/2021,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,3,2
12/11/2021,Seattle Kraken,Anaheim Ducks,Anaheim Ducks,4,7
13/11/2021,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,2,1
13/11/2021,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,3,2
13/11/2021,Carolina Hurricanes,Philadelphia Flyers,Philadelphia Flyers,1,2
13/11/2021,Columbus Blue Jackets,Washington Capitals,Washington Capitals,3,4
13/11/2021,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,2,1
13/11/2021,New Jersey Devils,Boston Bruins,Boston Bruins,2,5
14/11/2021,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,3,2
14/11/2021,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,4,5
14/11/2021,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,6,3
14/11/2021,Detroit Red Wings,Montréal Canadiens,Detroit Red Wings,3,2
14/11/2021,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,3,2
14/11/2021,Columbus Blue Jackets,New York Rangers,New York Rangers,3,5
14/11/2021,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,3,2
14/11/2021,Nashville Predators,Arizona Coyotes,Nashville Predators,4,1
14/11/2021,Dallas Stars,Philadelphia Flyers,Dallas Stars,5,2
14/11/2021,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,6,2
14/11/2021,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,7,4
14/11/2021,Seattle Kraken,Minnesota Wild,Minnesota Wild,2,4
14/11/2021,Ottawa Senators,Calgary Flames,Calgary Flames,0,4
15/11/2021,St. Louis Blues,Edmonton Oilers,Edmonton Oilers,4,5
15/11/2021,Boston Bruins,Montréal Canadiens,Boston Bruins,5,2
15/11/2021,New York Rangers,New Jersey Devils,New York Rangers,4,3
15/11/2021,Washington Capitals,Pittsburgh Penguins,Washington Capitals,6,1
15/11/2021,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,5,1
16/11/2021,Tampa Bay Lightning,New York Islanders,Tampa Bay Lightning,4,1
16/11/2021,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,5,3
17/11/2021,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,3,0
17/11/2021,Florida Panthers,New York Islanders,Florida Panthers,6,1
17/11/2021,New York Rangers,Montréal Canadiens,New York Rangers,3,2
17/11/2021,Philadelphia Flyers,Calgary Flames,Philadelphia Flyers,2,1
17/11/2021,Pittsburgh Penguins,Buffalo Sabres,Buffalo Sabres,1,2
17/11/2021,St. Louis Blues,Arizona Coyotes,Arizona Coyotes,2,3
17/11/2021,Minnesota Wild,San Jose Sharks,San Jose Sharks,1,4
17/11/2021,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,5,2
17/11/2021,Dallas Stars,Detroit Red Wings,Dallas Stars,5,2
17/11/2021,Vegas Golden Knights,Carolina Hurricanes,Carolina Hurricanes,2,4
17/11/2021,Anaheim Ducks,Washington Capitals,Anaheim Ducks,3,2
18/11/2021,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,2,4
18/11/2021,Seattle Kraken,Chicago Blackhawks,Chicago Blackhawks,2,4
18/11/2021,Los Angeles Kings,Washington Capitals,Washington Capitals,0,2
19/11/2021,Buffalo Sabres,Calgary Flames,Calgary Flames,0,5
19/11/2021,Toronto Maple Leafs,New York Rangers,Toronto Maple Leafs,2,1
19/11/2021,Montréal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,0,6
19/11/2021,Florida Panthers,New Jersey Devils,Florida Panthers,4,1
19/11/2021,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,3,4
19/11/2021,St. Louis Blues,San Jose Sharks,St. Louis Blues,4,1
19/11/2021,Minnesota Wild,Dallas Stars,Minnesota Wild,7,2
19/11/2021,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,2,1
19/11/2021,Arizona Coyotes,Columbus Blue Jackets,Columbus Blue Jackets,4,5
19/11/2021,Vegas Golden Knights,Detroit Red Wings,Vegas Golden Knights,5,2
19/11/2021,Anaheim Ducks,Carolina Hurricanes,Carolina Hurricanes,1,2
20/11/2021,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,3,2
20/11/2021,Seattle Kraken,Colorado Avalanche,Colorado Avalanche,3,7
20/11/2021,Los Angeles Kings,Carolina Hurricanes,Carolina Hurricanes,4,5
20/11/2021,Tampa Bay Lightning,New Jersey Devils,New Jersey Devils,3,5
20/11/2021,Florida Panthers,Minnesota Wild,Florida Panthers,5,4
21/11/2021,Toronto Maple Leafs,Pittsburgh Penguins,Pittsburgh Penguins,0,2
21/11/2021,Montréal Canadiens,Nashville Predators,Montréal Canadiens,6,3
21/11/2021,New York Islanders,Calgary Flames,Calgary Flames,2,5
21/11/2021,Philadelphia Flyers,Boston Bruins,Boston Bruins,2,5
21/11/2021,Arizona Coyotes,Detroit Red Wings,Arizona Coyotes,2,1
21/11/2021,Dallas Stars,St. Louis Blues,Dallas Stars,4,1
21/11/2021,Vegas Golden Knights,Columbus Blue Jackets,Vegas Golden Knights,3,2
21/11/2021,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,5,2
21/11/2021,San Jose Sharks,Washington Capitals,Washington Capitals,0,4
21/11/2021,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,5,4
21/11/2021,New York Rangers,Buffalo Sabres,New York Rangers,5,4
22/11/2021,Boston Bruins,Calgary Flames,Calgary Flames,0,4
22/11/2021,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,0,3
22/11/2021,Vancouver Canucks,Chicago Blackhawks,Chicago Blackhawks,0,1
22/11/2021,Seattle Kraken,Washington Capitals,Seattle Kraken,5,2
22/11/2021,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,1,2
23/11/2021,Buffalo Sabres,Columbus Blue Jackets,Columbus Blue Jackets,4,7
23/11/2021,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,5,2
23/11/2021,Nashville Predators,Anaheim Ducks,Nashville Predators,3,2
23/11/2021,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,7,5
23/11/2021,Winnipeg Jets,Pittsburgh Penguins,Pittsburgh Penguins,1,3
23/11/2021,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,2,1
24/11/2021,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,4,0
24/11/2021,Dallas Stars,Edmonton Oilers,Dallas Stars,4,1
24/11/2021,Calgary Flames,Chicago Blackhawks,Calgary Flames,5,2
25/11/2021,Buffalo Sabres,Boston Bruins,Boston Bruins,1,5
25/11/2021,Florida Panthers,Philadelphia Flyers,Florida Panthers,2,1
25/11/2021,New Jersey Devils,Minnesota Wild,Minnesota Wild,2,3
25/11/2021,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,4,1
25/11/2021,Washington Capitals,Montréal Canadiens,Washington Capitals,6,3
25/11/2021,Columbus Blue Jackets,Winnipeg Jets,Columbus Blue Jackets,3,0
25/11/2021,Detroit Red Wings,St. Louis Blues,Detroit Red Wings,4,2
25/11/2021,New York Islanders,New York Rangers,New York Rangers,1,4
25/11/2021,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,2,5
25/11/2021,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,5,2
25/11/2021,Los Angeles Kings,Toronto Maple Leafs,Toronto Maple Leafs,2,6
25/11/2021,Seattle Kraken,Carolina Hurricanes,Seattle Kraken,2,1
25/11/2021,Arizona Coyotes,Edmonton Oilers,Edmonton Oilers,3,5
25/11/2021,San Jose Sharks,Ottawa Senators,San Jose Sharks,6,3
26/11/2021,Boston Bruins,New York Rangers,New York Rangers,2,5
26/11/2021,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,3,2
26/11/2021,Minnesota Wild,Winnipeg Jets,Minnesota Wild,7,1
26/11/2021,Philadelphia Flyers,Carolina Hurricanes,Carolina Hurricanes,3,6
26/11/2021,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,4,0
26/11/2021,Washington Capitals,Florida Panthers,Washington Capitals,4,3
26/11/2021,Nashville Predators,New Jersey Devils,Nashville Predators,4,2
27/11/2021,Buffalo Sabres,Montréal Canadiens,Buffalo Sabres,4,1
27/11/2021,Tampa Bay Lightning,Seattle Kraken,Tampa Bay Lightning,3,0
27/11/2021,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,4,2
27/11/2021,Dallas Stars,Colorado Avalanche,Dallas Stars,3,1
27/11/2021,New York Islanders,Pittsburgh Penguins,Pittsburgh Penguins,0,1
27/11/2021,San Jose Sharks,Toronto Maple Leafs,Toronto Maple Leafs,1,4
27/11/2021,Florida Panthers,Seattle Kraken,Seattle Kraken,1,4
28/11/2021,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,2,3
28/11/2021,Los Angeles Kings,Ottawa Senators,Los Angeles Kings,4,2
28/11/2021,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,3,2
28/11/2021,Pittsburgh Penguins,Montréal Canadiens,Montréal Canadiens,3,6
28/11/2021,Arizona Coyotes,Dallas Stars,Dallas Stars,2,3
28/11/2021,St. Louis Blues,Columbus Blue Jackets,St. Louis Blues,6,3
28/11/2021,Colorado Avalanche,Nashville Predators,Colorado Avalanche,6,2
28/11/2021,Calgary Flames,Winnipeg Jets,Winnipeg Jets,2,4
28/11/2021,Carolina Hurricanes,Washington Capitals,Washington Capitals,2,4
28/11/2021,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,4,2
29/11/2021,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,5,2
29/11/2021,Chicago Blackhawks,San Jose Sharks,San Jose Sharks,0,2
29/11/2021,Boston Bruins,Vancouver Canucks,Boston Bruins,3,2
29/11/2021,Anaheim Ducks,Toronto Maple Leafs,Toronto Maple Leafs,1,5
30/11/2021,Buffalo Sabres,Seattle Kraken,Seattle Kraken,4,7
30/11/2021,Winnipeg Jets,Arizona Coyotes,Arizona Coyotes,0,1
30/11/2021,Montréal Canadiens,Vancouver Canucks,Vancouver Canucks,1,2
30/11/2021,Calgary Flames,Pittsburgh Penguins,Calgary Flames,2,1
01/12/2021,Boston Bruins,Detroit Red Wings,Detroit Red Wings,1,2
01/12/2021,Florida Panthers,Washington Capitals,Florida Panthers,5,4
01/12/2021,New Jersey Devils,San Jose Sharks,San Jose Sharks,2,5
01/12/2021,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,4,3
01/12/2021,Nashville Predators,Columbus Blue Jackets,Nashville Predators,6,0
01/12/2021,Minnesota Wild,Arizona Coyotes,Minnesota Wild,5,2
01/12/2021,Dallas Stars,Carolina Hurricanes,Dallas Stars,4,1
01/12/2021,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,4,5
02/12/2021,New York Rangers,Philadelphia Flyers,New York Rangers,4,1
02/12/2021,Toronto Maple Leafs,Colorado Avalanche,Toronto Maple Leafs,8,3
02/12/2021,Ottawa Senators,Vancouver Canucks,Vancouver Canucks,2,6
02/12/2021,Detroit Red Wings,Seattle Kraken,Detroit Red Wings,4,3
02/12/2021,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,6,5
02/12/2021,Edmonton Oilers,Pittsburgh Penguins,Edmonton Oilers,5,2
03/12/2021,Montréal Canadiens,Colorado Avalanche,Colorado Avalanche,1,4
03/12/2021,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,4,2
03/12/2021,Florida Panthers,Buffalo Sabres,Florida Panthers,7,4
