Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
15/01/2025,Nashville Predators,Vegas Golden Knights,Nashville Predators,5,3
15/01/2025,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,6,1
15/01/2025,Colorado Avalanche,New York Rangers,Colorado Avalanche,3,2
15/01/2025,Utah Hockey Club,Montréal Canadiens,Montréal Canadiens,3,5
15/01/2025,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,4,2
16/01/2025,Minnesota Wild,Edmonton Oilers,Edmonton Oilers,3,5
17/01/2025,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,4,3
17/01/2025,Ottawa Senators,Washington Capitals,Washington Capitals,0,1
17/01/2025,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,4,3
17/01/2025,Florida Panthers,Detroit Red Wings,Detroit Red Wings,2,5
17/01/2025,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,4,1
17/01/2025,New York Islanders,Philadelphia Flyers,Philadelphia Flyers,3,5
17/01/2025,St. Louis Blues,Calgary Flames,St. Louis Blues,4,1
17/01/2025,Nashville Predators,Chicago Blackhawks,Nashville Predators,3,2
17/01/2025,Dallas Stars,Montréal Canadiens,Montréal Canadiens,1,3
17/01/2025,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,2,1
17/01/2025,Utah Hockey Club,New York Rangers,New York Rangers,3,5
17/01/2025,Colorado Avalanche,Edmonton Oilers,Edmonton Oilers,3,4
17/01/2025,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,1,5
18/01/2025,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,2,5
18/01/2025,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,3,2
18/01/2025,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,1,3
18/01/2025,Ottawa Senators,Boston Bruins,Ottawa Senators,6,5
18/01/2025,Colorado Avalanche,Dallas Stars,Colorado Avalanche,6,3
18/01/2025,Florida Panthers,Anaheim Ducks,Florida Panthers,3,0
19/01/2025,Montréal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,3,7
19/01/2025,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,5,1
19/01/2025,New York Rangers,Columbus Blue Jackets,New York Rangers,1,0
19/01/2025,Washington Capitals,Pittsburgh Penguins,Washington Capitals,4,1
19/01/2025,Winnipeg Jets,Calgary Flames,Calgary Flames,1,3
19/01/2025,New York Islanders,San Jose Sharks,New York Islanders,4,1
19/01/2025,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,5,3
19/01/2025,Nashville Predators,Minnesota Wild,Nashville Predators,6,2
19/01/2025,Utah Hockey Club,St. Louis Blues,Utah Hockey Club,4,2
19/01/2025,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,3,2
19/01/2025,Seattle Kraken,Los Angeles Kings,Seattle Kraken,4,2
19/01/2025,New Jersey Devils,Ottawa Senators,Ottawa Senators,1,2
20/01/2025,Montréal Canadiens,New York Rangers,Montréal Canadiens,5,4
20/01/2025,Dallas Stars,Detroit Red Wings,Dallas Stars,4,1
20/01/2025,Boston Bruins,San Jose Sharks,Boston Bruins,6,3
20/01/2025,Colorado Avalanche,Minnesota Wild,Minnesota Wild,1,3
20/01/2025,Seattle Kraken,Buffalo Sabres,Seattle Kraken,6,4
20/01/2025,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,4,5
21/01/2025,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,5,3
21/01/2025,New York Islanders,Columbus Blue Jackets,New York Islanders,3,1
21/01/2025,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,3,4
21/01/2025,Utah Hockey Club,Winnipeg Jets,Utah Hockey Club,5,2
21/01/2025,Los Angeles Kings,Pittsburgh Penguins,Pittsburgh Penguins,1,5
22/01/2025,Montréal Canadiens,Tampa Bay Lightning,Montréal Canadiens,3,2
22/01/2025,New York Rangers,Ottawa Senators,New York Rangers,5,0
22/01/2025,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,2,1
22/01/2025,Nashville Predators,San Jose Sharks,Nashville Predators,7,5
22/01/2025,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,1,2
22/01/2025,Edmonton Oilers,Washington Capitals,Washington Capitals,2,3
22/01/2025,Vancouver Canucks,Buffalo Sabres,Buffalo Sabres,2,3
22/01/2025,Anaheim Ducks,Florida Panthers,Florida Panthers,2,5
23/01/2025,New Jersey Devils,Boston Bruins,New Jersey Devils,5,1
23/01/2025,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,1,5
23/01/2025,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,2,3
23/01/2025,Los Angeles Kings,Florida Panthers,Los Angeles Kings,2,1
24/01/2025,Boston Bruins,Ottawa Senators,Boston Bruins,2,0
24/01/2025,Detroit Red Wings,Montréal Canadiens,Detroit Red Wings,4,2
24/01/2025,New York Rangers,Philadelphia Flyers,New York Rangers,6,1
24/01/2025,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,7,4
24/01/2025,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,2,4
24/01/2025,Minnesota Wild,Utah Hockey Club,Utah Hockey Club,0,4
24/01/2025,Calgary Flames,Buffalo Sabres,Calgary Flames,5,2
24/01/2025,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,6,2
24/01/2025,Anaheim Ducks,Pittsburgh Penguins,Anaheim Ducks,5,1
24/01/2025,Seattle Kraken,Washington Capitals,Washington Capitals,0,3
24/01/2025,San Jose Sharks,Nashville Predators,Nashville Predators,5,6
25/01/2025,New York Islanders,Philadelphia Flyers,New York Islanders,3,1
25/01/2025,Dallas Stars,Vegas Golden Knights,Dallas Stars,4,3
25/01/2025,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,3,4
25/01/2025,Winnipeg Jets,Utah Hockey Club,Winnipeg Jets,5,2
25/01/2025,Boston Bruins,Colorado Avalanche,Boston Bruins,3,1
25/01/2025,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,3,2
25/01/2025,Seattle Kraken,Pittsburgh Penguins,Seattle Kraken,4,1
26/01/2025,Montréal Canadiens,New Jersey Devils,New Jersey Devils,3,4
26/01/2025,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,2,1
26/01/2025,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,2,0
26/01/2025,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,3,2
26/01/2025,St. Louis Blues,Dallas Stars,Dallas Stars,0,2
26/01/2025,Minnesota Wild,Calgary Flames,Calgary Flames,4,5
26/01/2025,New York Islanders,Carolina Hurricanes,New York Islanders,3,2
26/01/2025,Vancouver Canucks,Washington Capitals,Vancouver Canucks,2,1
26/01/2025,Anaheim Ducks,Nashville Predators,Anaheim Ducks,5,2
26/01/2025,San Jose Sharks,Florida Panthers,Florida Panthers,2,7
26/01/2025,New York Rangers,Colorado Avalanche,Colorado Avalanche,4,5
26/01/2025,Ottawa Senators,Utah Hockey Club,Ottawa Senators,3,1
26/01/2025,Winnipeg Jets,Calgary Flames,Winnipeg Jets,5,2
27/01/2025,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,2,4
27/01/2025,Vegas Golden Knights,Florida Panthers,Vegas Golden Knights,4,1
28/01/2025,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,5,2
28/01/2025,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,4,2
28/01/2025,St. Louis Blues,Vancouver Canucks,Vancouver Canucks,2,5
28/01/2025,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,4,2
28/01/2025,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,2,1
29/01/2025,Buffalo Sabres,Boston Bruins,Buffalo Sabres,7,2
29/01/2025,Montréal Canadiens,Winnipeg Jets,Winnipeg Jets,1,4
29/01/2025,Tampa Bay Lightning,Chicago Blackhawks,Chicago Blackhawks,1,4
29/01/2025,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,0,4
29/01/2025,New York Islanders,Colorado Avalanche,New York Islanders,5,2
29/01/2025,Calgary Flames,Washington Capitals,Washington Capitals,1,3
29/01/2025,Vegas Golden Knights,Dallas Stars,Dallas Stars,3,4
29/01/2025,Seattle Kraken,Anaheim Ducks,Anaheim Ducks,4,6
30/01/2025,Toronto Maple Leafs,Minnesota Wild,Minnesota Wild,1,3
30/01/2025,Florida Panthers,Los Angeles Kings,Florida Panthers,3,0
30/01/2025,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,5,0
30/01/2025,Nashville Predators,Vancouver Canucks,Vancouver Canucks,1,3
30/01/2025,Utah Hockey Club,Pittsburgh Penguins,Pittsburgh Penguins,2,3
31/01/2025,Boston Bruins,Winnipeg Jets,Winnipeg Jets,2,6
31/01/2025,Montréal Canadiens,Minnesota Wild,Minnesota Wild,0,4
31/01/2025,Ottawa Senators,Washington Capitals,Ottawa Senators,5,4
31/01/2025,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,3,0
31/01/2025,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,3,2
31/01/2025,Philadelphia Flyers,New York Islanders,New York Islanders,0,3
31/01/2025,Calgary Flames,Anaheim Ducks,Calgary Flames,4,1
31/01/2025,Edmonton Oilers,Detroit Red Wings,Detroit Red Wings,2,3
31/01/2025,Vegas Golden Knights,Columbus Blue Jackets,Columbus Blue Jackets,1,2
31/01/2025,Seattle Kraken,San Jose Sharks,Seattle Kraken,6,2
01/02/2025,Buffalo Sabres,Nashville Predators,Buffalo Sabres,4,3
01/02/2025,Dallas Stars,Vancouver Canucks,Dallas Stars,5,3
01/02/2025,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,0
01/02/2025,Utah Hockey Club,Columbus Blue Jackets,Columbus Blue Jackets,2,3
01/02/2025,Florida Panthers,Chicago Blackhawks,Florida Panthers,5,1
01/02/2025,Boston Bruins,New York Rangers,Boston Bruins,6,3
02/02/2025,Ottawa Senators,Minnesota Wild,Ottawa Senators,6,0
02/02/2025,Tampa Bay Lightning,New York Islanders,New York Islanders,2,3
02/02/2025,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,3,0
02/02/2025,Washington Capitals,Winnipeg Jets,Winnipeg Jets,4,5
02/02/2025,Carolina Hurricanes,Los Angeles Kings,Los Angeles Kings,2,4
02/02/2025,Edmonton Oilers,Toronto Maple Leafs,Toronto Maple Leafs,3,4
02/02/2025,Calgary Flames,Detroit Red Wings,Detroit Red Wings,1,3
02/02/2025,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,4,3
02/02/2025,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,2,0
02/02/2025,Anaheim Ducks,Montréal Canadiens,Anaheim Ducks,3,2
02/02/2025,Florida Panthers,New York Islanders,Florida Panthers,6,3
02/02/2025,New York Rangers,Vegas Golden Knights,New York Rangers,4,2
02/02/2025,Dallas Stars,Columbus Blue Jackets,Dallas Stars,5,3
03/02/2025,Utah Hockey Club,St. Louis Blues,St. Louis Blues,1,2
03/02/2025,Vancouver Canucks,Detroit Red Wings,Detroit Red Wings,2,3
03/02/2025,Seattle Kraken,Calgary Flames,Calgary Flames,2,3
04/02/2025,Nashville Predators,Ottawa Senators,Ottawa Senators,2,5
05/02/2025,Boston Bruins,Minnesota Wild,Boston Bruins,3,0
05/02/2025,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,3,2
05/02/2025,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,4,3
05/02/2025,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,2,3
05/02/2025,Washington Capitals,Florida Panthers,Washington Capitals,6,3
05/02/2025,New York Islanders,Vegas Golden Knights,New York Islanders,2,1
05/02/2025,St. Louis Blues,Edmonton Oilers,Edmonton Oilers,2,3
05/02/2025,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,3,0
05/02/2025,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,3,6
05/02/2025,Utah Hockey Club,Philadelphia Flyers,Utah Hockey Club,3,2
05/02/2025,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,3,0
05/02/2025,Seattle Kraken,Detroit Red Wings,Detroit Red Wings,4,5
05/02/2025,Anaheim Ducks,Dallas Stars,Anaheim Ducks,2,1
05/02/2025,San Jose Sharks,Montréal Canadiens,Montréal Canadiens,3,4
06/02/2025,New York Rangers,Boston Bruins,New York Rangers,3,2
06/02/2025,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,3,4
06/02/2025,Los Angeles Kings,Montréal Canadiens,Los Angeles Kings,6,3
07/02/2025,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,5,1
07/02/2025,New Jersey Devils,Vegas Golden Knights,Vegas Golden Knights,1,3
07/02/2025,Philadelphia Flyers,Washington Capitals,Washington Capitals,3,4
07/02/2025,Columbus Blue Jackets,Utah Hockey Club,Utah Hockey Club,2,3
07/02/2025,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,2,1
07/02/2025,St. Louis Blues,Florida Panthers,Florida Panthers,2,3
07/02/2025,Calgary Flames,Colorado Avalanche,Colorado Avalanche,2,4
07/02/2025,Seattle Kraken,Toronto Maple Leafs,Toronto Maple Leafs,1,3
07/02/2025,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,1,2
08/02/2025,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,2,3
08/02/2025,Winnipeg Jets,New York Islanders,Winnipeg Jets,4,3
08/02/2025,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,6,2
08/02/2025,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,4,5
08/02/2025,Los Angeles Kings,Dallas Stars,Los Angeles Kings,5,4
08/02/2025,Montréal Canadiens,New Jersey Devils,New Jersey Devils,0,4
08/02/2025,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,3,6
08/02/2025,Carolina Hurricanes,Utah Hockey Club,Carolina Hurricanes,7,3
08/02/2025,Boston Bruins,Vegas Golden Knights,Vegas Golden Knights,3,4
09/02/2025,Florida Panthers,Ottawa Senators,Florida Panthers,5,1
09/02/2025,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,3,2
09/02/2025,Columbus Blue Jackets,New York Rangers,New York Rangers,3,4
09/02/2025,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,6,5
09/02/2025,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,2,1
09/02/2025,Nashville Predators,Buffalo Sabres,Nashville Predators,6,4
09/02/2025,Minnesota Wild,New York Islanders,Minnesota Wild,6,3
09/02/2025,Calgary Flames,Seattle Kraken,Seattle Kraken,2,3
09/02/2025,San Jose Sharks,Dallas Stars,Dallas Stars,3,8
09/02/2025,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,1,2
09/02/2025,Washington Capitals,Utah Hockey Club,Utah Hockey Club,4,5
09/02/2025,Montréal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,3,5
22/02/2025,Detroit Red Wings,Minnesota Wild,Minnesota Wild,3,4
22/02/2025,Philadelphia Flyers,Edmonton Oilers,Philadelphia Flyers,6,3
22/02/2025,Pittsburgh Penguins,Washington Capitals,Washington Capitals,3,8
22/02/2025,Buffalo Sabres,New York Rangers,Buffalo Sabres,8,2
22/02/2025,Florida Panthers,Seattle Kraken,Seattle Kraken,1,2
22/02/2025,New Jersey Devils,Dallas Stars,Dallas Stars,2,4
22/02/2025,Nashville Predators,Colorado Avalanche,Nashville Predators,2,1
23/02/2025,Boston Bruins,Anaheim Ducks,Anaheim Ducks,2,3
23/02/2025,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,6,3
23/02/2025,Ottawa Senators,Montréal Canadiens,Montréal Canadiens,2,5
23/02/2025,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,5,1
23/02/2025,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,3,4
23/02/2025,Los Angeles Kings,Utah Hockey Club,Los Angeles Kings,5,3
23/02/2025,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,3,1
23/02/2025,Washington Capitals,Edmonton Oilers,Washington Capitals,7,3
23/02/2025,Pittsburgh Penguins,New York Rangers,New York Rangers,3,5
23/02/2025,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,5,4
23/02/2025,Tampa Bay Lightning,Seattle Kraken,Tampa Bay Lightning,4,1
23/02/2025,St. Louis Blues,Colorado Avalanche,St. Louis Blues,3,1
23/02/2025,Nashville Predators,New Jersey Devils,New Jersey Devils,0,5
24/02/2025,Chicago Blackhawks,Toronto Maple Leafs,Toronto Maple Leafs,2,5
24/02/2025,New York Islanders,Dallas Stars,Dallas Stars,3,4
24/02/2025,Calgary Flames,San Jose Sharks,Calgary Flames,3,2
24/02/2025,Utah Hockey Club,Vancouver Canucks,Utah Hockey Club,2,1
25/02/2025,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,2,1
25/02/2025,Los Angeles Kings,Vegas Golden Knights,Los Angeles Kings,5,2
26/02/2025,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,4,5
26/02/2025,Buffalo Sabres,Anaheim Ducks,Buffalo Sabres,3,2
26/02/2025,Montréal Canadiens,Carolina Hurricanes,Montréal Canadiens,4,0
26/02/2025,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,6,1
26/02/2025,Washington Capitals,Calgary Flames,Calgary Flames,1,3
26/02/2025,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,6,4
26/02/2025,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,4,1
26/02/2025,New York Islanders,New York Rangers,New York Rangers,1,5
26/02/2025,St. Louis Blues,Seattle Kraken,St. Louis Blues,7,2
26/02/2025,Nashville Predators,Florida Panthers,Florida Panthers,1,4
26/02/2025,Minnesota Wild,Detroit Red Wings,Detroit Red Wings,2,3
26/02/2025,Utah Hockey Club,Chicago Blackhawks,Utah Hockey Club,2,1
27/02/2025,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,1,4
27/02/2025,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,5,1
27/02/2025,Los Angeles Kings,Vancouver Canucks,Vancouver Canucks,2,3
28/02/2025,Boston Bruins,New York Islanders,New York Islanders,1,2
28/02/2025,Montréal Canadiens,San Jose Sharks,Montréal Canadiens,4,3
28/02/2025,Detroit Red Wings,Columbus Blue Jackets,Columbus Blue Jackets,2,5
28/02/2025,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,3,0
28/02/2025,Florida Panthers,Edmonton Oilers,Florida Panthers,4,3
28/02/2025,Washington Capitals,St. Louis Blues,St. Louis Blues,2,5
28/02/2025,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,5,2
28/02/2025,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,5,4
28/02/2025,Nashville Predators,Winnipeg Jets,Nashville Predators,2,1
28/02/2025,Utah Hockey Club,Minnesota Wild,Utah Hockey Club,6,1
28/02/2025,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,7,5
28/02/2025,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,5,2
01/03/2025,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,2,3
01/03/2025,Dallas Stars,Los Angeles Kings,Dallas Stars,6,2
01/03/2025,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,5,2
01/03/2025,New York Islanders,Nashville Predators,New York Islanders,7,4
01/03/2025,Washington Capitals,Tampa Bay Lightning,Tampa Bay Lightning,1,3
01/03/2025,Florida Panthers,Calgary Flames,Florida Panthers,3,0
01/03/2025,Pittsburgh Penguins,Boston Bruins,Boston Bruins,2,3
01/03/2025,Columbus Blue Jackets,Detroit Red Wings,Columbus Blue Jackets,5,3
02/03/2025,Buffalo Sabres,Montréal Canadiens,Montréal Canadiens,2,4
02/03/2025,Ottawa Senators,San Jose Sharks,Ottawa Senators,5,3
02/03/2025,Carolina Hurricanes,Edmonton Oilers,Edmonton Oilers,1,3
02/03/2025,Winnipeg Jets,Philadelphia Flyers,Philadelphia Flyers,1,2
02/03/2025,St. Louis Blues,Los Angeles Kings,St. Louis Blues,4,1
02/03/2025,Utah Hockey Club,New Jersey Devils,New Jersey Devils,1,3
02/03/2025,Anaheim Ducks,Chicago Blackhawks,Chicago Blackhawks,3,6
02/03/2025,Seattle Kraken,Vancouver Canucks,Seattle Kraken,6,3
02/03/2025,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,5,6
02/03/2025,Minnesota Wild,Boston Bruins,Minnesota Wild,1,0
02/03/2025,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,2,1
02/03/2025,Dallas Stars,St. Louis Blues,Dallas Stars,6,3
03/03/2025,New York Rangers,Nashville Predators,New York Rangers,4,0
03/03/2025,Vegas Golden Knights,New Jersey Devils,Vegas Golden Knights,2,0
03/03/2025,Washington Capitals,Ottawa Senators,Washington Capitals,5,4
04/03/2025,Montréal Canadiens,Buffalo Sabres,Montréal Canadiens,4,3
04/03/2025,Florida Panthers,Tampa Bay Lightning,Florida Panthers,2,1
04/03/2025,New York Rangers,New York Islanders,New York Rangers,4,0
04/03/2025,Toronto Maple Leafs,San Jose Sharks,San Jose Sharks,2,3
04/03/2025,Chicago Blackhawks,Los Angeles Kings,Chicago Blackhawks,5,1
05/03/2025,Boston Bruins,Nashville Predators,Nashville Predators,3,6
05/03/2025,Buffalo Sabres,San Jose Sharks,San Jose Sharks,2,6
05/03/2025,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,1,2
05/03/2025,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,6,2
05/03/2025,Philadelphia Flyers,Calgary Flames,Calgary Flames,3,6
05/03/2025,New York Islanders,Winnipeg Jets,New York Islanders,3,2
05/03/2025,Dallas Stars,New Jersey Devils,Dallas Stars,4,3
05/03/2025,Colorado Avalanche,Pittsburgh Penguins,Colorado Avalanche,4,1
05/03/2025,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,2,6
05/03/2025,Seattle Kraken,Minnesota Wild,Minnesota Wild,3,4
06/03/2025,New York Rangers,Washington Capitals,Washington Capitals,2,3
06/03/2025,Chicago Blackhawks,Ottawa Senators,Ottawa Senators,3,4
06/03/2025,Vegas Golden Knights,Toronto Maple Leafs,Vegas Golden Knights,5,2
06/03/2025,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,3,2
06/03/2025,Los Angeles Kings,St. Louis Blues,St. Louis Blues,2,3
07/03/2025,Detroit Red Wings,Utah Hockey Club,Utah Hockey Club,2,4
07/03/2025,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,6,5
07/03/2025,Florida Panthers,Columbus Blue Jackets,Florida Panthers,3,0
07/03/2025,Philadelphia Flyers,Winnipeg Jets,Winnipeg Jets,1,4
07/03/2025,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,3,2
07/03/2025,Nashville Predators,Seattle Kraken,Nashville Predators,5,3
07/03/2025,Dallas Stars,Calgary Flames,Dallas Stars,3,2
07/03/2025,Edmonton Oilers,Montréal Canadiens,Edmonton Oilers,3,2
07/03/2025,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,7,3
08/03/2025,New Jersey Devils,Winnipeg Jets,Winnipeg Jets,1,6
08/03/2025,Washington Capitals,Detroit Red Wings,Washington Capitals,5,2
08/03/2025,Chicago Blackhawks,Utah Hockey Club,Chicago Blackhawks,4,3
08/03/2025,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,3,1
08/03/2025,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,4,0
08/03/2025,Anaheim Ducks,St. Louis Blues,St. Louis Blues,3,4
08/03/2025,Ottawa Senators,New York Rangers,Ottawa Senators,4,3
08/03/2025,Philadelphia Flyers,Seattle Kraken,Seattle Kraken,1,4
08/03/2025,Tampa Bay Lightning,Boston Bruins,Boston Bruins,0,4
08/03/2025,Florida Panthers,Buffalo Sabres,Florida Panthers,4,0
09/03/2025,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,7,4
09/03/2025,Calgary Flames,Montréal Canadiens,Calgary Flames,1,0
09/03/2025,Nashville Predators,Chicago Blackhawks,Nashville Predators,3,2
09/03/2025,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,2,1
09/03/2025,Edmonton Oilers,Dallas Stars,Edmonton Oilers,5,4
09/03/2025,San Jose Sharks,New York Islanders,New York Islanders,2,4
09/03/2025,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,1,3
09/03/2025,Washington Capitals,Seattle Kraken,Washington Capitals,4,2
09/03/2025,Minnesota Wild,Pittsburgh Penguins,Pittsburgh Penguins,1,3
09/03/2025,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,4,2
09/03/2025,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,3,7
10/03/2025,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,5,6
10/03/2025,Vancouver Canucks,Dallas Stars,Dallas Stars,1,4
10/03/2025,Anaheim Ducks,New York Islanders,Anaheim Ducks,4,1
10/03/2025,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,3,2
10/03/2025,Ottawa Senators,Detroit Red Wings,Ottawa Senators,2,1
11/03/2025,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,3,0
11/03/2025,Utah Hockey Club,Toronto Maple Leafs,Toronto Maple Leafs,3,4
11/03/2025,Boston Bruins,Florida Panthers,Boston Bruins,3,2
11/03/2025,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,5,3
11/03/2025,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,2,5
11/03/2025,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,3,2
11/03/2025,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,4,1
12/03/2025,Minnesota Wild,Colorado Avalanche,Minnesota Wild,2,1
12/03/2025,Winnipeg Jets,New York Rangers,Winnipeg Jets,2,1
12/03/2025,Vancouver Canucks,Montréal Canadiens,Montréal Canadiens,2,4
12/03/2025,Anaheim Ducks,Washington Capitals,Washington Capitals,4,7
12/03/2025,Los Angeles Kings,New York Islanders,Los Angeles Kings,4,1
12/03/2025,San Jose Sharks,Nashville Predators,Nashville Predators,2,3
12/03/2025,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,7,3
13/03/2025,Calgary Flames,Vancouver Canucks,Vancouver Canucks,3,4
13/03/2025,Utah Hockey Club,Anaheim Ducks,Utah Hockey Club,3,2
13/03/2025,Seattle Kraken,Montréal Canadiens,Seattle Kraken,5,4
13/03/2025,Toronto Maple Leafs,Florida Panthers,Florida Panthers,2,3
13/03/2025,Ottawa Senators,Boston Bruins,Ottawa Senators,6,3
13/03/2025,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,4,3
13/03/2025,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,5,3
13/03/2025,Columbus Blue Jackets,Vegas Golden Knights,Vegas Golden Knights,0,4
13/03/2025,New Jersey Devils,Edmonton Oilers,New Jersey Devils,3,2
14/03/2025,Minnesota Wild,New York Rangers,New York Rangers,2,3
14/03/2025,Los Angeles Kings,Washington Capitals,Los Angeles Kings,3,0
14/03/2025,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,4,2
14/03/2025,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,4,2
14/03/2025,New York Islanders,Edmonton Oilers,Edmonton Oilers,1,2
